timestamp,exg_1,exg_2,exg_3,exg_4,exg_5,exg_6,exg_7,exg_8
195962340,-3225.22265625,-12905.7626953125,509.1950988769531,7988.2900390625,-2766.788330078125,-5836.82275390625,-2961.13671875,4996.46435546875
195962343,-3227.4130859375,-12908.0205078125,468.1125793457031,8025.55029296875,-2755.14306640625,-5825.1103515625,-2940.05908203125,4987.03173828125
195962347,-3240.354736328125,-12901.046875,509.5750732421875,8048.17041015625,-2743.095458984375,-5822.87548828125,-2919.7861328125,5036.138671875
195962353,-3228.687255859375,-12895.369140625,497.6392517089844,7996.4931640625,-2753.287841796875,-5828.39599609375,-2923.943359375,5034.41748046875
195962357,-3226.4296875,-12898.72265625,493.16888427734375,7989.92138671875,-2761.870849609375,-5829.02197265625,-2942.5400390625,5006.61181640625
195962361,-3235.459716796875,-12901.203125,528.7081909179688,8017.8388671875,-2757.244140625,-5824.28369140625,-2940.43896484375,4986.29443359375
195962365,-3251.8212890625,-12899.7060546875,533.7596435546875,8049.3994140625,-2747.007080078125,-5828.1279296875,-2934.64990234375,5011.5068359375
195962369,-3243.238037109375,-12898.38671875,514.894775390625,8004.8974609375,-2750.516357421875,-5834.18505859375,-2936.393310546875,5040.20654296875
195962372,-3234.878662109375,-12905.5615234375,522.695556640625,7984.73583984375,-2754.494873046875,-5828.9775390625,-2942.47314453125,5013.47412109375
195962376,-3247.08251953125,-12909.697265625,537.3359375,8008.76416015625,-2751.119873046875,-5823.25537109375,-2957.470947265625,4997.87255859375
195962380,-3270.775390625,-12906.1875,578.5078735351562,8052.30517578125,-2744.16845703125,-5825.3564453125,-2937.220458984375,4990.40673828125
195962384,-3273.5693359375,-12899.2138671875,637.0470581054688,8017.861328125,-2753.019775390625,-5834.83349609375,-2936.9521484375,5026.86279296875
195962388,-3268.3837890625,-12906.1650390625,528.84228515625,7984.78076171875,-2762.54150390625,-5832.06201171875,-2947.94921875,5021.20751953125
195962392,-3281.012451171875,-12917.654296875,507.6304626464844,8011.423828125,-2759.412353515625,-5823.59033203125,-2961.337890625,5015.79833984375
195962396,-3306.918212890625,-12921.6328125,535.9053955078125,8064.1962890625,-2738.46875,-5814.85107421875,-2943.45654296875,4974.0009765625
195962400,-3306.024169921875,-12903.662109375,562.3028564453125,8038.08984375,-2734.087646484375,-5816.52734375,-2947.680908203125,5012.982421875
195962404,-3296.68115234375,-12902.701171875,569.9471435546875,8002.0361328125,-2739.76513671875,-5815.9462890625,-2951.3466796875,5010.79150390625
195962408,-3298.603271484375,-12910.0771484375,569.164794921875,8009.2783203125,-2739.899169921875,-5816.23681640625,-2955.817138671875,4969.48583984375
195962412,-3313.06494140625,-12920.2919921875,601.7760009765625,8055.18896484375,-2734.646484375,-5814.85107421875,-2952.575927734375,4949.25732421875
195962416,-3320.26220703125,-12908.646484375,628.9334106445312,8052.0146484375,-2739.13916015625,-5825.892578125,-2956.398193359375,4998.9228515625
195962420,-3312.28271484375,-12908.736328125,594.6904907226562,8009.703125,-2751.812744140625,-5834.7666015625,-2964.489501953125,5018.21240234375
195962424,-3309.510986328125,-12918.1015625,602.4465942382812,8014.0166015625,-2750.2705078125,-5830.162109375,-2966.300048828125,4987.5234375
195962428,-3319.010498046875,-12924.091796875,622.5631103515625,8051.8134765625,-2734.4453125,-5818.091796875,-2967.015380859375,4941.03173828125
195962432,-3326.207763671875,-12909.25,582.7770385742188,8055.14404296875,-2726.443359375,-5819.23193359375,-2970.390380859375,4989.80322265625
195962436,-3321.1787109375,-12890.3623046875,560.3358764648438,8003.66796875,-2731.47265625,-5821.46728515625,-2950.3408203125,5004.5556640625
195962440,-3326.632568359375,-12893.849609375,575.6915283203125,8002.55029296875,-2733.417236328125,-5820.9306640625,-2954.878173828125,4980.37109375
195962444,-3343.3515625,-12907.529296875,624.2842407226562,8043.16357421875,-2731.003173828125,-5818.986328125,-2952.5537109375,4950.330078125
195962448,-3353.63330078125,-12903.2373046875,675.7379150390625,8073.0703125,-2733.93115234375,-5828.3740234375,-2963.170654296875,4973.26318359375
195962452,-3339.328369140625,-12882.4052734375,586.8226928710938,8022.51025390625,-2745.263671875,-5843.61767578125,-2996.765380859375,5028.29296875
195962456,-3337.003662109375,-12894.162109375,508.4574890136719,8004.80810546875,-2745.777587890625,-5839.3037109375,-2991.758544921875,5002.40966796875
195962460,-3350.75,-12913.921875,543.0579833984375,8043.029296875,-2734.423095703125,-5824.529296875,-2963.55078125,4965.328125
195962464,-3361.7470703125,-12922.75,563.6663208007812,8082.52490234375,-2728.8349609375,-5821.7802734375,-2942.003662109375,4956.3203125
195962468,-3359.020263671875,-12912.7587890625,546.678955078125,8033.8203125,-2728.186767578125,-5827.63623046875,-2955.615966796875,5015.41845703125
195962472,-3351.06298828125,-12905.919921875,540.4652099609375,8012.18408203125,-2731.271484375,-5828.5751953125,-2962.410888671875,5004.578125
195962476,-3362.529296875,-12915.2177734375,548.8023681640625,8029.57373046875,-2730.15380859375,-5822.8974609375,-2964.42236328125,4967.18359375
195962480,-3386.088134765625,-12907.8642578125,558.9947509765625,8051.8583984375,-2726.37646484375,-5817.44384765625,-2962.276611328125,4953.7724609375
