timestamp,thumb,index,middle,ring,pinky
819,1.0,0.0,0.0,1.0,1.0
5823,1.0,1.0,0.0,1.0,1.0
10828,0.0,1.0,0.0,1.0,1.0
15833,1.0,0.0,1.0,0.0,0.0
20838,0.0,0.0,0.0,0.0,0.0
25844,1.0,0.0,0.0,0.0,0.0
30847,0.0,0.0,1.0,0.0,0.0
35851,0.0,0.0,1.0,1.0,1.0
40853,1.0,1.0,1.0,0.0,0.0
45857,0.0,0.0,1.0,0.0,0.0
50861,0.0,0.0,1.0,1.0,1.0
55865,1.0,1.0,1.0,1.0,1.0
60870,1.0,0.0,0.0,1.0,1.0
65875,0.0,1.0,0.0,1.0,1.0
70880,1.0,0.0,0.0,0.0,0.0
75885,1.0,1.0,0.0,0.0,0.0
80890,0.0,1.0,1.0,0.0,0.0
85894,0.0,0.0,0.0,0.0,0.0
90899,0.0,1.0,0.0,0.0,0.0
95903,0.0,0.0,0.0,1.0,1.0
100907,0.0,1.0,1.0,1.0,1.0
105910,1.0,0.0,1.0,0.0,0.0
110914,1.0,0.0,1.0,1.0,1.0
115917,1.0,1.0,0.0,1.0,1.0
120921,1.0,1.0,1.0,0.0,0.0
125925,1.0,0.0,0.0,1.0,1.0
130929,0.0,0.0,1.0,1.0,1.0
135933,0.0,1.0,0.0,0.0,0.0
140938,1.0,1.0,1.0,1.0,1.0
145942,0.0,1.0,0.0,1.0,1.0
150946,1.0,0.0,1.0,0.0,0.0
155950,0.0,0.0,1.0,0.0,0.0
160954,0.0,1.0,1.0,1.0,1.0
165959,1.0,1.0,0.0,0.0,0.0
170963,1.0,0.0,1.0,1.0,1.0
175968,1.0,1.0,1.0,0.0,0.0
180972,0.0,0.0,0.0,0.0,0.0
185977,1.0,1.0,0.0,1.0,1.0
190981,0.0,0.0,0.0,1.0,1.0
195985,0.0,1.0,1.0,0.0,0.0
200989,1.0,0.0,0.0,0.0,0.0
