timestamp,thumb,index,middle,ring,pinky
2566,0.0,1.0,1.0,0.0,0.0
7571,1.0,0.0,0.0,0.0,0.0
12576,1.0,1.0,1.0,0.0,0.0
17581,1.0,0.0,1.0,0.0,0.0
22586,0.0,1.0,1.0,1.0,1.0
27590,0.0,0.0,1.0,1.0,1.0
32594,1.0,0.0,0.0,1.0,1.0
37599,1.0,0.0,1.0,0.0,0.0
42604,0.0,1.0,0.0,1.0,1.0
47609,1.0,1.0,0.0,0.0,0.0
52613,0.0,1.0,1.0,0.0,0.0
57618,0.0,0.0,0.0,0.0,0.0
62622,1.0,1.0,0.0,1.0,1.0
67627,0.0,0.0,0.0,1.0,1.0
72631,1.0,1.0,1.0,0.0,0.0
77635,1.0,0.0,0.0,0.0,0.0
82639,1.0,0.0,1.0,1.0,1.0
87642,0.0,0.0,1.0,0.0,0.0
92646,0.0,1.0,0.0,0.0,0.0
97650,1.0,1.0,1.0,1.0,1.0
102654,1.0,1.0,0.0,0.0,0.0
107658,0.0,1.0,1.0,0.0,0.0
112662,1.0,0.0,0.0,0.0,0.0
117666,1.0,1.0,1.0,0.0,0.0
