timestamp,thumb,index,middle,ring,pinky
201443030,1,0,1,1,1
201448034,0,1,1,0,0
201453039,0,1,0,1,1
201458044,0,1,0,0,0
201463049,1,0,1,0,0
201468055,1,1,1,0,0
201473060,1,0,0,0,0
201478065,1,0,0,1,1
201483070,1,0,1,1,1
201488074,1,1,0,1,1
201493079,0,1,1,0,0
201498083,1,1,1,1,1
201503087,1,0,1,0,0
201508092,0,1,1,1,1
201513095,1,0,0,0,0
201518099,0,0,0,1,1
201523103,0,0,0,0,0
201528108,0,0,1,0,0
201533111,0,1,0,0,0
201538115,1,1,1,0,0
201543118,0,0,1,1,1
201548122,0,1,0,1,1
201553126,1,1,0,0,0
201558129,1,0,0,1,1
201563133,1,1,1,0,0
201568136,1,0,1,0,0
201573139,1,0,0,0,0
201578142,1,0,1,1,1
201583146,0,0,1,0,0
201588150,0,1,0,0,0
201593154,0,1,1,0,0
