timestamp,thumb,index,middle,ring,pinky
3824,0.0,0.0,0.0,1.0,1.0
8829,1.0,0.0,1.0,0.0,0.0
13830,1.0,1.0,1.0,1.0,1.0
18831,1.0,0.0,0.0,1.0,1.0
23835,1.0,0.0,0.0,0.0,0.0
28839,0.0,1.0,1.0,1.0,1.0
33842,0.0,1.0,0.0,1.0,1.0
38847,0.0,0.0,0.0,0.0,0.0
43850,1.0,0.0,1.0,1.0,1.0
48854,1.0,1.0,0.0,0.0,0.0
53858,1.0,1.0,1.0,0.0,0.0
58862,1.0,1.0,0.0,1.0,1.0
63867,0.0,1.0,0.0,0.0,0.0
68871,1.0,1.0,0.0,0.0,0.0
73876,0.0,0.0,1.0,1.0,1.0
78881,0.0,1.0,0.0,1.0,1.0
83885,1.0,0.0,1.0,0.0,0.0
88890,1.0,0.0,0.0,1.0,1.0
93895,1.0,0.0,0.0,0.0,0.0
98899,0.0,1.0,1.0,1.0,1.0
103904,0.0,1.0,1.0,0.0,0.0
108908,0.0,0.0,0.0,0.0,0.0
113913,1.0,1.0,0.0,1.0,1.0
118917,0.0,0.0,1.0,0.0,0.0
123921,0.0,0.0,0.0,1.0,1.0
128925,1.0,1.0,1.0,0.0,0.0
133930,1.0,1.0,1.0,1.0,1.0
138933,1.0,0.0,1.0,1.0,1.0
143937,0.0,1.0,0.0,0.0,0.0
148941,0.0,0.0,1.0,0.0,0.0
153945,0.0,1.0,1.0,0.0,0.0
158949,1.0,1.0,0.0,0.0,0.0
163952,0.0,1.0,0.0,1.0,1.0
168956,0.0,0.0,0.0,0.0,0.0
173959,1.0,0.0,1.0,1.0,1.0
178963,1.0,0.0,1.0,0.0,0.0
183967,0.0,1.0,1.0,1.0,1.0
188970,0.0,0.0,0.0,1.0,1.0
