timestamp,emg_channel_1,emg_channel_2,emg_channel_3,emg_channel_4,emg_channel_5,emg_channel_6,emg_channel_7,emg_channel_8
1728849395.7465308,-14.250659942626953,-5.483728885650635,-36.38288879394531,20.008140563964844,10.828751564025879,12.778217315673828,12.028182029724121,13.209528923034668
1728849395.750531,-16.950077056884766,-2.9495530128479004,-27.532825469970703,17.168413162231445,2.664473295211792,3.2369439601898193,3.0061490535736084,3.289133071899414
1728849395.754531,33.73072052001953,18.84056282043457,63.33100509643555,-38.20012664794922,-9.90585994720459,-11.224677085876465,-10.6282958984375,-11.59946060180664
1728849395.7585309,33.06912612915039,21.40062713623047,40.27342987060547,-26.728181838989258,-6.568986415863037,-6.993826866149902,-6.756338119506836,-7.196648120880127
1728849395.7625308,-18.89486312866211,-2.5775554180145264,-43.59152603149414,27.007831573486328,9.8313570022583,11.6586332321167,11.04517650604248,12.22018814086914
1728849395.766531,-37.70279312133789,-23.34634780883789,-41.450096130371094,29.718664169311523,3.0441274642944336,3.2534737586975098,3.1641993522644043,3.3704538345336914
1728849395.770531,23.88702392578125,9.708714485168457,59.16089630126953,-35.67306900024414,-11.133000373840332,-12.731817245483398,-12.130674362182617,-13.220938682556152
1728849395.774531,-3.576226234436035,-7.9220499992370605,21.765371322631836,-8.831357955932617,-5.786426544189453,-7.126561641693115,-6.62821626663208,-7.545773029327393
1728849395.7785308,1.8035324811935425,1.7152866125106812,10.646485328674316,-7.733561038970947,-1.9849169254302979,-2.457862615585327,-2.2515828609466553,-2.613023042678833
1728849395.7825308,-0.702586829662323,13.26307487487793,-24.054048538208008,10.548932075500488,6.901932239532471,8.230104446411133,7.728546619415283,8.460813522338867
1728849395.7801805,-20.67473030090332,3.807623863220215,-59.596107482910156,30.890287399291992,13.0519380569458,15.346996307373047,14.412324905395508,15.915575981140137
1728849395.7841804,-11.760498046875,-14.990096092224121,12.435120582580566,-5.422060489654541,-11.341902732849121,-12.933794975280762,-12.334768295288086,-13.426682472229004
1728849395.7881806,-1.6104907989501953,3.1641287803649902,20.67847442626953,-4.837334156036377,-5.000409126281738,-5.393194675445557,-5.263248443603516,-5.3877034187316895
1728849395.7921805,-5.694997787475586,11.493797302246094,-13.578574180603027,12.516499519348145,6.382460594177246,7.786405086517334,7.216010570526123,8.171182632446289
1728849395.7961805,-30.5139217376709,-9.304433822631836,-70.78186798095703,40.146888732910156,13.01573371887207,15.252388954162598,14.356657981872559,15.817706108093262
1728849395.8001804,-5.060323238372803,-14.344536781311035,30.383190155029297,-9.944622993469238,-10.949446678161621,-12.798600196838379,-12.125569343566895,-13.3590087890625
1728849395.8041804,-19.76275062561035,-7.651673793792725,-37.3229866027832,16.576749801635742,-0.9428554773330688,-0.9996898174285889,-1.0508335828781128,-1.077104091644287
1728849395.8081806,-0.802047073841095,-11.249557495117188,3.349829912185669,-2.9372918605804443,-1.1743237972259521,-1.580232858657837,-1.4811382293701172,-1.811391830444336
1728849395.8121805,12.1315279006958,8.052738189697266,11.75917911529541,-4.578167915344238,4.508325576782227,5.195018291473389,4.923302173614502,5.397032260894775
1728849395.8161805,19.294755935668945,23.116243362426758,-3.372187852859497,-4.548721790313721,5.838116645812988,7.148979663848877,6.683750152587891,7.6082234382629395
1728849395.8219697,-33.6292724609375,-12.517148971557617,-54.0805549621582,31.567237854003906,5.734299182891846,6.1821722984313965,6.020919322967529,6.435674667358398
1728849395.8259697,-12.206684112548828,-2.959822654724121,-27.844701766967773,12.88210391998291,9.832945823669434,10.639094352722168,10.396818161010742,10.995355606079102
1728849395.82997,-16.241844177246094,0.4684517979621887,-24.161502838134766,16.71635627746582,8.60525131225586,9.322226524353027,8.986942291259766,9.48619556427002
1728849395.8339698,30.378511428833008,11.401180267333984,73.18260192871094,-41.89345169067383,-7.824283599853516,-9.494948387145996,-8.840349197387695,-10.00381851196289
1728849395.8379698,30.321029663085938,12.64760684967041,34.504188537597656,-28.0667667388916,-3.24444842338562,-4.001777648925781,-3.7968950271606445,-4.303353309631348
1728849395.8419697,-9.281576156616211,10.650352478027344,-51.59747314453125,23.715539932250977,9.626002311706543,11.5118989944458,10.733651161193848,11.979151725769043
1728849395.84597,1.9478166103363037,3.8120248317718506,-20.559186935424805,8.868886947631836,1.8029675483703613,2.3715641498565674,2.1375229358673096,2.5004568099975586
1728849395.8499699,25.863805770874023,-6.616641521453857,42.4225959777832,-24.95806312561035,-7.535389423370361,-8.352116584777832,-8.042893409729004,-8.553888320922852
1728849395.8539698,5.181112766265869,-6.927491664886475,29.265823364257812,-5.485754489898682,-3.0052857398986816,-3.445962905883789,-3.3296542167663574,-3.5894501209259033
1728849395.8579698,-20.045419692993164,-12.489754676818848,-36.45828628540039,23.546783447265625,5.65577507019043,6.786426067352295,6.299203872680664,7.186540603637695
1728849395.8547819,-34.36703109741211,-26.494112014770508,-43.722660064697266,32.40693283081055,-0.10599370300769806,0.019618598744273186,-0.09322810918092728,0.10051127523183823
1728849395.8587818,27.46900749206543,15.363616943359375,51.045711517333984,-29.620420455932617,-9.187034606933594,-10.753311157226562,-10.199769020080566,-11.152186393737793
1728849395.8627818,-1.2452566623687744,2.2468531131744385,4.15367317199707,-4.536093235015869,-6.981568813323975,-8.210675239562988,-7.873493671417236,-8.617532730102539
1728849395.866782,-1.378880500793457,4.633169174194336,3.4245429039001465,-5.933117866516113,-2.8128693103790283,-3.173556089401245,-3.115438222885132,-3.281378984451294
1728849395.870782,-6.035240173339844,6.388529300689697,-20.666248321533203,10.297656059265137,6.736447334289551,7.982757568359375,7.474928855895996,8.2696533203125
1728849395.8747818,-21.63776969909668,-7.980053424835205,-51.19764709472656,31.46049690246582,13.071155548095703,15.390870094299316,14.512444496154785,16.061710357666016
1728849395.8787818,-13.537303924560547,-11.494661331176758,7.278518199920654,-2.878133535385132,-9.115185737609863,-10.580446243286133,-9.979178428649902,-10.977972984313965
1728849395.8827817,3.25063157081604,5.4156813621521,-8.469558715820312,-6.525886058807373,-2.7729673385620117,-3.0263450145721436,-2.754133701324463,-2.9921436309814453
1728849395.886782,-1.0543057918548584,-0.688781201839447,-26.59598159790039,9.195600509643555,6.196653366088867,7.582674503326416,7.259268283843994,8.051121711730957
1728849395.8907819,-27.77900505065918,-6.20365571975708,-67.45942687988281,37.74494171142578,11.640486717224121,13.703460693359375,13.040053367614746,14.41466999053955
1728849395.8890398,-1.542318344116211,-10.216585159301758,19.360551834106445,-13.513352394104004,-11.072007179260254,-12.955765724182129,-12.076449394226074,-13.327292442321777
