thumb_angle,thumb_percent,index_angle,index_percent,middle_angle,middle_percent,ring_angle,ring_percent,pinky_angle,pinky_percent,timestamp
,,,,,,,,,,1728849395.743123
,,,,,,,,,,1728849395.866954
,,,,,,,,,,1728849395.934755
154.5741304245022,88.29652169800875,169.06539172660544,100.0,172.90706956104134,100.0,173.10653823280714,100.0,172.8253006109175,100.0,1728849395.992852
162.53220012138212,100.0,168.73437814803745,100.0,172.83843644770678,100.0,175.81814792707655,100.0,174.23097992279943,100.0,1728849396.078572
167.80005980803236,100.0,167.53674009645786,100.0,172.40726969403718,100.0,175.14629067081114,100.0,172.7606446285476,100.0,1728849396.148449
170.41022393327333,100.0,167.2079947702424,100.0,172.02319059789332,100.0,173.99340232895312,100.0,173.18514479315485,100.0,1728849396.209001
169.0569622663752,100.0,166.30842404365052,100.0,171.73907900313253,100.0,174.37238517491312,100.0,173.81095865198975,100.0,1728849396.27283
167.17762622540906,100.0,166.09860751830612,100.0,171.63750990436841,100.0,174.78700086756317,100.0,173.09570208364127,100.0,1728849396.340426
169.39960415268635,100.0,165.89846414882453,100.0,171.41823751520238,100.0,174.26547131045407,100.0,172.4104215776664,100.0,1728849396.408109
171.7581128224894,100.0,166.18168040307793,100.0,171.6244454138537,100.0,174.70858919662487,100.0,172.83940618471155,100.0,1728849396.474802
174.8722528366445,100.0,166.6138095000355,100.0,171.75335783988618,100.0,175.2253464530333,100.0,172.7590774791475,100.0,1728849396.542104
178.5836092829151,100.0,166.57444420902635,100.0,171.9552426938409,100.0,175.71693774881427,100.0,173.3568867232284,100.0,1728849396.608518
177.5120945503239,100.0,166.35870506909464,100.0,171.83594326217707,100.0,175.82704847578066,100.0,173.53143711669924,100.0,1728849396.673902
114.11757464007042,0.0,166.61016848797516,100.0,171.26395576872392,100.0,174.13450679241944,100.0,174.0643545425552,100.0,1728849396.741257
93.67487365843473,0.0,168.5078926878907,100.0,172.18449498823654,100.0,174.24480139888897,100.0,173.9829432828658,100.0,1728849396.809023
94.64487516470169,0.0,167.7930767938239,100.0,172.4419730671876,100.0,174.16665949747508,100.0,175.21945339579068,100.0,1728849396.875443
96.25465549141833,0.0,169.60860511483327,100.0,173.10470361117436,100.0,174.815056056566,100.0,175.640547774645,100.0,1728849396.936712
98.57833349062987,0.0,168.89774617645736,100.0,172.90406604414275,100.0,174.40506328657642,100.0,175.34371886164303,100.0,1728849396.9744341
97.9655017754326,0.0,169.3220559874873,100.0,172.9404019752167,100.0,174.2491307147779,100.0,174.8297555891428,100.0,1728849397.041564
98.36747802237258,0.0,169.66709003772496,100.0,172.9619092089362,100.0,174.35789950237708,100.0,174.41389613284403,100.0,1728849397.109439
98.1780557219061,0.0,169.74021991136922,100.0,173.1603210772688,100.0,174.65108450254502,100.0,174.29916512544176,100.0,1728849397.176183
98.94936845469806,0.0,169.37809439213603,100.0,172.94656867836088,100.0,174.62520725518536,100.0,173.9092920556675,100.0,1728849397.241635
90.45434686993629,0.0,170.33892952626255,100.0,174.03991027541983,100.0,176.6536966888845,100.0,174.70261141494402,100.0,1728849397.3091588
158.52176940041937,100.0,169.45250732203726,100.0,174.4489954654074,100.0,176.71267553166527,100.0,173.47177150459666,100.0,1728849397.377019
175.10204389116956,100.0,171.83218813237093,100.0,174.28862754085478,100.0,176.99106617829167,100.0,174.10377442875486,100.0,1728849397.44221
175.41790678617954,100.0,171.05576349041408,100.0,174.4398261453294,100.0,177.6514058862431,100.0,173.39898381984167,100.0,1728849397.509092
177.47493302777866,100.0,170.3058087372075,100.0,173.49343888405568,100.0,177.8676927834692,100.0,172.89673251042743,100.0,1728849397.575188
179.05974004155752,100.0,170.5171958882904,100.0,173.72908980530775,100.0,177.97626940332358,100.0,172.76693665221478,100.0,1728849397.641784
176.38341141535315,100.0,169.45346593210024,100.0,173.2433461977779,100.0,177.12547052672411,100.0,172.2788091933293,100.0,1728849397.708946
156.457145498633,95.82858199453199,168.86501109776043,100.0,172.77966560045263,100.0,176.76303553100092,100.0,174.45249013648052,100.0,1728849397.775996
87.72221524036358,0.0,171.2579831591627,100.0,174.02171559576306,100.0,177.244918706459,100.0,175.9288889032496,100.0,1728849397.8416388
88.7138551440159,0.0,170.13256041681512,100.0,173.91358141436393,100.0,175.0900262227449,100.0,174.0548647116714,100.0,1728849397.909468
87.10257475833475,0.0,170.31331395616934,100.0,173.58390294366092,100.0,173.87090503747345,100.0,174.3351884199795,100.0,1728849397.970921
87.21534258980381,0.0,170.08285535988148,100.0,173.3169869830134,100.0,174.06389363894854,100.0,175.12503697024474,100.0,1728849398.0107641
88.37296106916678,0.0,170.5921922834696,100.0,173.83722342082027,100.0,174.71813552583163,100.0,175.55702606028757,100.0,1728849398.076292
87.46192394122605,0.0,170.27634504045284,100.0,173.01217072351437,100.0,174.477432157667,100.0,175.37026450747717,100.0,1728849398.142797
88.63984974811696,0.0,170.2766024628603,100.0,173.80275137290232,100.0,175.04034271360862,100.0,175.4928965770525,100.0,1728849398.2104309
84.41351368181822,0.0,172.1072507254221,100.0,174.97122676681144,100.0,176.78900508644617,100.0,175.9783426369488,100.0,1728849398.276704
144.44157143090294,47.76628572361176,169.52805578671558,100.0,173.62849324855821,100.0,176.14147390042655,100.0,175.7413754023634,100.0,1728849398.343112
155.0747328738809,90.29893149552356,168.7383043928343,100.0,171.62863621974742,100.0,175.26881828082566,100.0,176.14825257618273,100.0,1728849398.4107609
151.0647346046213,74.25893841848517,166.43556405062674,100.0,161.021768806012,95.7519795449259,173.0642240612443,100.0,175.33521801234397,100.0,1728849398.4750028
156.4311235150999,95.72449406039959,32.11974246030702,5.085530328790731,22.218098718201645,4.733179487345341,172.42943259284417,100.0,173.67006696315482,100.0,1728849398.542971
158.3113880497575,100.0,24.805384356697857,0.0,19.49098888175241,2.9449107421327287,152.3141658650891,90.04207597710761,171.10465456289958,100.0,1728849398.609362
160.069752114926,100.0,23.762601270523604,0.0,18.760423109214152,2.465851219156821,12.687112009414124,0.0,169.5210596406103,100.0,1728849398.676073
158.20460352708946,100.0,25.377113730614933,0.2693669504392382,18.520685694091785,2.3086463567814985,10.352508229070134,0.0,170.37942164379552,100.0,1728849398.7411609
155.8314176943903,93.32567077756119,25.70291974569694,0.5020855326406704,20.162427401859144,3.3851982963010787,12.782525701481966,0.0,170.1244371634092,100.0,1728849398.809864
155.18028830499065,90.72115321996262,25.697054817429166,0.49789629816368985,20.813169108321816,3.8119141693913545,12.436479015464489,0.0,171.4155788698275,100.0,1728849398.875305
156.67112560016122,96.68450240064487,25.332551123560364,0.2375365168288316,20.70361062296085,3.740072539646458,13.184376765474878,0.0,171.57090924885287,100.0,1728849398.943115
156.5771217765367,96.3084871061468,24.844825188496415,0.0,20.358090634919566,3.513502055684962,12.789269291477106,0.0,171.59265817553413,100.0,1728849399.005974
157.65177330159514,100.0,24.732683738783773,0.0,20.31099377733832,3.4826188703857848,12.88866429587954,0.0,171.5477038872329,100.0,1728849399.043232
157.21348062230672,98.85392248922687,23.56452790181349,0.0,19.73503873089326,3.104943430093942,11.939575836957722,0.0,171.81380769174947,100.0,1728849399.109567
155.66911989454672,92.6764795781869,23.88358725086828,0.0,17.237740973809977,1.4673711303671981,14.965549734745267,0.0,171.8270325036272,100.0,1728849399.1759858
153.76214345197963,85.0485738079185,156.9758748346462,94.26848202474729,165.86246903008453,98.92620920005542,173.2150105570459,100.0,177.46389454023029,100.0,1728849399.245394
160.52193193627457,100.0,165.25358067211212,100.0,171.11145446385618,100.0,175.29805225545664,100.0,176.50242086040043,100.0,1728849399.31015
159.59804008883904,100.0,168.77360941439153,100.0,173.28603967982167,100.0,177.25161960443532,100.0,176.4368445759763,100.0,1728849399.3765152
159.08810560301822,100.0,168.22541934605587,100.0,173.2608060649632,100.0,176.6187812213542,100.0,175.95335008908864,100.0,1728849399.443052
157.79814179310523,100.0,168.85142063712044,100.0,174.7226620452813,100.0,175.8017524449536,100.0,176.19288673292078,100.0,1728849399.5107179
156.97715944222952,97.90863776891808,169.45365072527477,100.0,174.608504852926,100.0,17.189087863825247,1.4354674516886863,19.561690008367528,2.9912721366344446,1728849399.5772748
161.9426447526863,100.0,168.83263136266072,100.0,170.4838459809083,100.0,23.37455150962782,5.491509186641194,26.554435315769545,7.576678895586587,1728849399.643785
160.84628551131465,100.0,167.2922053689252,100.0,44.48465958728756,19.334203008057415,22.989296774189373,5.238883130615982,22.25593667656325,4.757991263320163,1728849399.710019
159.27108670073184,100.0,166.56246023270458,100.0,38.04473232207193,15.111299883325854,23.323689119728385,5.458156799821892,19.76996337703454,3.127844837399698,1728849399.777617
159.80914107173717,100.0,165.7471599508185,100.0,36.35859315967166,14.005634858801091,25.133749264420107,6.645081484865643,22.049045425232286,4.622324869004777,1728849399.843877
160.52797034264614,100.0,166.42795341260359,100.0,43.79281036219973,18.880531385049004,25.680789193534608,7.003796192481709,23.171740227075148,5.358518181688622,1728849399.910159
159.5469598632786,100.0,166.4142411401018,100.0,41.994323855946185,17.701195971112252,26.67265006583132,7.654196764479554,23.935392022431905,5.859273457332397,1728849399.976224
159.45872953218336,100.0,166.1949877203789,100.0,42.0836496920425,17.759770289863933,26.328319967970838,7.42840653637432,23.2232728395959,5.39231005875141,1728849400.03904
159.44668089847528,100.0,166.50359713083563,100.0,55.756520873248114,26.72558745786762,25.799089621150728,7.081370243377526,23.933050597157237,5.857738096496549,1728849400.0779111
