timestamp,thumb,index,middle,ring,pinky
2237,0.0,1.0,0.0,1.0,1.0
7240,1.0,1.0,1.0,1.0,1.0
12241,1.0,1.0,1.0,0.0,0.0
17244,0.0,0.0,1.0,0.0,0.0
22246,0.0,0.0,0.0,1.0,1.0
27248,0.0,1.0,1.0,1.0,1.0
32252,0.0,1.0,0.0,0.0,0.0
37256,0.0,1.0,0.0,0.0,0.0
42260,0.0,1.0,1.0,0.0,0.0
47265,1.0,1.0,0.0,1.0,1.0
52269,1.0,0.0,1.0,0.0,0.0
57274,1.0,0.0,0.0,0.0,0.0
62278,1.0,1.0,1.0,1.0,1.0
67283,1.0,1.0,1.0,0.0,0.0
72288,0.0,1.0,1.0,1.0,1.0
77293,0.0,0.0,1.0,0.0,0.0
82297,1.0,0.0,0.0,1.0,1.0
87302,1.0,0.0,1.0,1.0,1.0
92306,1.0,1.0,0.0,0.0,0.0
97311,0.0,0.0,1.0,1.0,1.0
102315,0.0,0.0,0.0,1.0,1.0
107319,0.0,1.0,0.0,1.0,1.0
112323,0.0,0.0,0.0,0.0,0.0
117326,1.0,1.0,1.0,0.0,0.0
122330,0.0,0.0,0.0,0.0,0.0
127334,0.0,0.0,1.0,1.0,1.0
132337,1.0,1.0,0.0,0.0,0.0
137341,0.0,0.0,0.0,1.0,1.0
142344,0.0,1.0,1.0,1.0,1.0
147347,1.0,0.0,0.0,0.0,0.0
152351,1.0,1.0,1.0,1.0,1.0
157354,0.0,1.0,0.0,0.0,0.0
162357,0.0,1.0,0.0,1.0,1.0
167361,1.0,1.0,0.0,1.0,1.0
172364,1.0,0.0,0.0,1.0,1.0
177368,1.0,0.0,1.0,1.0,1.0
182372,1.0,0.0,1.0,0.0,0.0
187376,0.0,1.0,1.0,0.0,0.0
192379,0.0,0.0,1.0,0.0,0.0
197383,1.0,1.0,0.0,0.0,0.0
202387,0.0,0.0,1.0,1.0,1.0
207391,0.0,1.0,0.0,1.0,1.0
212395,1.0,1.0,1.0,1.0,1.0
217399,0.0,0.0,0.0,0.0,0.0
222402,0.0,1.0,1.0,0.0,0.0
227406,1.0,0.0,1.0,0.0,0.0
232409,0.0,0.0,1.0,0.0,0.0
237413,1.0,0.0,0.0,0.0,0.0
242416,1.0,0.0,1.0,1.0,1.0
247420,0.0,1.0,0.0,0.0,0.0
252423,0.0,1.0,1.0,1.0,1.0
257427,1.0,1.0,0.0,1.0,1.0
262431,0.0,0.0,0.0,1.0,1.0
267435,1.0,0.0,0.0,1.0,1.0
272439,1.0,1.0,1.0,0.0,0.0
277443,0.0,0.0,0.0,1.0,1.0
282446,0.0,1.0,1.0,1.0,1.0
287450,1.0,0.0,1.0,0.0,0.0
292453,1.0,1.0,1.0,1.0,1.0
297457,1.0,1.0,0.0,0.0,0.0
302460,1.0,1.0,0.0,1.0,1.0
307464,1.0,0.0,0.0,0.0,0.0
312468,1.0,1.0,1.0,0.0,0.0
317473,0.0,0.0,1.0,0.0,0.0
322478,0.0,1.0,1.0,0.0,0.0
327483,0.0,0.0,0.0,0.0,0.0
332488,1.0,0.0,0.0,1.0,1.0
337493,0.0,1.0,0.0,0.0,0.0
342499,0.0,0.0,1.0,1.0,1.0
347505,0.0,1.0,0.0,1.0,1.0
352512,1.0,0.0,1.0,1.0,1.0
357518,1.0,1.0,0.0,0.0,0.0
362525,0.0,1.0,1.0,1.0,1.0
367532,1.0,1.0,1.0,0.0,0.0
372539,0.0,0.0,0.0,0.0,0.0
377546,0.0,1.0,0.0,0.0,0.0
382553,0.0,0.0,1.0,1.0,1.0
387560,0.0,0.0,0.0,1.0,1.0
392568,0.0,1.0,1.0,0.0,0.0
397575,1.0,0.0,1.0,0.0,0.0
402582,1.0,0.0,0.0,0.0,0.0
407589,1.0,0.0,1.0,1.0,1.0
412597,1.0,1.0,0.0,1.0,1.0
417604,1.0,1.0,1.0,1.0,1.0
422611,0.0,1.0,0.0,1.0,1.0
427618,1.0,0.0,0.0,1.0,1.0
432625,0.0,0.0,1.0,0.0,0.0
437631,1.0,1.0,1.0,0.0,0.0
442638,1.0,0.0,0.0,0.0,0.0
447645,0.0,0.0,1.0,1.0,1.0
452652,0.0,1.0,1.0,0.0,0.0
457659,0.0,1.0,0.0,0.0,0.0
462666,1.0,0.0,1.0,0.0,0.0
467673,1.0,1.0,1.0,1.0,1.0
472680,0.0,0.0,0.0,0.0,0.0
477688,0.0,1.0,1.0,1.0,1.0
482695,0.0,0.0,0.0,1.0,1.0
487702,1.0,0.0,0.0,1.0,1.0
