timestamp,thumb,index,middle,ring,pinky
198550566,0,1,0,0,0
198555570,1,0,1,0,0
198560574,1,0,0,1,1
198565577,1,1,0,1,1
198570581,0,1,1,0,0
198575584,0,1,0,1,1
198580586,0,0,0,0,0
198585589,1,1,1,0,0
198590592,0,0,1,0,0
198595595,0,0,0,1,1
198600599,0,0,0,0,0
198605602,1,1,0,0,0
198610605,0,1,0,0,0
198615608,1,1,1,1,1
198620611,0,1,1,0,0
198625615,1,0,0,1,1
198630619,0,0,1,1,1
198635622,1,0,0,0,0
198640626,1,0,1,1,1
198645630,0,1,1,1,1
198650634,0,0,1,0,0
198655638,1,0,1,0,0
198660642,0,1,0,1,1
