thumb_angle,thumb_percent,index_angle,index_percent,middle_angle,middle_percent,ring_angle,ring_percent,pinky_angle,pinky_percent,timestamp
147.6035195689768,60.414078275907166,164.37296685547065,99.55211918247903,31.43691153965294,10.778302648952748,17.50613067858408,1.643364379399396,166.34280204161908,99.24118166663546,1728847096.732734
149.1978078951474,66.79123158058962,161.7613017311229,97.68664409365921,24.27334150618989,6.080879676190092,14.075162027117132,0.0,161.99729831868348,96.3916710286449,1728847096.7990441
150.9151939712735,73.66077588509404,160.97190925153893,97.1227923225278,25.701482177303365,7.0173653621661405,16.10549637617169,0.7249156565060261,157.76761591624557,93.61810879753808,1728847096.865519
155.19782664995589,90.79130659982354,160.10141039306757,96.50100742361968,26.043898129188804,7.2419004125828215,15.886959937245758,0.5816130736037755,159.39115517761806,94.68272470663479,1728847096.933394
157.24101293077888,98.96405172311552,159.04362654083428,95.74544752916735,26.516073218636564,7.551523422056763,16.111278055194635,0.728706921439105,159.92925039700341,95.0355740308219,1728847096.99899
159.4366163591472,100.0,158.98284727155792,95.70203376539851,26.830867788092206,7.757946090552266,16.509064964479837,0.9895507963802209,159.20355253928085,94.55970658313498,1728847097.065373
161.14188251113248,100.0,159.29030222180094,95.92164444414352,26.420627356672338,7.488935971588417,16.408658745456535,0.9237106527583835,158.58087234999635,94.15139170491564,1728847097.13271
157.90432232569572,100.0,159.14401885082992,95.81715632202136,26.536445461097287,7.564882269571991,16.90473848548491,1.249008842940924,156.03243233607273,92.48028349906409,1728847097.199043
150.0160623468988,70.06424938759517,159.43827745740128,96.02734104100091,23.592808775038606,5.634628704943348,14.129700335316095,0.0,158.73081691728717,94.24971601133585,1728847097.2664661
157.22990194479098,98.91960777916393,164.5720962066422,99.69435443331585,153.62914372286502,90.90435653958362,158.0162957058841,93.78117751205514,169.88202495483273,100.0,1728847097.3326552
158.2419948580682,100.0,166.83427896762933,100.0,169.93069905530888,100.0,171.13824816074083,100.0,172.6993752713743,100.0,1728847097.399071
157.88777284829771,100.0,168.84169241334018,100.0,172.81509316469763,100.0,174.82167663677407,100.0,173.50716758123306,100.0,1728847097.46559
160.05304548166336,100.0,169.36529441703658,100.0,173.35118729533983,100.0,174.06781015273793,100.0,170.37692877162,100.0,1728847097.5330648
156.69567927987694,96.78271711950777,169.73247348889356,100.0,173.40442043679383,100.0,173.54612924281147,100.0,166.99111175416093,99.66630278961372,1728847097.598263
159.08039665651543,100.0,169.17244834150588,100.0,173.76333840319904,100.0,173.25100331494752,100.0,161.31459918745995,95.94399946718684,1728847097.666232
156.78159195509443,97.12636782037771,167.90407535537588,100.0,173.36036462178723,100.0,170.76543060241846,100.0,145.86669150768196,85.81422393946359,1728847097.7334552
152.11399892221445,78.4559956888578,164.75932328789116,99.82808806277941,173.78201196810306,100.0,83.5828096287356,44.972334182777445,32.674659595236335,11.58994071818776,1728847097.798846
162.8007284693376,100.0,168.33890667430427,100.0,171.1191161638605,100.0,20.020877216784623,3.2923785028095884,18.09287643421043,2.0281156945642174,1728847097.865482
164.41150268380326,100.0,169.66690278420498,100.0,165.57602586334343,98.73837761530717,18.596096024484993,2.3580957537606513,17.218843578892947,1.4549793959953754,1728847097.932065
164.96251980740942,100.0,169.33254456400093,100.0,159.8978306179613,95.0149708970238,19.76147175291602,3.1222765592891935,16.272289832197288,0.8342884145555985,1728847097.9997141
168.10318822540083,100.0,168.94331009324148,100.0,150.80585142564613,89.05301732829254,22.233173888193658,4.743064844717153,19.631286174554326,3.0369089669208695,1728847098.0648289
168.62407109119093,100.0,168.23862399124815,100.0,139.77448762308094,81.81933614628258,22.16926434771306,4.70115694932004,20.48198779445921,3.5947460947273515,1728847098.1322958
167.17035161988838,100.0,168.160570154103,100.0,148.1676397899675,87.32304248522459,22.890133821078326,5.1738582433300495,20.795392833443795,3.8002575957008498,1728847098.198741
166.93221218897818,100.0,168.1229815725298,100.0,151.9284093270942,89.78912087022569,23.030698796250064,5.266031997541026,20.759623433190647,3.7768022512725556,1728847098.262655
167.70154721566902,100.0,169.1368901096807,100.0,156.2311002928034,92.61055756905141,23.111468527448025,5.318995755703623,20.776806574273436,3.7880698847694667,1728847098.300309
161.27438071816218,100.0,167.25862402683885,100.0,162.1893274282579,96.5175917562347,19.50518855633065,2.954222004151247,17.78818037153716,1.8283149977292845,1728847098.367341
156.5904145064622,96.36165802584878,167.47809911331316,100.0,170.00105896838858,100.0,18.51244015537552,2.303239446147881,15.812781446793371,0.5329714405202435,1728847098.4328709
159.31138761554382,100.0,170.35887026330994,100.0,174.6857341824774,100.0,87.88965230503626,47.79649331477788,173.1690327680949,100.0,1728847098.500289
160.62929470526015,100.0,171.2117586619882,100.0,175.10118877140195,100.0,171.76171831118913,100.0,164.76403787168093,98.20592647323339,1728847098.5654569
160.84675222189847,100.0,170.9132542803516,100.0,174.55386615454015,100.0,173.47901853247228,100.0,170.82671265433132,100.0,1728847098.632103
159.39368091125144,100.0,170.16005012146957,100.0,174.7530226502914,100.0,173.8172418792895,100.0,172.6503446130257,100.0,1728847098.701121
159.3006878008024,100.0,169.36608769871572,100.0,174.34881320698727,100.0,173.5266708500768,100.0,173.0378522587486,100.0,1728847098.767532
