timestamp,emg_channel_1,emg_channel_2,emg_channel_3,emg_channel_4,emg_channel_5,emg_channel_6,emg_channel_7,emg_channel_8
119149.04924564731,13256.775390625,4789.6435546875,4043.810546875,403.53839111328125,265.2257995605469,10930.2265625,6617.703125,-7944.123046875
119149.05324564551,13121.658203125,4777.97607421875,4292.3173828125,227.6525115966797,410.3556823730469,11109.7783203125,6728.41162109375,-7968.486328125
119149.05724564519,13245.4873046875,4768.6103515625,4183.7099609375,844.2700805664062,161.51370239257812,10957.1826171875,6515.623046875,-8148.8203125
119149.06124564515,13488.4287109375,4795.79052734375,3844.81298828125,1527.0264892578125,-167.48162841796875,10691.353515625,6259.85205078125,-8244.84375
119149.06524564514,13287.5751953125,4785.083984375,4090.056396484375,649.5640258789062,201.81390380859375,10936.7978515625,6562.49462890625,-8007.490234375
119149.06924564517,13157.64453125,4761.9052734375,4267.9091796875,240.88475036621094,388.92034912109375,11041.2705078125,6716.140625,-7957.1318359375
119149.07324564518,13205.2314453125,4767.40380859375,4209.01220703125,645.138427734375,220.9246368408203,10959.060546875,6581.404296875,-8096.74072265625
119149.07724564521,13440.1708984375,4809.73779296875,3854.759521484375,1547.5230712890625,-183.32901000976562,10668.443359375,6258.86865234375,-8264.244140625
119149.08124564523,13318.80078125,4796.662109375,3999.866943359375,743.7990112304688,169.8061981201172,10896.7216796875,6525.7705078125,-8021.16943359375
119149.08524564524,13172.0615234375,4746.77294921875,4270.8818359375,282.57073974609375,411.69677734375,11080.966796875,6708.8984375,-7944.5029296875
119149.09246048811,13201.6552734375,4760.474609375,4255.861328125,510.8267822265625,290.61737060546875,11014.3359375,6616.87646484375,-8050.31591796875
119149.09881563591,13442.4287109375,4785.30712890625,3887.39306640625,1504.3394775390625,-172.57781982421875,10684.4462890625,6287.61279296875,-8280.427734375
119149.10457354554,13392.2041015625,4740.73779296875,3951.36376953125,905.0444946289062,68.35163116455078,10832.728515625,6470.96435546875,-8061.40234375
119149.10990582233,13170.4521484375,4772.96923828125,4206.26318359375,286.2587890625,357.1585388183594,11037.4033203125,6675.9296875,-7926.97900390625
119149.11492813088,13122.44140625,4805.37939453125,4265.78564453125,348.5978088378906,332.8398132324219,11062.83984375,6656.64013671875,-7967.7041015625
119149.11972048327,13421.8427734375,4791.0517578125,3892.958740234375,1364.126953125,-114.64209747314453,10673.896484375,6324.11328125,-8234.2041015625
119149.12433948628,13395.2890625,4810.54248046875,3878.60888671875,1069.732177734375,34.89107131958008,10815.427734375,6419.77880859375,-8085.09521484375
119149.12882598091,13175.2138671875,4776.2998046875,4236.728515625,362.2770690917969,406.08648681640625,11064.1357421875,6655.6787109375,-7913.21044921875
