thumb_angle,thumb_percent,index_angle,index_percent,middle_angle,middle_percent,ring_angle,ring_percent,pinky_angle,pinky_percent,timestamp_hand
74.49128012220564,0.0,69.82445654472757,32.01746896051969,50.84259361966279,23.503340078467406,47.95906081510166,21.61249889514863,49.23614607685811,22.44993185367745,1728712005.905113
63.302126493866396,0.0,66.10013764388968,29.357241174206916,71.63159116892967,37.135469618970276,79.99754302546809,42.62133968883153,87.08126944785403,47.26640619531411,1728712005.972401
66.47582594403485,0.0,69.3822629630801,31.701616402200067,69.10881170415318,35.4811880027234,73.73854366403819,38.51707781248406,83.32097183923214,44.800637271627636,1728712006.04124
65.30561030612661,0.0,68.50711314207452,31.076509387196083,69.61127286534749,35.810670731375396,80.54299432497592,42.97901267211536,101.10245681361863,56.46062741876632,1728712006.109057
70.17135657924533,0.0,58.53801637907875,23.955725985056247,36.45007921137536,14.065625712377287,24.313584990145053,6.107268845996756,26.50669344646458,7.545372751780054,1728712006.1774359
68.03843524484152,0.0,23.097091428817862,0.0,10.115360622830648,0.0,6.0110465011914815,0.0,24.38350168862905,6.153115861396098,1728712006.245941
,,,,,,,,,,1728712006.313422
141.12150967248684,34.48603868994735,165.60993041335865,100.0,172.81267360178418,100.0,173.7267097884962,100.0,173.52864759077946,100.0,1728712006.382748
162.54649124950691,100.0,165.65703088610726,100.0,172.0172712046364,100.0,173.99391651594104,100.0,174.7927335878631,100.0,1728712006.462959
165.0175175119139,100.0,165.5485616172567,100.0,172.21660530699012,100.0,174.96574395771052,100.0,176.60026773159936,100.0,1728712006.518433
164.21682070686708,100.0,166.47790553819016,100.0,172.21034676828495,100.0,175.06873375096848,100.0,178.0749379282418,100.0,1728712006.5875998
157.3866631099584,99.54665243983357,168.90266368033963,100.0,174.93889452075962,100.0,177.8353101553967,100.0,176.521131264622,100.0,1728712006.6566882
156.40503280170995,95.6201312068398,170.9714893091365,100.0,175.8643408198604,100.0,178.26733007029654,100.0,177.14496186240407,100.0,1728712006.724662
155.40167473593053,91.60669894372211,169.90530308560022,100.0,175.43235034347313,100.0,177.57511465035918,100.0,177.8553555849141,100.0,1728712006.7899892
152.8490017892672,81.39600715706877,170.5588315857017,100.0,176.03284064247055,100.0,177.17538784730388,100.0,179.25214695021853,100.0,1728712006.8573282
153.24175093842075,82.967003753683,170.81086685177104,100.0,175.4247878446329,100.0,176.71933362563084,100.0,179.69183602174357,100.0,1728712006.926083
150.68267424197947,72.73069696791788,170.06745724018498,100.0,175.3056822742542,100.0,176.9786609940702,100.0,179.3048782977584,100.0,1728712006.994003
152.33229353588055,79.32917414352221,170.4802310053845,100.0,174.87368221936782,100.0,176.70960465402337,100.0,179.49914810123727,100.0,1728712007.062443
157.2594557140885,99.03782285635396,170.7692745669837,100.0,175.2724919297506,100.0,177.53076675250907,100.0,178.61838717835596,100.0,1728712007.131697
162.14217221109968,100.0,171.4978487599105,100.0,175.66968842044992,100.0,177.6437821887058,100.0,178.0836564048301,100.0,1728712007.1993878
165.73428894057272,100.0,172.18597653230543,100.0,176.31035855675793,100.0,178.27167646107944,100.0,177.49047866327768,100.0,1728712007.268369
166.11352765355286,100.0,172.22635825525686,100.0,176.86177775065457,100.0,178.33455243554852,100.0,177.58658411718795,100.0,1728712007.337173
166.11984890025911,100.0,171.47501328272403,100.0,176.30322647777243,100.0,178.50152347588897,100.0,177.34914307463364,100.0,1728712007.403788
166.37848477274918,100.0,171.91104478218833,100.0,176.74710095408105,100.0,178.62293129880464,100.0,177.36625106962927,100.0,1728712007.4725199
168.08014587286988,100.0,172.0098545405546,100.0,176.52369241095514,100.0,178.4445511479243,100.0,177.56554659620568,100.0,1728712007.540854
167.19014960066178,100.0,172.01894359179593,100.0,176.6885227497984,100.0,178.36450258162708,100.0,177.68842861228285,100.0,1728712007.609684
167.06824375568732,100.0,171.93791150978234,100.0,176.38119049149105,100.0,178.11918083348448,100.0,177.7295900051051,100.0,1728712007.677681
168.3592207670427,100.0,171.86865197846103,100.0,176.36296135352282,100.0,178.29798528398703,100.0,177.67148742649863,100.0,1728712007.714737
169.1079846401072,100.0,171.6589510674833,100.0,176.42197469797026,100.0,178.37654473753898,100.0,177.57523870216937,100.0,1728712007.782597
168.32214744803247,100.0,171.7666617570759,100.0,176.67778185224608,100.0,178.5080153740766,100.0,177.4915535249381,100.0,1728712007.8515468
169.7595154270552,100.0,172.25783401079485,100.0,176.8372193410948,100.0,178.4859886668292,100.0,177.4621040426595,100.0,1728712007.918981
168.48906912630537,100.0,171.67297893141114,100.0,176.7027238255877,100.0,178.65804990014217,100.0,177.36960542161714,100.0,1728712007.989057
168.17683708903635,100.0,171.89082509901738,100.0,176.59538037682162,100.0,178.52730954854056,100.0,177.4979849590342,100.0,1728712008.05313
163.99102877847827,100.0,171.39922552195236,100.0,176.49008323613614,100.0,178.55750538401517,100.0,177.50261715784646,100.0,1728712008.090797
159.86840939683066,100.0,170.6544104103352,100.0,176.11941493747693,100.0,178.73294596454588,100.0,176.9504663003045,100.0,1728712008.1588328
150.8443303090621,73.37732123624835,163.77661954781814,99.1261568198701,122.66991915234901,70.60322567367147,55.66780495859046,26.667413087600302,66.93053019604507,34.052806685931195,1728712008.227616
147.78174070211043,61.1269628084417,18.080787189684877,0.0,11.716624040679076,0.0,1.7314996007210115,0.0,3.553130076016334,0.0,1728712008.295392
143.80673941040246,45.22695764160983,18.036829492141393,0.0,11.214963270986498,0.0,1.1320969971504073,0.0,5.386309766810285,0.0,1728712008.363293
140.20092223509047,30.803688940361894,17.483083730142866,0.0,10.247290049939275,0.0,0.5980759089559734,0.0,5.068205929831263,0.0,1728712008.433163
140.6590170334848,32.63606813393915,17.22270906105678,0.0,9.62265699256879,0.0,1.5926331224265313,0.0,7.288569886989782,0.0,1728712008.501012
138.10422259055102,22.41689036220407,16.654509327263618,0.0,9.274597332776159,0.0,2.070562315552319,0.0,7.574235890749844,0.0,1728712008.568758
138.3975799518225,23.59031980729003,16.63966171909301,0.0,9.591777485405256,0.0,2.197319005721681,0.0,6.674438350486668,0.0,1728712008.6364758
138.76230737718592,25.049229508743682,16.430545765446837,0.0,9.79444778395689,0.0,2.4715481095257155,0.0,6.571787957878982,0.0,1728712008.705327
137.6643761984963,20.657504793985254,15.84397592210264,0.0,9.711109399092495,0.0,2.3433799252685996,0.0,7.313326016913954,0.0,1728712008.7736802
138.25318040917915,23.012721636716606,15.699657378079467,0.0,9.652911388202142,0.0,2.261428917511909,0.0,7.606223737608607,0.0,1728712008.8451111
138.9028737069424,25.611494827769548,14.846058858641813,0.0,8.90420196843157,0.0,2.8982646269826686,0.0,7.692757660942679,0.0,1728712008.910301
148.0214673614611,62.08586944584442,19.244918458555027,0.0,10.044221371014935,0.0,4.255475735359386,0.0,3.95688856018222,0.0,1728712008.981336
160.4742086495354,100.0,167.41475387848715,100.0,172.90239865590976,100.0,166.40400695849152,99.2813160383551,164.20213979488827,97.83746871795952,1728712009.046026
169.8152339662557,100.0,170.5205608938168,100.0,175.19460756166202,100.0,175.37742889180024,100.0,175.26786202321549,100.0,1728712009.110925
174.54887224952677,100.0,172.3833197785168,100.0,176.29405815528523,100.0,177.81941971955007,100.0,176.23185253197335,100.0,1728712009.151455
177.44678153215298,100.0,172.24926320569753,100.0,176.55491388123787,100.0,178.65523076316106,100.0,175.91562075545374,100.0,1728712009.218213
177.5288753812876,100.0,172.77671018022573,100.0,177.0514006496815,100.0,179.06437609845446,100.0,176.22740412598048,100.0,1728712009.285682
177.76608850803842,100.0,172.32601333254553,100.0,176.6433418546993,100.0,178.62247927641653,100.0,176.2745935684892,100.0,1728712009.35439
177.08269832633792,100.0,172.29990414914008,100.0,176.7338782670651,100.0,178.78029278225807,100.0,175.99935962148174,100.0,1728712009.422299
177.39853671701428,100.0,172.25916719874002,100.0,176.64329161529747,100.0,178.82793574799075,100.0,175.89047486891423,100.0,1728712009.4900742
178.12167735786124,100.0,171.93529476729566,100.0,176.39510742985644,100.0,178.86935817986566,100.0,176.11228712499647,100.0,1728712009.560462
177.7854433132972,100.0,172.48898267770693,100.0,176.71893756637323,100.0,178.98860818160856,100.0,176.31440775098164,100.0,1728712009.6270988
177.59394954044046,100.0,172.23014575416133,100.0,176.32497318404944,100.0,178.52154847513899,100.0,176.07467405469143,100.0,1728712009.695652
173.3703800542931,100.0,170.96866000204406,100.0,174.97926232574216,100.0,177.50492302853704,100.0,177.0758720778718,100.0,1728712009.7640681
161.3575490963277,100.0,168.82401134896298,100.0,173.13108377723506,100.0,172.00829703886345,100.0,157.4856616695377,93.43322076690997,1728712009.832387
156.46076560463263,95.84306241853051,164.37239766222254,99.55171261587324,28.33578940090282,8.744779935018242,13.463456262740475,0.0,13.275009393795635,0.0,1728712009.9005492
149.2874702833182,67.14988113327286,28.016927269499885,2.1549480496427744,18.67879966796745,2.4123276511261964,9.758106540863382,0.0,5.74521259753263,0.0,1728712009.969737
137.0937685941845,18.375074376737984,26.75009996913158,1.2500714065225564,16.544545769756695,1.0128168982011114,6.642878864603004,0.0,3.526439645018242,0.0,1728712010.036919
133.66292114519825,4.651684580793017,27.035486026571448,1.453918590408177,17.51232382560538,1.6474254594133648,8.348101370537815,0.0,6.17163416327377,0.0,1728712010.1055129
131.32374675471405,0.0,26.63064400199111,1.1647457157079368,16.09672409250477,0.7191633393473891,6.725381686728937,0.0,5.26440263436045,0.0,1728712010.169356
131.50339863791572,0.0,22.598889139484307,0.0,11.56580557427879,0.0,2.061010108987945,0.0,2.2454291103582746,0.0,1728712010.207754
133.09277337502684,2.3710935001073494,20.68851885691537,0.0,10.608863156632852,0.0,1.1406525420819404,0.0,4.387516144739034,0.0,1728712010.2761018
133.75860202170975,5.034408086838994,19.406693686485198,0.0,9.789913525742506,0.0,1.1770359337800402,0.0,5.182732953020254,0.0,1728712010.343889
134.7686927622902,9.074771049160745,20.443017679783594,0.0,10.186803945022866,0.0,1.8543115368808936,0.0,3.720863956407343,0.0,1728712010.413396
134.91073665792692,9.642946631707673,20.350084118985002,0.0,10.408983549100999,0.0,1.538154558258854,0.0,3.2120775344774826,0.0,1728712010.4801972
138.97380332299736,25.89521329198942,19.721398643343342,0.0,11.024486883968427,0.0,3.0663225842697583,0.0,2.1098431199645287,0.0,1728712010.548469
139.26932675125255,27.077307005010198,20.22053990747597,0.0,10.314336063492739,0.0,1.840997087047988,0.0,2.1699775226726152,0.0,1728712010.618025
136.1014827251672,14.40593090066875,21.350360465593493,0.0,11.177084605643111,0.0,3.516016070294881,0.0,1.5699848952534174,0.0,1728712010.68497
137.91277892510715,21.65111570042859,144.2750832625646,85.196488044689,170.42998395837628,100.0,166.9444200252447,99.63568526245554,122.57136251042851,70.5385983674941,1728712010.754269
147.33752545862546,59.35010183450186,167.2774480333672,100.0,175.66167497482255,100.0,177.8473695412983,100.0,174.04899768288266,100.0,1728712010.822591
147.44399224975365,59.775968999014594,169.83736456833049,100.0,174.5742263678089,100.0,178.3598588437907,100.0,176.54501115152257,100.0,1728712010.8905401
152.69940984584517,80.79763938338067,170.64099441824305,100.0,174.64833177405723,100.0,178.0216219830832,100.0,174.80412071695488,100.0,1728712010.959442
151.14010718968174,74.56042875872697,169.7714440873501,100.0,173.11479904159006,100.0,175.85660883642203,100.0,171.43090015133035,100.0,1728712011.028086
150.44925496986497,71.79701987945987,169.35806896770887,100.0,173.66667112803617,100.0,172.96446018324932,100.0,121.88452038310078,70.08821008727921,1728712011.0951009
153.4171758026002,83.66870321040085,168.92133335910782,100.0,174.12812032656348,100.0,171.50072817070892,100.0,72.77933421700428,37.888088011150344,1728712011.1648571
154.23829155633027,86.95316622532107,165.22117567762317,100.0,176.8192146249486,100.0,17.294066002379505,1.5043055753308232,17.762418837557664,1.811422188562403,1728712011.232401
156.10752398525906,94.43009594103626,164.51911789414024,99.65651278152873,171.90765164234335,100.0,14.465365734230014,0.0,13.1555444065066,0.0,1728712011.301114
152.81685827820385,81.26743311281541,165.35132313585999,100.0,22.937055137997866,5.204626319998601,12.52568269184645,0.0,8.760291439064346,0.0,1728712011.3686159
156.492922055265,95.97168822106005,168.3628025173028,100.0,21.740792185385413,4.420191596974042,12.032705632078468,0.0,10.290168353975167,0.0,1728712011.4377332
154.88844674798594,89.55378699194375,21.50779782413182,0.0,13.7979423155812,0.0,4.827827160185711,0.0,2.076180267661328,0.0,1728712011.505149
156.43995460636458,95.75981842545832,19.907067874293414,0.0,9.958520683055523,0.0,4.190983316666329,0.0,5.835620575362119,0.0,1728712011.574015
148.97185516801923,65.88742067207693,18.892597229520042,0.0,9.810323670419045,0.0,5.255204785711025,0.0,5.793012005681503,0.0,1728712011.6417532
131.76799749428943,0.0,23.723625061595722,0.0,12.264729365297773,0.0,3.164205244023399,0.0,3.3959092446914134,0.0,1728712011.709471
127.48153379721276,0.0,28.094606227149555,2.2104330193925392,28.391977114247783,8.781624337211662,8.614632917976959,0.0,8.958987820346955,0.0,1728712011.778553
142.54181801739185,40.16727206956739,35.91995025968573,7.79996447120409,174.26027431562184,100.0,176.64307033031795,100.0,169.37915421881684,100.0,1728712011.846318
166.94282366772538,100.0,169.0970429647304,100.0,175.19768654513138,100.0,177.38948673033514,100.0,170.6832133484551,100.0,1728712011.914588
176.7831687552337,100.0,168.83515824258856,100.0,171.69474795275931,100.0,175.13743674126852,100.0,172.02505520920326,100.0,1728712011.983233
169.08107492485613,100.0,168.13557113372582,100.0,170.82670514360308,100.0,174.75956464120614,100.0,176.55762466912356,100.0,1728712012.0520298
166.9817546181319,100.0,165.48898819404008,100.0,171.50976658598017,100.0,67.47813643749286,34.411892745896964,36.735787883204395,14.252975661117636,1728712012.12053
171.55992665029223,100.0,165.08833579031727,100.0,177.7532601452207,100.0,23.467237523338902,5.5522869005501,16.77746787248707,1.165552703270209,1728712012.188222
178.82251432409757,100.0,165.4761148530527,100.0,33.77453878781809,12.311172975618419,18.041012965437996,1.9941068625822926,14.849643865218662,0.0,1728712012.255976
169.94492565624984,100.0,167.37368270151322,100.0,29.338946747614898,9.402588031222884,20.876843861964126,3.853668106205984,19.77462289716332,3.130900260434963,1728712012.325069
166.30526375137723,100.0,141.2022148598469,83.00158204274778,23.13409719034081,5.333834223174302,13.208133633964076,0.0,9.32276888623901,0.0,1728712012.388632
165.3567268652507,100.0,27.250883551520065,1.6077739653714749,14.99939751307224,0.0,5.024364237301915,0.0,3.716567884373158,0.0,1728712012.427495
173.10721687979523,100.0,31.487276156923098,4.633768683516499,18.05868564324778,2.0056955037690365,8.946384960251175,0.0,7.1834516451653725,0.0,1728712012.49652
171.84899118925256,100.0,36.44645551202423,8.176039651445878,129.93738277337712,75.36877558909976,39.88713669178489,16.319433896252384,141.81860309414623,83.15973973386637,1728712012.564477
147.94972048368385,61.79888193473539,89.65159898954391,46.17971356395994,175.28332139486187,100.0,176.07989496844522,100.0,170.79878003003583,100.0,1728712012.632268
151.43102333021952,75.72409332087807,171.426572582601,100.0,172.82093162906875,100.0,175.52729144613136,100.0,169.66255362551777,100.0,1728712012.7001112
146.5653339096459,56.261335638583546,168.66165637046467,100.0,171.5065126523369,100.0,173.27634802036482,100.0,171.24600895216346,100.0,1728712012.769113
146.85475913902187,57.41903655608746,166.8834350582615,100.0,170.02976097294362,100.0,170.66178724688353,100.0,100.89882288686697,56.32709697499473,1728712012.83819
142.25763761356345,39.030550454253785,164.86471370200852,99.90336693000609,175.56762667367772,100.0,26.016342770685537,7.223831325039696,22.72069326403076,5.062749681331646,1728712012.905747
155.9565791494733,93.8263165978932,163.70536042039558,99.07525744313969,164.50226180500644,98.0342700360698,25.091673335865973,6.617490712043262,27.22771292615583,8.018172410593987,1728712012.973236
173.8482538960693,100.0,166.3269159948809,100.0,31.05569636395615,10.528325484561412,20.760883346056488,3.777628423643599,18.98168377265928,2.6109401787929714,1728712013.04196
175.69307980349663,100.0,167.66628853581673,100.0,24.963489217837534,6.53343555268035,19.409301247509635,2.8913450803341867,17.31078052728235,1.51526591952941,1728712013.110694
177.43310526188824,100.0,168.3623340842595,100.0,24.89131855071832,6.486110525061194,15.844993065280002,0.5540938132983622,14.68627793563446,0.0,1728712013.179614
176.83954182960454,100.0,25.72942976544026,0.521021261028756,21.3383667391716,4.156306058473181,11.01958091304431,0.0,6.462563618792617,0.0,1728712013.2487838
166.38606555892926,100.0,22.982832180600916,0.0,15.631763027040545,0.4142708374036362,5.150353217631406,0.0,3.799748141373563,0.0,1728712013.31468
161.99153352716482,100.0,17.246508238815807,0.0,9.829490118479072,0.0,2.485264181129509,0.0,3.9352068059346217,0.0,1728712013.383708
155.74368100073536,92.97472400294146,20.342831543064,0.0,11.045658224136082,0.0,2.878950225684114,0.0,3.6318861952739043,0.0,1728712013.447718
147.79565810764794,61.18263243059175,22.0666815587359,0.0,12.023069788823545,0.0,3.0078091974420116,0.0,3.4676383999916336,0.0,1728712013.48541
136.85240486247562,17.409619449902493,22.378650943382333,0.0,13.552602490014028,0.0,2.275167502443525,0.0,3.6592234811603084,0.0,1728712013.5540092
129.9475995471853,0.0,23.498780852351793,0.0,11.762710170073012,0.0,2.6102485770038757,0.0,3.223873136969425,0.0,1728712013.6230688
121.58010570142744,0.0,29.477566821482014,3.198262015344296,15.186907907369964,0.12256256220981229,6.96955356499944,0.0,4.758625225204355,0.0,1728712013.6909282
125.68765602834809,0.0,32.211777915576704,5.151269939697645,24.37426158317956,6.147056775855449,6.40796176477804,0.0,14.77486296971445,0.0,1728712013.7596428
135.35549331617162,11.421973264686471,35.09789078285979,7.212779130614138,159.36499769741476,94.66557226059984,167.47695319998348,99.98488734425146,166.69153508207484,99.469859070213,1728712013.826733
156.80817121605483,97.23268486421932,33.71184485232128,6.222746323086627,174.5468872849771,100.0,173.89234569752526,100.0,168.0098993974508,100.0,1728712013.89609
163.80590148691752,100.0,38.52957593627943,9.663982811628163,174.57026972725828,100.0,176.04211169053406,100.0,169.78839866077993,100.0,1728712013.96375
166.22712994409414,100.0,52.9333291646917,19.952377974779786,173.01501808919087,100.0,176.87192227999205,100.0,172.66555670027742,100.0,1728712014.032535
169.43752919082723,100.0,137.13049985818054,80.09321418441468,175.18458728489426,100.0,178.51449216934276,100.0,172.69765668876292,100.0,1728712014.100513
174.22164537036596,100.0,165.17285235268272,100.0,174.87854349844346,100.0,178.62733848098142,100.0,172.48929050246448,100.0,1728712014.168428
175.3005952992262,100.0,171.00973811085066,100.0,174.0853589524491,100.0,176.67886477329975,100.0,172.81511873001955,100.0,1728712014.238249
173.88102097239653,100.0,170.39688191522245,100.0,173.7317689895088,100.0,176.48802388283,100.0,173.6793913097811,100.0,1728712014.305349
172.61784472609767,100.0,170.69404195552505,100.0,173.78016927829708,100.0,176.6146440276521,100.0,173.7054026749473,100.0,1728712014.37433
174.71283171735462,100.0,170.2911875270509,100.0,173.6310722941167,100.0,177.2325088198939,100.0,174.51354829286362,100.0,1728712014.443342
175.22233650706278,100.0,170.14109822086817,100.0,174.30084469829575,100.0,177.6604107513802,100.0,174.97055935723586,100.0,1728712014.507436
174.52678184875185,100.0,169.57017450635712,100.0,174.33296032968943,100.0,177.7882549756387,100.0,174.98123261722716,100.0,1728712014.5449688
175.35081559110031,100.0,168.89299834862294,100.0,174.38605356387637,100.0,177.51591170694022,100.0,175.6747493986798,100.0,1728712014.612865
176.55045918319027,100.0,168.0720015641429,100.0,175.0319148358382,100.0,178.42741366268444,100.0,175.6247623207858,100.0,1728712014.680676
174.92799066343358,100.0,167.71938298561395,100.0,174.9004402386488,100.0,177.4314510356156,100.0,176.21970267325182,100.0,1728712014.749675
170.53202489372097,100.0,164.39069554088334,99.56478252920239,173.0882727667497,100.0,118.90923349258523,68.13720229021982,42.570719398111116,18.079160261056472,1728712014.8182132
169.82288267663765,100.0,166.2509108753632,100.0,175.55984466253702,100.0,24.78758025448612,6.418085412777784,22.931344818211272,5.200881848007391,1728712014.885908
169.2769070678221,100.0,164.9286005994936,99.94900042820971,176.75777188318963,100.0,19.281090032118335,2.8072721522087445,22.875323182672513,5.164146349293451,1728712014.954614
169.52856857849673,100.0,161.7876629713158,97.70547355093986,150.48604745245606,88.84330980488923,22.284690123261754,4.776845982466724,24.41745433390117,6.175379891082733,1728712015.022465
162.7873913694277,100.0,161.13803187567328,97.24145133976663,24.83367414633691,6.448310915630762,24.233950049250524,6.055049212623294,28.382202771773258,8.775214932310334,1728712015.091166
165.36697666278312,100.0,164.2287005332307,99.4490718094505,22.636908147172235,5.007808621096547,21.812728946160714,4.467363243384074,26.86811992221131,7.782373719482827,1728712015.158985
169.30212417328667,100.0,167.28105480323555,100.0,22.038955775290713,4.6157087051086645,18.27148048079727,2.1452331021621434,22.24899853569403,4.753441662750184,1728712015.227838
170.53218797245466,100.0,173.66181187106963,100.0,20.300491797836276,3.475732326450017,15.344640030259251,0.22599346246508276,17.21982057461732,1.4556200489293898,1728712015.295624
167.9278484643235,100.0,25.190886759052137,0.13634768503724104,20.39047361417227,3.534736796178537,14.8784057367727,0.0,14.897503576958858,0.0,1728712015.3644538
168.54389478664552,100.0,22.914246112669616,0.0,17.413416393794247,1.5825681270781946,13.090867765140747,0.0,13.198949575896336,0.0,1728712015.4333498
165.52266294284598,100.0,24.61134702646215,0.0,18.471612414092515,2.2764671567819774,13.82358648838879,0.0,13.699108424117384,0.0,1728712015.5019782
165.53734832968414,100.0,24.67507132824946,0.0,17.37119920926766,1.5548847273886306,13.278093207403762,0.0,13.48818627977229,0.0,1728712015.56453
159.35552757530598,100.0,27.7499509251691,1.9642506608350707,18.90110535426052,2.558101871646242,13.815828304640355,0.0,14.389289184540543,0.0,1728712015.604727
153.7051952337161,84.82078093486439,27.846658476757668,2.0333274833983337,19.218433240414484,2.7661857314193337,13.936777029478415,0.0,13.12751877083171,0.0,1728712015.673533
151.0813326005141,74.32533040205635,28.203989521957087,2.2885639442550625,18.932131035230494,2.5784465804790124,13.84463667635557,0.0,12.884300520777426,0.0,1728712015.740124
156.39537195722053,95.58148782888213,29.231089391690283,3.0222067083502018,19.24928775148791,2.7864181976969897,13.776388232706246,0.0,12.646368675556392,0.0,1728712015.807897
159.11762874395384,100.0,29.187946910635997,2.9913906504542833,19.770378683707854,3.1281171696444945,14.267373591698835,0.0,12.996163130068334,0.0,1728712015.8769321
165.3514704018914,100.0,29.047922547127776,2.8913732479484113,19.656707378174133,3.0535786086387757,14.262894894050763,0.0,12.312250986702923,0.0,1728712015.94435
164.29164316946034,100.0,28.495610616437084,2.4968647260264882,19.80547758584843,3.1511328431792975,15.17302618780046,0.11345979527898999,14.273109437495332,0.0,1728712016.0135942
164.33768506104755,100.0,28.653036665974213,2.609311904267295,20.212891081551355,3.418289233804167,15.293482601385115,0.1924476074656492,14.581575446398638,0.0,1728712016.0821471
168.6959791131262,100.0,28.56225343338915,2.5444667381351063,20.460035713374786,3.5803512874588765,15.772504278159628,0.5065601823997562,14.62523180812757,0.0,1728712016.150075
168.72559852946574,100.0,28.79954865626205,2.7139633259014646,20.69457583860114,3.7341480908859928,15.931821426393586,0.6110304435367779,15.171916089282544,0.11273186182461871,1728712016.217508
168.5574217970622,100.0,29.1256797750176,2.94691412501257,20.724836996630735,3.753991473200482,15.906822766568665,0.5946378797171571,15.146556022951827,0.09610231013234587,1728712016.28629
162.67512662114638,100.0,29.432580591542884,3.1661289939592026,20.28394675292423,3.4648831166716265,15.387872073074677,0.25434234299978803,14.789420117268968,0.0,1728712016.3550808
152.6223520696239,80.4894082784956,27.80816909852367,2.0058350703740504,19.26406450815764,2.7961078742017325,14.007579271859402,0.0,13.80664051929753,0.0,1728712016.424994
141.01716852481238,34.068674099249506,29.262527766814888,3.0446626905820624,20.133825500620098,3.3664429512262934,14.871880126080729,0.0,13.762332784174438,0.0,1728712016.493742
134.86297175259472,9.451887010378869,30.645204851188385,4.0322891794202755,21.242240313278486,4.093272336576057,16.208336434076305,0.7923517600500359,16.2292521198354,0.8060669638264925,1728712016.559932
132.83454894821486,1.3381957928594375,30.063388617056557,3.616706155040398,20.75835644139455,3.775971436980033,15.453881664052846,0.29762732069039055,15.10353911051927,0.06789449870116052,1728712016.62378
126.675354711472,0.0,31.289365506681555,4.492403933343969,21.748754530678713,4.425412807002435,16.578479983307403,1.0350688415130513,17.126014031815604,1.3941075618462977,1728712016.661957
119.65275356883825,0.0,31.065645004486306,4.332603574633076,21.790665751981262,4.45289557506968,16.330638928917235,0.8725501173227771,16.33455674580293,0.8751191775756928,1728712016.731169
119.70664608944041,0.0,30.762847965781802,4.11631997555843,21.514534449007947,4.271825868201932,16.068807712759213,0.7008575165634184,15.442811147859626,0.2903679658095906,1728712016.7987268
119.09196610178937,0.0,29.89172441794607,3.494088869961478,20.423026371661607,3.5560828666633486,15.510756931240522,0.33492257786263724,14.8473868702227,0.0,1728712016.866517
123.84281874465562,0.0,29.48959225709417,3.2068516122101216,19.46887350730773,2.930408857250971,14.233662280771124,0.0,12.58941230496486,0.0,1728712016.935466
125.95460702823348,0.0,30.232031915815917,3.737165654154226,19.901989769726157,3.214419521131906,13.382659928553656,0.0,12.5877114570239,0.0,1728712017.0033438
127.95490841097474,0.0,30.059301486292686,3.613786775923347,19.739006581013818,3.1075452990254546,13.648098846656925,0.0,12.433128907486614,0.0,1728712017.0723782
130.688017312726,0.0,28.623715577472026,2.588368269622876,18.24595329040042,2.1284939609183073,10.26075209049012,0.0,8.82367296418538,0.0,1728712017.139989
