timestamp,thumb_angle,thumb_percent,index_angle,index_percent,middle_angle,middle_percent,ring_angle,ring_percent,pinky_angle,pinky_percent,emg_channel_1,emg_channel_2,emg_channel_3,emg_channel_4,emg_channel_5,emg_channel_6,emg_channel_7,emg_channel_8
1728444749.264308,,,,,,,,,,,-7.408413887023926,-0.7014215588569641,-22.956928253173828,-45.24019241333008,-65.43485260009766,-26.69784927368164,63.534698486328125,146.41741943359375
1728444749.309489,,,,,,,,,,,-8.297991752624512,-8.341526985168457,-34.2618293762207,-50.814796447753906,-24.50322914123535,14.621980667114258,16.99809455871582,91.35014343261719
1728444749.349747,,,,,,,,,,,-9.250848770141602,-15.689199447631836,-40.656105041503906,-35.931549072265625,1.378722906112671,80.96045684814453,178.55889892578125,-16.645475387573242
1728444749.3921258,,,,,,,,,,,-9.13729476928711,-18.614728927612305,-46.465885162353516,-28.946195602416992,38.677181243896484,104.72539520263672,108.94315338134766,-152.4308624267578
1728444749.4359958,,,,,,,,,,,-9.851107597351074,-25.356828689575195,-47.587257385253906,7.919821739196777,76.70023345947266,4.547003746032715,-86.32019805908203,-30.325220108032227
1728444749.478254,,,,,,,,,,,-10.068243026733398,-27.5109920501709,-26.740285873413086,31.16863441467285,57.06559371948242,-30.90605926513672,-111.85858917236328,2.909226655960083
1728444749.521991,,,,,,,,,,,-10.368178367614746,-27.45335578918457,-16.396495819091797,37.25590896606445,22.4935245513916,-39.32365417480469,-145.60829162597656,47.908939361572266
1728444749.5647519,,,,,,,,,,,-9.126867294311523,-26.736228942871094,1.4987651109695435,41.449928283691406,-18.442487716674805,-87.00582122802734,-49.18772888183594,124.62690734863281
1728444749.604295,,,,,,,,,,,-9.858084678649902,-27.608301162719727,8.124862670898438,54.68337631225586,-46.87649154663086,-70.94418334960938,130.35716247558594,52.61048126220703
1728444749.648979,,,,,,,,,,,-9.230280876159668,-21.828065872192383,29.800487518310547,31.703325271606445,-80.9203109741211,26.421905517578125,53.54647445678711,-114.57567596435547
1728444749.692402,,,,,,,,,,,-8.653104782104492,-18.24079704284668,38.6395263671875,10.8250150680542,-65.3922119140625,61.50907516479492,-11.832517623901367,-111.81136322021484
1728444749.7340312,,,,,,,,,,,-7.640042781829834,-6.177091121673584,40.12992477416992,-17.351646423339844,-20.829885482788086,67.23802185058594,-36.4300651550293,1.4812484979629517
1728444749.775177,,,,,,,,,,,-6.817296028137207,-1.3902710676193237,46.71160125732422,-43.25548553466797,5.637528419494629,33.08587646484375,-110.85474395751953,113.69579315185547
1728444749.8179789,,,,,,,,,,,-5.826174259185791,2.561735153198242,38.25108337402344,-55.79103469848633,35.173648834228516,22.49982261657715,-101.86717987060547,244.16859436035156
1728444749.85918,,,,,,,,,,,-4.402889251708984,11.637398719787598,18.667631149291992,-56.901512145996094,59.73052978515625,-73.1904067993164,33.21057891845703,91.99842834472656
1728444749.902978,,,,,,,,,,,-3.716700553894043,18.0459041595459,7.323249340057373,-31.140649795532227,61.832130432128906,-67.60272979736328,72.20189666748047,-33.643821716308594
1728444749.945598,,,,,,,,,,,-2.8840322494506836,22.917482376098633,-12.318254470825195,-7.731943607330322,22.797035217285156,-50.31459045410156,41.521209716796875,-102.5852279663086
1728444749.988596,,,,,,,,,,,-1.1357417106628418,25.30006980895996,-24.98857307434082,18.98140525817871,7.287797451019287,-14.055113792419434,44.399932861328125,-151.6672821044922
1728444750.0309608,,,,,,,,,,,0.5316785573959351,26.16840934753418,-36.28029251098633,24.37520408630371,-36.100589752197266,31.492660522460938,-17.54887580871582,-84.81697845458984
1728444750.073287,,,,,,,,,,,1.5150883197784424,27.551891326904297,-38.60450744628906,46.3833122253418,-67.64382934570312,96.58294677734375,-97.31013488769531,21.186840057373047
1728444750.1161659,,,,,,,,,,,2.1329054832458496,28.342628479003906,-43.77473449707031,57.342987060546875,-76.79963684082031,110.31389617919922,-68.27369689941406,139.62332153320312
1728444750.159345,,,,,,,,,,,3.5284416675567627,26.764938354492188,-35.830841064453125,48.00645065307617,-26.856586456298828,-3.778186321258545,58.222747802734375,-88.85393524169922
1728444750.202077,,,,,,,,,,,4.8687591552734375,16.882429122924805,-26.5086612701416,16.441694259643555,6.738950729370117,-44.7108039855957,87.9259033203125,-133.21331787109375
1728444750.2439198,,,,,,,,,,,6.203569412231445,10.229008674621582,-6.22834587097168,-12.684617042541504,50.190982818603516,-63.357391357421875,77.38353729248047,-58.91655731201172
1728444750.285271,,,,,,,,,,,7.097357749938965,6.118508338928223,7.059210300445557,-32.212562561035156,65.39496612548828,-68.37093353271484,12.430536270141602,79.77166748046875
1728444750.328445,,,,,,,,,,,8.053200721740723,1.9563078880310059,12.78853988647461,-53.19655227661133,75.84040069580078,-57.897117614746094,-5.76681661605835,110.15943145751953
1728444750.37152,,,,,,,,,,,8.910849571228027,-6.228135585784912,31.847864151000977,-61.59614944458008,21.007259368896484,49.17387008666992,-41.61732864379883,81.24813079833984
1728444750.4143739,,,,,,,,,,,8.83975887298584,-15.384243965148926,38.01941680908203,-40.17681121826172,-14.217656135559082,85.09954071044922,-59.05941390991211,-33.00958251953125
1728444750.456178,,,,,,,,,,,9.076595306396484,-21.736244201660156,41.890567779541016,-25.3510799407959,-38.29621887207031,93.4160385131836,8.320464134216309,-91.25467681884766
1728444750.498225,,,,,,,,,,,9.78750991821289,-24.434450149536133,37.08902359008789,8.215143203735352,-50.36830520629883,29.261396408081055,24.98939323425293,-99.2003402709961
1728444750.539695,,,,,,,,,,,9.063793182373047,-27.26742172241211,24.73222541809082,29.46272087097168,-70.79312896728516,-37.99479293823242,72.23342895507812,-3.2086172103881836
1728444750.5830662,,,,,,,,,,,9.90945816040039,-26.867698669433594,22.2391357421875,46.936832427978516,-56.5181884765625,-54.974971771240234,100.3371353149414,134.3357696533203
1728444750.6271,,,,,,,,,,,10.092413902282715,-29.831636428833008,2.361786127090454,61.45658874511719,25.26399803161621,-69.36942291259766,-39.169403076171875,60.580963134765625
1728444750.666829,,,,,,,,,,,9.01138973236084,-25.20317840576172,-15.538154602050781,58.216651916503906,46.58934020996094,-65.7265853881836,-100.46558380126953,9.436674118041992
1728444750.7080588,,,,,,,,,,,9.155579566955566,-19.15654945373535,-29.266361236572266,17.974531173706055,62.442466735839844,2.1274263858795166,-38.03008270263672,-47.22439956665039
1728444750.750984,,,,,,,,,,,8.147541046142578,-14.181127548217773,-37.73200988769531,7.669777870178223,55.50541687011719,72.51557922363281,-9.393584251403809,-79.16635131835938
1728444750.79682,,,,,,,,,,,7.526348114013672,-11.625288009643555,-45.57038116455078,-21.653213500976562,45.73253631591797,92.46348571777344,72.9553451538086,-73.72041320800781
1728444750.8395362,,,,,,,,,,,6.927011013031006,-3.9697468280792236,-42.93088150024414,-53.795249938964844,-17.771812438964844,30.6965389251709,134.851318359375,69.1041030883789
1728444750.881479,,,,,,,,,,,5.582510471343994,3.9046216011047363,-27.410913467407227,-53.9117317199707,-42.13041305541992,-1.3680273294448853,125.7542495727539,121.35612487792969
1728444750.9241128,,,,,,,,,,,4.692736625671387,13.707493782043457,-15.334473609924316,-38.307640075683594,-36.62361145019531,-52.98429870605469,56.584808349609375,70.34262084960938
1728444750.9651809,,,,,,,,,,,3.544783353805542,16.98185920715332,-11.058784484863281,-31.695268630981445,-55.63711166381836,-68.01664733886719,-124.32660675048828,-46.322425842285156
1728444751.0065548,160.67786531785256,100.0,174.35704327392313,100.0,176.01930871922593,100.0,172.70730152828304,100.0,162.35334295542717,96.0,2.87707781791687,23.130115509033203,7.678897380828857,-22.180524826049805,-52.49203872680664,-83.72265625,-262.5979309082031,-86.10443115234375
1728444751.163101,167.85935487383304,100.0,163.58606509259513,98.0,162.8417552157777,96.0,173.1677863547637,100.0,177.72015450020763,100.0,1.6899387836456299,27.020654678344727,26.85951042175293,20.597246170043945,21.19418716430664,9.597521781921387,-90.05479431152344,95.35955810546875
1728444751.2505999,169.5990548982575,100.0,166.5351115505185,100.0,168.0406706236859,100.0,171.50629454462924,100.0,177.64800553054604,100.0,0.07221619039773941,27.853307723999023,32.36391067504883,35.071651458740234,36.23379898071289,48.00498962402344,-29.412113189697266,48.01253890991211
1728444751.324512,177.13640282210494,100.0,172.30986961963075,100.0,174.7373281346554,100.0,178.68772554326588,100.0,175.81669110790773,100.0,-1.5331112146377563,26.270071029663086,38.675540924072266,40.696495056152344,53.09059524536133,53.36545181274414,69.87380981445312,61.41615295410156
1728444751.409311,176.35932637531928,100.0,171.50526424388963,100.0,175.18398302043934,100.0,178.81196600435854,100.0,175.12580861169113,100.0,-2.443798065185547,24.863746643066406,45.46732711791992,56.5428581237793,46.53642272949219,41.201942443847656,46.292198181152344,54.52244567871094
1728444751.501205,179.02393011792276,100.0,171.98648079106854,100.0,175.52089178682888,100.0,178.62564124911708,100.0,175.39096074631152,100.0,-3.0804922580718994,25.198514938354492,41.98616027832031,53.321937561035156,38.679779052734375,54.630271911621094,-43.31428146362305,62.323020935058594
1728444751.5805178,176.29947894619983,100.0,171.10551726399413,100.0,175.04175457008802,100.0,178.42877029706017,100.0,176.11250847800406,100.0,-4.847794055938721,20.724821090698242,28.399311065673828,13.686929702758789,-20.062074661254883,-32.64085006713867,-118.36895751953125,-46.29056930541992
1728444751.665756,179.38559409668454,100.0,172.54096246321396,100.0,176.09657480920512,100.0,179.00311892477498,100.0,175.23735651351328,100.0,-5.4716796875,12.976346969604492,10.835365295410156,-17.773780822753906,-54.382362365722656,-90.6017074584961,-59.60717010498047,-129.65858459472656
1728444751.749891,177.38052933377904,100.0,171.95758993296943,100.0,175.72641366668253,100.0,178.75191063205517,100.0,175.80657546127077,100.0,-7.027653694152832,5.90455961227417,-4.278675556182861,-38.508209228515625,-60.0119514465332,-69.47954559326172,-14.076659202575684,-97.44822692871094
1728444751.835667,177.57945934933795,100.0,171.3448650089028,100.0,175.29329202206588,100.0,177.93744546224926,100.0,175.86475846501438,100.0,-7.8350372314453125,-2.1242079734802246,-22.949134826660156,-51.15544509887695,-38.24103546142578,-29.27426528930664,17.753204345703125,-40.40935134887695
1728444751.921111,163.73935713665546,100.0,170.94518752107274,100.0,173.10426414526734,100.0,174.02375515015564,100.0,174.39737571319512,100.0,-8.229772567749023,-8.712600708007812,-34.9111328125,-58.10327911376953,-29.949525833129883,37.231842041015625,57.04302978515625,76.288818359375
1728444752.0047748,135.1712046890435,10.0,164.35275164823065,99.0,156.28718997911133,92.0,156.31428889857034,92.0,160.70784748853114,95.0,-8.741131782531738,-12.210076332092285,-38.5152702331543,-54.916229248046875,-11.716358184814453,72.07447814941406,154.09307861328125,10.989259719848633
1728444752.090912,124.65812735750423,0.0,85.87014214195209,43.0,43.04394734912488,18.0,38.34075361281406,15.0,75.53215536238346,39.0,-9.848681449890137,-20.87413215637207,-46.758426666259766,-23.479652404785156,50.618289947509766,81.3955078125,-34.86244583129883,-93.7928466796875
1728444752.175752,120.1394373449728,0.0,68.48056188357532,31.0,38.21805779788603,15.0,34.22480604292918,12.0,62.69653844991525,31.0,-10.131612777709961,-22.86082649230957,-39.22047424316406,2.596000909805298,51.27229309082031,30.90382194519043,-55.232967376708984,-117.22176361083984
1728444752.2591538,121.34027171223649,0.0,61.75532860614408,26.0,35.84829516882518,13.0,31.6795563855903,10.0,55.24307510226565,26.0,-10.237561225891113,-26.498910903930664,-27.419898986816406,29.159099578857422,49.27379608154297,-3.8042986392974854,-43.4635124206543,-86.92755126953125
1728444752.345676,123.21968149667642,0.0,46.33304807296037,15.0,30.92365532659063,10.0,25.103055300816905,6.0,27.54004331000899,8.0,-9.775446891784668,-28.516963958740234,-10.632105827331543,54.53770065307617,16.123153686523438,-57.05715560913086,9.485701560974121,74.93997955322266
1728444752.429582,122.52108500307845,0.0,41.46892884732673,11.0,26.50859339774018,7.0,19.822932304098043,3.0,22.416287698795124,4.0,-9.353416442871094,-27.668203353881836,-7.1253156661987305,55.51407241821289,9.287616729736328,-77.88441467285156,10.948495864868164,151.3585205078125
1728444752.515999,123.13284125610545,0.0,42.901743536225815,12.0,25.698667530957003,7.0,17.62190201438586,1.0,19.321931329598105,2.0,-9.87834644317627,-27.729026794433594,15.005528450012207,51.33919143676758,-53.41936111450195,-34.783470153808594,95.807861328125,28.978294372558594
1728444752.6010828,124.64862813590493,0.0,41.085453188476066,11.0,24.60712364822005,6.0,15.589805494616407,0.0,16.458219800123167,0.0,-8.858983993530273,-20.7286376953125,27.963268280029297,28.081666946411133,-77.85916137695312,10.692455291748047,121.60154724121094,-103.66090393066406
1728444752.6841578,124.03816854014454,0.0,40.334290904705966,10.0,23.514089661255444,5.0,15.491994657620506,0.0,15.06078947009825,0.0,-8.464363098144531,-14.619943618774414,36.345367431640625,2.8296523094177246,-42.34023666381836,37.763633728027344,50.32567596435547,-55.70528793334961
1728444752.7690291,140.88954052163257,33.0,133.79560033065658,77.0,113.10920748246154,64.0,47.20889104403149,21.0,49.86301712154068,22.0,-8.05894947052002,-10.038199424743652,39.354312896728516,-20.946863174438477,-36.0413932800293,57.74913024902344,-41.50139236450195,6.493753910064697
1728444752.85492,148.59499531674956,64.0,169.11496119734392,100.0,170.5475183058602,100.0,169.1083264464692,100.0,166.1938449752824,99.0,-6.62299108505249,-6.402651786804199,43.026161193847656,-36.26986312866211,-1.2019578218460083,76.04100036621094,-113.75811767578125,105.02997589111328
1728444752.938962,156.24853415483972,94.0,172.02149314567166,100.0,174.7195538746496,100.0,174.93849045280965,100.0,174.90336662469448,100.0,-5.9478583335876465,2.991692066192627,40.918052673339844,-60.686561584472656,58.93198013305664,-31.782115936279297,-30.513992309570312,92.1102523803711
1728444753.024062,162.95966036874555,100.0,171.84359164027538,100.0,175.54946991694968,100.0,177.02158058639708,100.0,177.40529619956286,100.0,-4.931491374969482,13.035409927368164,19.38161849975586,-55.07929992675781,60.57953643798828,-49.317955017089844,21.916704177856445,48.26897430419922
1728444753.109867,166.26684627412058,100.0,171.84310253220633,100.0,175.18731422642492,100.0,177.37556855377733,100.0,176.6395029964175,100.0,-3.196336030960083,19.33348274230957,-0.19754306972026825,-33.40434646606445,51.826515197753906,-51.1234245300293,57.402000427246094,-5.168883800506592
1728444753.194813,168.81694835099879,100.0,171.41927124614736,100.0,175.02982311605632,100.0,178.05298362567996,100.0,176.58871589490684,100.0,-2.0938642024993896,23.40409278869629,-9.253816604614258,-2.1900548934936523,26.831066131591797,-46.44327926635742,59.556365966796875,-51.758331298828125
1728444753.2801092,169.72140101263574,100.0,171.45342206743865,100.0,174.88981540586988,100.0,177.94916586690965,100.0,176.63631194656145,100.0,-1.6189666986465454,24.386873245239258,-19.55988883972168,12.68497085571289,17.249908447265625,-36.25577163696289,67.60116577148438,-81.37263488769531
1728444753.365152,168.10539499578368,100.0,171.49241968691382,100.0,174.95997943691071,100.0,178.07665527255588,100.0,176.73629446271963,100.0,-0.08958041667938232,28.977699279785156,-35.84926986694336,57.69550704956055,-59.79206466674805,79.37948608398438,-103.81692504882812,56.22860336303711
1728444753.4499998,166.48980305399039,100.0,171.48544415857444,100.0,175.07055876528307,100.0,178.1227006819357,100.0,176.82085598464056,100.0,1.2807023525238037,28.78194236755371,-38.39313507080078,55.37666702270508,-60.629173278808594,78.23932647705078,-106.85699462890625,129.84124755859375
1728444753.5346198,145.9876031773282,53.0,172.0548871583026,100.0,174.92716417347089,100.0,176.1362678638164,100.0,175.62643086288452,100.0,2.9293580055236816,25.495370864868164,-42.75944900512695,43.84892654418945,-55.090240478515625,62.96051788330078,2.696861743927002,55.09431457519531
1728444753.617907,141.2440406132241,34.0,159.0761156722059,95.0,146.99174056335866,86.0,147.84547957429393,87.0,154.93704005585582,91.0,4.082879066467285,23.533599853515625,-33.22182083129883,42.55534744262695,-18.727577209472656,9.81852912902832,47.787811279296875,-64.1697006225586
1728444753.703627,134.269069386667,7.0,107.1033237852459,58.0,90.08099470777839,49.0,47.35935486006546,21.0,86.83334248223782,47.0,4.239112377166748,19.833375930786133,-28.48134994506836,35.60576629638672,-12.091501235961914,-13.66732406616211,121.21510314941406,-129.92916870117188
1728444753.789441,130.96261235151772,0.0,62.29102771915469,26.0,32.98710035255155,11.0,26.398909348718746,7.0,31.795249389135936,11.0,5.845707416534424,13.213802337646484,-10.14871597290039,-10.523193359375,59.36282730102539,-63.68487548828125,128.9835662841797,8.248398780822754
1728444753.874331,124.51120754695175,0.0,47.703614246056745,16.0,24.93212894431133,6.0,19.15383353376675,2.0,18.671418051112784,2.0,7.5786333084106445,9.440315246582031,6.799821853637695,-48.925392150878906,72.01734161376953,-50.42987060546875,19.344587326049805,103.34843444824219
1728444753.958994,128.47395693139856,0.0,43.27774523961515,13.0,26.287361084907673,7.0,17.499331094559903,1.0,16.260803736412463,0.0,7.734746932983398,-1.8925505876541138,16.375049591064453,-56.116241455078125,77.53489685058594,-39.46536636352539,-83.17010498046875,196.7643280029297
1728444754.0442991,128.89955392613692,0.0,40.172981969831035,10.0,25.20759642515644,6.0,17.90325142941939,1.0,17.172156173416568,1.0,8.350284576416016,-9.617591857910156,33.20254898071289,-54.38616180419922,26.565107345581055,1.3926753997802734,-116.62398529052734,100.15863800048828
1728444754.129594,127.35591265694518,0.0,35.04849593457404,7.0,23.62694301182172,5.0,15.292179618934894,0.0,15.832553469436167,0.0,8.959929466247559,-14.570049285888672,41.445533752441406,-44.28969192504883,-19.57223892211914,76.5821304321289,-167.74647521972656,-75.29275512695312
1728444754.214379,128.9697735034213,0.0,38.908143255661756,9.0,24.025739865994264,5.0,12.11495844941651,0.0,10.054007239118764,0.0,8.954075813293457,-19.643875122070312,40.821044921875,-41.275001525878906,-32.36803436279297,68.90778350830078,-88.65557861328125,-142.24343872070312
1728444754.3011231,130.71478596181242,0.0,32.376192389609336,5.0,21.441311235015434,4.0,9.749181647754074,0.0,4.46622116771962,0.0,10.43082046508789,-24.589906692504883,38.511966705322266,5.182331562042236,-80.13868713378906,13.884893417358398,66.2787094116211,-128.27113342285156
1728444754.384662,133.2647597993651,3.0,28.23188929060746,2.0,20.537904855662124,3.0,10.14378185354509,0.0,4.01983665349859,0.0,9.345732688903809,-26.480878829956055,28.631114959716797,25.561378479003906,-77.14126586914062,-34.34450149536133,85.98082733154297,-110.82599639892578
1728444754.469356,136.04574563995152,14.0,27.96041135706712,2.0,18.44223027677253,2.0,8.997273355958502,0.0,2.910096282566022,0.0,9.757684707641602,-27.960994720458984,8.57020092010498,52.84054946899414,-36.048728942871094,-53.67339324951172,13.20264720916748,-71.56482696533203
1728444754.555234,138.48090911798224,23.0,20.04009316266553,0.0,9.22638747749914,0.0,5.2662564226701,0.0,4.544090032851235,0.0,9.538634300231934,-26.838008880615234,4.240638256072998,54.597110748291016,18.094724655151367,-86.76316833496094,-66.8420639038086,80.84144592285156
1728444754.6382232,137.68243794369005,20.0,16.936785574265492,0.0,5.849320276110011,0.0,6.337774864562671,0.0,6.6313319928620285,0.0,9.073902130126953,-26.785566329956055,-6.363859176635742,52.512786865234375,38.97513198852539,-87.93901824951172,-102.3275146484375,64.8205337524414
1728444754.723659,137.95004344395937,21.0,17.132775546215573,0.0,6.1643548534752615,0.0,6.20172120018251,0.0,6.500361989462097,0.0,8.853744506835938,-21.71845245361328,-27.0398006439209,24.56078338623047,80.85717010498047,35.559688568115234,-49.253292083740234,-100.636474609375
1728444754.808735,138.3664726886315,23.0,17.73810831696467,0.0,6.3275080440231735,0.0,6.173701730496569,0.0,6.622425470371048,0.0,8.318242073059082,-17.311182022094727,-34.65629577636719,10.270201683044434,65.66777038574219,59.31924819946289,35.586021423339844,-197.8429718017578
1728444754.894051,139.60643596373973,28.0,18.246805090385536,0.0,7.076766068196198,0.0,5.626616683383272,0.0,5.803915818345283,0.0,7.148791790008545,-7.21561336517334,-41.54811477661133,-19.399805068969727,25.293949127197266,62.41929626464844,31.392017364501953,-59.84700393676758
1728444754.978244,147.5659071777655,60.0,32.56020305888186,5.0,18.850309228071634,2.0,10.686968930239967,0.0,7.309194777730986,0.0,7.289649486541748,-4.060184478759766,-39.496253967285156,-43.34852981567383,-9.614784240722656,58.07685470581055,91.18158721923828,78.87166595458984
1728444755.0646348,157.19965048370244,98.0,147.92044097904025,87.0,158.99336119961026,94.0,144.92426930793687,85.0,144.1591864802268,84.0,6.491678714752197,2.3506641387939453,-34.509456634521484,-56.61750411987305,-30.377756118774414,22.568758010864258,79.51126861572266,199.4443817138672
1728444755.147479,162.69128811146237,100.0,170.80286270075462,100.0,174.05827154297162,100.0,173.95330477669242,100.0,175.34621838143718,100.0,5.156661033630371,11.700350761413574,-27.96758270263672,-53.94916915893555,-72.15338134765625,-68.40966796875,-51.11867141723633,12.391351699829102
1728444755.2326,171.83457967828932,100.0,171.74265942893462,100.0,174.9726277868386,100.0,176.43693744242358,100.0,177.2398336732141,100.0,3.3671462535858154,17.995006561279297,-3.1001172065734863,-36.344688415527344,-75.59452819824219,-63.54459762573242,-91.84847259521484,-70.07966613769531
1728444755.3193622,171.08646892486314,100.0,171.62293531981456,100.0,175.04014862822393,100.0,176.8197963593102,100.0,177.45125130067944,100.0,1.9163811206817627,23.058652877807617,6.982032299041748,-7.864853382110596,-37.59611129760742,-50.26432418823242,-25.39764404296875,-70.21601867675781
1728444755.4046679,171.85949090342376,100.0,170.54549432478805,100.0,174.41108374632392,100.0,176.91805596245783,100.0,176.16098243426313,100.0,0.9721342325210571,26.62116050720215,25.024433135986328,15.938600540161133,17.73611068725586,9.43189525604248,40.27760314941406,-11.295421600341797
1728444755.4909499,173.13107687673158,100.0,170.2924673082692,100.0,174.29815803873865,100.0,177.1792722263435,100.0,176.67673326489583,100.0,0.5373355150222778,27.723583221435547,33.92706298828125,29.865324020385742,39.0966682434082,30.94373321533203,30.142868041992188,60.97836685180664
1728444755.573935,173.72827969982043,100.0,170.27971825294128,100.0,174.01105626070546,100.0,177.13809821472097,100.0,176.2775200524854,100.0,-1.0544449090957642,29.635021209716797,45.478065490722656,60.23869705200195,77.34860229492188,95.29781341552734,73.68292999267578,86.39861297607422
1728444755.66046,161.09747244678215,100.0,171.27790685657402,100.0,174.92369287161992,100.0,177.8332168199559,100.0,176.30080752003315,100.0,-2.3104465007781982,24.639768600463867,37.2592658996582,51.78971862792969,60.879356384277344,72.4097900390625,83.8385238647461,100.99066925048828
1728444755.7449422,144.15049865779383,46.0,172.27677945116812,100.0,174.45132725214174,100.0,174.85663292955837,100.0,176.52469103203637,100.0,-4.059735298156738,21.76827621459961,32.3813591003418,29.459064483642578,20.387893676757812,10.670737266540527,41.09986114501953,48.72669219970703
1728444755.829507,131.59942712861226,0.0,169.9758789418358,100.0,169.39381579957518,100.0,169.71980033062076,100.0,175.36649662448755,100.0,-4.7476806640625,18.054384231567383,22.12466049194336,11.975050926208496,-5.830503940582275,-50.75352478027344,-57.94434356689453,-91.83202362060547
1728444755.913943,129.43965537329873,0.0,165.58846740055057,100.0,153.04412727080077,90.0,158.16798215113897,93.0,169.66047585173987,100.0,-5.333573818206787,13.677340507507324,13.900978088378906,-2.06691837310791,-28.34783172607422,-99.88017272949219,-101.32205200195312,-122.02234649658203
1728444755.999249,124.55592685188654,0.0,161.010805260594,97.0,143.80599780816746,84.0,144.426011136305,84.0,166.51030489491612,99.0,-7.041795253753662,4.747013568878174,-4.487040996551514,-43.42307662963867,-64.79481506347656,-55.07118606567383,-23.94198989868164,17.96918487548828
1728444756.083984,119.10602984240127,0.0,160.48616963688553,96.0,140.70315513911592,82.0,135.77263754857478,79.0,165.33142986913492,98.0,-7.70843505859375,0.3035348951816559,-19.0054931640625,-56.967655181884766,-66.04439544677734,1.8224501609802246,69.34107971191406,60.729713439941406
1728444756.170644,117.74724903348869,0.0,158.59344722823639,95.0,141.62548369170224,83.0,142.3289973597039,83.0,165.34428353278545,98.0,-8.545186996459961,-8.74188232421875,-28.966188430786133,-55.38016891479492,-30.95909881591797,29.705265045166016,99.40638732910156,81.3004379272461
1728444756.254027,116.08910102446903,0.0,158.2697271064302,95.0,144.38919317854234,84.0,135.33641479330998,78.0,163.78218124980222,97.0,-9.525043487548828,-13.531000137329102,-36.403297424316406,-36.96050262451172,9.36832332611084,51.5804557800293,45.42481994628906,34.73533248901367
1728444756.3373911,116.00988668827478,0.0,156.48887994670807,93.0,142.4691383196144,83.0,129.81424439577185,75.0,162.52299947873962,96.0,-9.051918029785156,-20.068450927734375,-40.561767578125,-11.357059478759766,48.93518829345703,64.62073516845703,-11.805394172668457,-91.35592651367188
1728444756.42419,115.8773097162261,0.0,150.01691796893488,89.0,147.39566685078603,86.0,139.2745487579005,81.0,161.46134340868275,96.0,-9.655057907104492,-20.88158416748047,-41.49592208862305,-4.6578826904296875,73.97863006591797,51.22771072387695,-62.10102081298828,-94.19654083251953
