timestamp,thumb,index,middle,ring,pinky
1598,0.0,1.0,1.0,1.0,1.0
6602,0.0,1.0,0.0,0.0,0.0
11607,1.0,0.0,1.0,0.0,0.0
16611,0.0,0.0,0.0,0.0,0.0
21616,0.0,0.0,0.0,1.0,1.0
26620,0.0,1.0,1.0,0.0,0.0
31623,1.0,1.0,1.0,0.0,0.0
36628,1.0,1.0,0.0,1.0,1.0
41630,0.0,1.0,1.0,1.0,1.0
46634,1.0,1.0,0.0,0.0,0.0
51638,1.0,1.0,1.0,1.0,1.0
56642,1.0,0.0,0.0,1.0,1.0
61646,0.0,0.0,1.0,1.0,1.0
66651,1.0,0.0,1.0,1.0,1.0
71655,0.0,1.0,0.0,0.0,0.0
76660,0.0,0.0,1.0,0.0,0.0
81664,0.0,1.0,0.0,1.0,1.0
86667,1.0,0.0,0.0,0.0,0.0
91670,1.0,0.0,1.0,0.0,0.0
96674,1.0,1.0,1.0,0.0,0.0
101678,0.0,1.0,1.0,0.0,0.0
106682,1.0,0.0,0.0,0.0,0.0
111686,1.0,1.0,1.0,1.0,1.0
116691,0.0,0.0,0.0,1.0,1.0
121695,1.0,1.0,0.0,0.0,0.0
126700,0.0,1.0,0.0,1.0,1.0
131704,0.0,1.0,1.0,1.0,1.0
136709,0.0,1.0,0.0,0.0,0.0
141713,0.0,0.0,1.0,0.0,0.0
146717,1.0,1.0,0.0,1.0,1.0
151722,0.0,0.0,1.0,1.0,1.0
156726,1.0,0.0,1.0,1.0,1.0
161731,0.0,0.0,0.0,0.0,0.0
166735,1.0,0.0,0.0,1.0,1.0
171740,0.0,0.0,0.0,0.0,0.0
176744,0.0,1.0,1.0,1.0,1.0
181749,0.0,1.0,0.0,0.0,0.0
186754,0.0,1.0,0.0,1.0,1.0
191758,1.0,0.0,1.0,1.0,1.0
196763,0.0,0.0,1.0,1.0,1.0
201768,0.0,0.0,0.0,1.0,1.0
206773,0.0,0.0,1.0,0.0,0.0
211778,1.0,0.0,0.0,0.0,0.0
216783,1.0,1.0,1.0,1.0,1.0
221788,1.0,1.0,0.0,1.0,1.0
