timestamp,thumb,index,middle,ring,pinky
193840544,1,0,0,0,0
193845549,1,0,1,0,0
193850555,0,0,0,0,0
193855560,0,1,0,0,0
193860565,0,0,1,0,0
193865570,0,0,1,1,1
193870575,1,0,1,1,1
193875580,1,1,1,1,1
193880585,0,0,0,1,1
193885590,1,1,1,0,0
193890595,1,1,0,0,0
193895600,0,1,1,0,0
193900605,1,1,0,1,1
193905610,1,0,0,1,1
193910615,0,1,1,1,1
193915620,1,1,1,1,1
193920625,0,1,0,0,0
193925630,0,0,1,1,1
193930634,1,0,0,1,1
193935639,0,0,0,1,1
193940644,0,0,1,0,0
193945648,0,0,0,0,0
