timestamp,exg_1,exg_2,exg_3,exg_4,exg_5,exg_6,exg_7,exg_8
193840510,410.28863525390625,-11849.173828125,1532.74853515625,-8417.64453125,10149.1005859375,-2402.34326171875,-9259.0986328125,-3874.8759765625
193840514,418.55877685546875,-11885.8310546875,1544.684326171875,-8489.908203125,10102.0947265625,-2460.1669921875,-9299.9345703125,-3881.246337890625
193840518,427.9465026855469,-11903.6669921875,1592.159423828125,-8626.923828125,10027.037109375,-2481.423583984375,-9334.4013671875,-3853.79833984375
193840522,424.3702087402344,-11881.8076171875,1582.481201171875,-8600.2587890625,10043.7568359375,-2446.89013671875,-9311.4912109375,-3848.92578125
193840525,414.2672424316406,-11851.8564453125,1528.4793701171875,-8451.619140625,10134.8623046875,-2402.34326171875,-9262.49609375,-3871.79150390625
193840529,418.6034851074219,-11877.650390625,1532.100341796875,-8455.1953125,10120.958984375,-2444.31982421875,-9289.8544921875,-3883.21337890625
193840533,430.1146240234375,-11904.6953125,1573.0933837890625,-8591.072265625,10031.57421875,-2485.223388671875,-9335.7646484375,-3862.8955078125
193840537,428.1923828125,-11886.2998046875,1592.51708984375,-8602.359375,10035.12890625,-2455.517822265625,-9321.7724609375,-3847.159912109375
193840542,413.8648986816406,-11854.5380859375,1570.075927734375,-8478.9326171875,10117.6064453125,-2409.786376953125,-9280.0419921875,-3846.1318359375
193840546,415.3401184082031,-11868.3515625,1510.6202392578125,-8439.3701171875,10132.984375,-2435.870849609375,-9289.072265625,-3872.5068359375
193840550,429.3546447753906,-11903.2646484375,1569.1148681640625,-8573.1455078125,10043.9794921875,-2481.177734375,-9329.9755859375,-3870.562255859375
193840554,428.12530517578125,-11890.994140625,1572.7581787109375,-8601.7333984375,10034.435546875,-2456.76953125,-9325.5498046875,-3852.81494140625
193840558,415.5412902832031,-11858.9638671875,1544.3714599609375,-8508.03515625,10107.302734375,-2407.32763671875,-9280.421875,-3859.341552734375
193840561,410.2439270019531,-11861.646484375,1534.089599609375,-8427.14453125,10143.7353515625,-2421.029296875,-9268.798828125,-3882.8779296875
193840565,420.3022155761719,-11901.9013671875,1570.075927734375,-8565.9482421875,10049.5458984375,-2478.830810546875,-9316.0283203125,-3872.685546875
193840570,420.27984619140625,-11896.3134765625,1587.465576171875,-8616.5302734375,10023.416015625,-2462.715087890625,-9321.8623046875,-3847.38330078125
193840574,410.0203857421875,-11866.7646484375,1566.477294921875,-8521.06640625,10088.7724609375,-2414.033203125,-9297.0068359375,-3835.358154296875
193840578,406.8688049316406,-11856.169921875,1544.0584716796875,-8406.71484375,10147.9375,-2407.260498046875,-9270.7431640625,-3860.79443359375
193840582,421.6656494140625,-11896.08984375,1572.91455078125,-8526.9443359375,10063.8056640625,-2470.27001953125,-9317.525390625,-3875.546630859375
193840586,424.52667236328125,-11897.8779296875,1568.667724609375,-8621.1572265625,10023.37109375,-2464.70458984375,-9325.505859375,-3867.365966796875
193840590,413.9766540527344,-11870.9443359375,1551.54638671875,-8563.646484375,10067.0693359375,-2424.180908203125,-9288.2900390625,-3868.170654296875
193840594,403.96307373046875,-11851.8564453125,1543.589111328125,-8421.958984375,10149.0556640625,-2398.252685546875,-9255.611328125,-3877.938232421875
193840598,413.2390441894531,-11890.7255859375,1553.289794921875,-8518.3388671875,10082.1787109375,-2460.68115234375,-9307.154296875,-3878.318115234375
193840602,416.547119140625,-11902.326171875,1577.385009765625,-8621.6044921875,10021.4267578125,-2471.633544921875,-9327.7177734375,-3860.3251953125
193840606,411.5179748535156,-11876.263671875,1565.8961181640625,-8576.4765625,10054.91015625,-2430.573486328125,-9307.0654296875,-3855.944091796875
193840610,399.2468566894531,-11850.6494140625,1542.4268798828125,-8418.94140625,10146.529296875,-2390.787353515625,-9284.244140625,-3858.78271484375
193840614,407.7181701660156,-11884.109375,1565.069091796875,-8469.388671875,10101.6923828125,-2448.656005859375,-9316.1845703125,-3858.58154296875
193840618,418.2234802246094,-11901.4541015625,1568.5560302734375,-8615.94921875,10023.37109375,-2474.8076171875,-9321.8173828125,-3866.337646484375
193840622,413.1272888183594,-11880.533203125,1566.276123046875,-8584.34375,10041.2080078125,-2438.061279296875,-9293.162109375,-3868.01416015625
193840626,401.30322265625,-11850.4033203125,1533.396728515625,-8442.6337890625,10131.576171875,-2392.240234375,-9247.810546875,-3875.61376953125
193840630,405.7288513183594,-11875.236328125,1538.4259033203125,-8468.0029296875,10116.5556640625,-2435.647216796875,-9281.6513671875,-3880.5087890625
193840634,414.2001647949219,-11905.5224609375,1597.5015869140625,-8595.6318359375,10030.501953125,-2472.348876953125,-9327.4501953125,-3855.139404296875
193840638,412.5908508300781,-11886.2333984375,1582.7493896484375,-8601.353515625,10037.0732421875,-2441.7939453125,-9313.681640625,-3843.494140625
193840642,400.252685546875,-11852.6162109375,1512.56494140625,-8483.0234375,10119.08203125,-2394.676513671875,-9267.2119140625,-3864.728271484375
193840646,398.1292724609375,-11867.033203125,1524.0313720703125,-8443.5947265625,10135.287109375,-2417.09521484375,-9275.68359375,-3881.1123046875
193840650,409.48394775390625,-11903.6669921875,1570.32177734375,-8589.9091796875,10043.7568359375,-2467.5654296875,-9326.533203125,-3862.537841796875
193840654,409.66278076171875,-11890.6142578125,1605.168212890625,-8611.0986328125,10031.4404296875,-2445.571533203125,-9322.0185546875,-3841.057861328125
193840658,399.4480285644531,-11857.533203125,1573.6968994140625,-8487.3154296875,10101.4013671875,-2398.09619140625,-9279.0810546875,-3850.132568359375
193840662,396.7210998535156,-11858.62890625,1514.8223876953125,-8422.181640625,10143.958984375,-2406.29931640625,-9268.8662109375,-3884.19677734375
193840666,407.852294921875,-11900.5380859375,1558.0283203125,-8572.1396484375,10053.255859375,-2465.017333984375,-9323.494140625,-3877.960693359375
193840670,412.21087646484375,-11893.6318359375,1580.7601318359375,-8621.380859375,10025.4501953125,-2451.29345703125,-9322.48828125,-3860.6826171875
193840674,405.0806579589844,-11861.6015625,1557.2684326171875,-8518.361328125,10084.6376953125,-2406.075927734375,-9281.986328125,-3862.11328125
193840678,397.9951477050781,-11851.744140625,1524.903076171875,-8411.7880859375,10148.7646484375,-2398.92333984375,-9259.3662109375,-3880.352294921875
193840682,408.3440246582031,-11895.330078125,1560.1964111328125,-8544.1552734375,10065.638671875,-2461.30712890625,-9316.810546875,-3876.37353515625
193840686,413.3061218261719,-11896.537109375,1580.380126953125,-8623.03515625,10024.3330078125,-2455.80859375,-9329.3720703125,-3855.40771484375
193840690,407.56170654296875,-11867.748046875,1567.773681640625,-8553.0517578125,10072.9921875,-2408.51220703125,-9302.505859375,-3843.360107421875
193840694,399.2468566894531,-11849.6435546875,1544.5279541015625,-8410.7822265625,10145.5908203125,-2391.50244140625,-9264.708984375,-3865.242431640625
193840698,411.36151123046875,-11888.7587890625,1553.6026611328125,-8500.3017578125,10078.580078125,-2455.5849609375,-9304.6064453125,-3872.79736328125
193840702,416.6141662597656,-11900.6494140625,1589.678466796875,-8596.861328125,10017.0458984375,-2462.87158203125,-9329.1484375,-3857.6875
193840706,411.9426574707031,-11874.38671875,1576.22265625,-8551.3076171875,10054.8427734375,-2420.224609375,-9309.2333984375,-3848.568115234375
193840710,401.750244140625,-11846.9609375,1524.2548828125,-8428.4853515625,10141.3212890625,-2387.14404296875,-9265.9599609375,-3867.544677734375
193840714,408.6569519042969,-11881.2490234375,1543.14208984375,-8476.02734375,10100.41796875,-2443.783203125,-9293.6767578125,-3886.052001953125
193840718,418.2905578613281,-11902.3486328125,1570.7911376953125,-8607.2763671875,10024.9365234375,-2467.47607421875,-9325.3046875,-3872.57373046875
193840722,414.6248474121094,-11881.583984375,1562.1187744140625,-8583.0478515625,10039.5546875,-2432.652099609375,-9304.986328125,-3861.174560546875
193840726,403.448974609375,-11850.89453125,1541.398681640625,-8426.205078125,10127.7099609375,-2390.83203125,-9263.7919921875,-3861.062744140625
193840730,409.2828063964844,-11873.783203125,1559.771728515625,-8424.4619140625,10116.66796875,-2433.47900390625,-9290.748046875,-3871.568115234375
193840734,423.43145751953125,-11902.1025390625,1574.076904296875,-8590.021484375,10031.552734375,-2468.034912109375,-9335.5859375,-3863.3203125
193840738,425.15252685546875,-11884.5791015625,1572.33349609375,-8600.5263671875,10033.3408203125,-2437.8154296875,-9316.69921875,-3856.435791015625
193840742,415.1389465332031,-11853.4873046875,1537.487060546875,-8461.8564453125,10116.0419921875,-2390.94384765625,-9267.63671875,-3864.057861328125
193840746,415.1389465332031,-11867.3681640625,1542.248046875,-8406.580078125,10132.224609375,-2419.21875,-9276.5546875,-3874.764404296875
193840750,427.6559143066406,-11903.3994140625,1570.6571044921875,-8557.72265625,10036.9619140625,-2474.3603515625,-9328.43359375,-3868.39404296875
193840754,429.2205505371094,-11890.546875,1570.8135986328125,-8610.763671875,10024.7353515625,-2451.964111328125,-9318.1962890625,-3859.5205078125
193840758,420.45867919921875,-11858.4501953125,1564.2421875,-8495.361328125,10099.61328125,-2399.52685546875,-9273.7392578125,-3863.230712890625
193840762,417.8211669921875,-11860.037109375,1532.54736328125,-8406.3125,10143.3115234375,-2406.70166015625,-9267.1005859375,-3877.156005859375
193840766,431.4110107421875,-11900.203125,1588.51611328125,-8533.0244140625,10051.958984375,-2467.990234375,-9326.17578125,-3856.949951171875
193840770,435.9931335449219,-11894.0341796875,1595.6910400390625,-8582.421875,10023.505859375,-2453.90869140625,-9333.57421875,-3835.82763671875
193840774,426.42657470703125,-11864.462890625,1534.3131103515625,-8494.646484375,10078.0888671875,-2413.228515625,-9300.2705078125,-3851.20556640625
193840778,421.53155517578125,-11854.7841796875,1525.5289306640625,-8395.60546875,10139.8466796875,-2407.52880859375,-9272.5322265625,-3876.17236328125
193840782,435.8143005371094,-11893.8544921875,1576.9378662109375,-8539.796875,10064.587890625,-2466.559814453125,-9310.373046875,-3874.4736328125
193840786,441.3128356933594,-11898.66015625,1589.0302734375,-8623.236328125,10016.8896484375,-2461.88818359375,-9323.3369140625,-3861.62158203125
193840790,433.2662048339844,-11870.2734375,1562.31982421875,-8545.8095703125,10062.7998046875,-2418.92822265625,-9291.1728515625,-3863.364990234375
193840794,424.52667236328125,-11852.9287109375,1530.3792724609375,-8412.951171875,10142.3056640625,-2396.062255859375,-9261.154296875,-3878.40771484375
193840798,434.4284973144531,-11890.189453125,1555.92724609375,-8495.5849609375,10081.1064453125,-2455.31689453125,-9311.1552734375,-3877.826416015625
193840802,442.2069091796875,-11902.884765625,1584.962158203125,-8607.5,10015.146484375,-2467.1630859375,-9336.8154296875,-3860.168701171875
193840806,435.94842529296875,-11878.25390625,1579.7542724609375,-8558.7509765625,10046.974609375,-2428.159423828125,-9307.958984375,-3849.73046875
193840810,425.8230895996094,-11853.6669921875,1556.575439453125,-8406.0888671875,10134.482421875,-2392.8212890625,-9276.734375,-3856.145263671875
193840814,433.9814758300781,-11884.7353515625,1575.4403076171875,-8448.736328125,10094.31640625,-2446.48779296875,-9308.7197265625,-3861.80029296875
193840818,446.94549560546875,-11905.1650390625,1591.8465576171875,-8598.693359375,10017.0458984375,-2474.047607421875,-9332.255859375,-3856.81591796875
193840822,444.21856689453125,-11881.6728515625,1569.31591796875,-8584.5,10033.4521484375,-2438.843505859375,-9308.205078125,-3857.553466796875
193840826,431.9921569824219,-11853.107421875,1527.495849609375,-8444.869140625,10124.513671875,-2389.8486328125,-9257.265625,-3874.8984375
193840830,436.5072326660156,-11876.197265625,1534.1119384765625,-8439.4375,10115.259765625,-2428.539306640625,-9279.103515625,-3884.621337890625
193840834,448.68890380859375,-11905.791015625,1575.082763671875,-8581.3486328125,10020.9794921875,-2472.639404296875,-9335.3173828125,-3864.259033203125
193840838,446.4537353515625,-11887.373046875,1576.6920166015625,-8587.4736328125,10022.3876953125,-2442.3974609375,-9317.056640625,-3853.708984375
193840842,435.8813781738281,-11856.2373046875,1548.1712646484375,-8443.9521484375,10110.119140625,-2390.4072265625,-9271.5703125,-3859.252197265625
193840846,439.636474609375,-11867.14453125,1546.0478515625,-8400.2998046875,10123.060546875,-2422.19140625,-9281.1591796875,-3867.052978515625
193840850,454.1203918457031,-11901.4765625,1584.71630859375,-8564.16015625,10031.1279296875,-2474.025146484375,-9339.318359375,-3856.234619140625
193840854,453.3827819824219,-11890.837890625,1580.380126953125,-8585.505859375,10018.7001953125,-2449.237060546875,-9334.5576171875,-3846.265869140625
193840858,439.54705810546875,-11861.2666015625,1551.54638671875,-8486.3310546875,10088.5712890625,-2403.72900390625,-9281.115234375,-3858.3134765625
193840862,435.0766906738281,-11860.998046875,1536.794189453125,-8412.3916015625,10133.1181640625,-2415.173095703125,-9260.283203125,-3876.440673828125
193840866,450.56646728515625,-11899.0625,1569.31591796875,-8545.630859375,10045.7236328125,-2467.744384765625,-9326.6904296875,-3864.773193359375
193840870,453.13690185546875,-11894.8603515625,1584.269287109375,-8607.3662109375,10013.3798828125,-2450.91357421875,-9325.6845703125,-3851.3173828125
193840874,444.330322265625,-11864.08203125,1563.92919921875,-8517.84765625,10071.4951171875,-2405.62890625,-9286.255859375,-3851.764404296875
193840878,438.92120361328125,-11854.2919921875,1569.3607177734375,-8398.2431640625,10136.896484375,-2396.352783203125,-9267.6142578125,-3850.19970703125
193840882,449.73944091796875,-11894.48046875,1592.159423828125,-8491.8525390625,10059.2685546875,-2461.843505859375,-9327.4501953125,-3835.581787109375
193840886,455.8191223144531,-11897.8779296875,1602.5306396484375,-8592.994140625,10006.8759765625,-2459.89892578125,-9370.6337890625,-3824.584716796875
193840890,451.5722961425781,-11867.703125,1545.600830078125,-8558.6171875,10052.763671875,-2412.379150390625,-9317.97265625,-3848.679931640625
193840894,440.61993408203125,-11851.0517578125,1508.9886474609375,-8422.115234375,10134.03515625,-2390.653076171875,-9241.9326171875,-3893.56201171875
193840898,449.0018310546875,-11890.14453125,1541.5775146484375,-8495.853515625,10079.318359375,-2447.89599609375,-9296.537109375,-3890.18701171875
193840902,460.87060546875,-11902.8623046875,1584.11279296875,-8603.9462890625,10010.2060546875,-2464.749267578125,-9335.83203125,-3858.671142578125
193840906,459.4400939941406,-11874.23046875,1566.589111328125,-8552.4931640625,10040.068359375,-2428.6064453125,-9301.5439453125,-3853.776123046875
193840910,449.7841491699219,-11847.8994140625,1537.084716796875,-8427.859375,10127.642578125,-2393.178955078125,-9264.6865234375,-3863.00732421875
193840914,453.1592712402344,-11879.7734375,1547.9254150390625,-8473.8369140625,10093.82421875,-2446.89013671875,-9305.0537109375,-3866.494140625
193840918,460.53533935546875,-11903.890625,1576.066162109375,-8592.033203125,10014.3857421875,-2474.3603515625,-9349.8466796875,-3847.38330078125
193840922,452.04168701171875,-11884.556640625,1566.387939453125,-8589.685546875,10024.7353515625,-2443.470458984375,-9314.0166015625,-3852.770263671875
193840926,431.4110107421875,-11859.298828125,1537.7777099609375,-8440.6669921875,10112.2421875,-2402.879638671875,-9270.3193359375,-3856.3017578125
193840930,435.72491455078125,-11879.9521484375,1542.8515625,-8420.013671875,10115.52734375,-2431.9814453125,-9338.0224609375,-3846.712890625
193840934,456.06500244140625,-11905.3662109375,1572.1546630859375,-8586.7353515625,10026.8134765625,-2469.957275390625,-9367.2138671875,-3853.530029296875
193840938,457.2720031738281,-11887.2392578125,1588.963134765625,-8580.72265625,10032.513671875,-2447.7841796875,-9385.966796875,-3815.24169921875
193840942,449.06890869140625,-11853.1748046875,1569.874755859375,-8487.8291015625,10109.2021484375,-2400.33154296875,-9370.9462890625,-3803.372802734375
193840946,451.125244140625,-11860.55078125,1510.95556640625,-8443.7294921875,10121.7197265625,-2423.756103515625,-9231.29296875,-3894.657470703125
193840950,463.7987060546875,-11897.4755859375,1566.6337890625,-8569.748046875,10028.8251953125,-2471.633544921875,-9297.0517578125,-3879.458251953125
193840954,461.4964599609375,-11889.18359375,1577.9437255859375,-8591.7197265625,10014.8779296875,-2447.60546875,-9310.73046875,-3851.697265625
193840958,446.09613037109375,-11859.0751953125,1570.3441162109375,-8466.05859375,10083.966796875,-2399.90673828125,-9274.677734375,-3839.40380859375
193840962,438.49652099609375,-11857.7568359375,1553.423828125,-8398.265625,10125.228515625,-2410.2109375,-9268.0166015625,-3857.59814453125
193840966,444.4867858886719,-11902.3935546875,1547.1654052734375,-8554.83984375,10036.134765625,-2472.237060546875,-9336.345703125,-3856.8828125
193840970,451.9969787597656,-11896.89453125,1574.7027587890625,-8617.4248046875,10021.7626953125,-2446.443115234375,-9361.849609375,-3835.045166015625
193840974,438.5859375,-11868.0390625,1545.33251953125,-8484.8115234375,10076.0771484375,-2398.029296875,-9266.1171875,-3863.87890625
193840978,423.45379638671875,-11860.7744140625,1524.6795654296875,-8340.5087890625,10143.4453125,-2386.898193359375,-9248.9287109375,-3870.249267578125
193840982,443.27978515625,-11897.140625,1563.9962158203125,-8385.63671875,10058.59765625,-2465.620849609375,-9358.7197265625,-3848.545654296875
193840986,455.0591735839844,-11896.8056640625,1584.1351318359375,-8485.6162109375,10007.8369140625,-2471.96875,-9360.3291015625,-3820.94140625
193840990,446.2078857421875,-11869.7373046875,1530.1781005859375,-8602.2255859375,10060.0283203125,-2414.8154296875,-9365.5146484375,-3813.297119140625
193840994,434.4284973144531,-11853.2861328125,1543.9244384765625,-8453.2958984375,10136.2255859375,-2385.065185546875,-9282.43359375,-3872.752685546875
193840998,442.31866455078125,-11890.748046875,1572.73583984375,-8510.560546875,10079.720703125,-2450.08642578125,-9268.28515625,-3881.134521484375
193841002,453.0028076171875,-11905.3662109375,1609.3927001953125,-8618.36328125,10011.9501953125,-2465.08447265625,-9370.56640625,-3821.991943359375
193841006,451.01348876953125,-11877.76171875,1568.377197265625,-8575.0009765625,10038.7939453125,-2425.656005859375,-9294.458984375,-3843.762451171875
193841010,443.77154541015625,-11848.2578125,1541.801025390625,-8399.0029296875,10127.2626953125,-2386.4287109375,-9254.94140625,-3857.19580078125
193841014,448.4877624511719,-11880.4443359375,1571.6181640625,-8437.716796875,10094.6064453125,-2433.031982421875,-9304.583984375,-3847.271728515625
193841018,456.4449768066406,-11903.6669921875,1617.0816650390625,-8593.8662109375,10015.615234375,-2463.69873046875,-9353.1767578125,-3832.1171875
193841022,451.1476135253906,-11882.9248046875,1573.8087158203125,-8597.0400390625,10028.0205078125,-2437.50244140625,-9317.6376953125,-3851.451416015625
193841026,440.2622985839844,-11851.3193359375,1526.8699951171875,-8395.001953125,10119.55078125,-2394.89990234375,-9246.08984375,-3876.127685546875
193841030,441.46929931640625,-11873.0458984375,1533.8660888671875,-8358.6806640625,10109.91796875,-2435.177734375,-9286.6806640625,-3876.261962890625
193841034,445.89495849609375,-11910.216796875,1569.7406005859375,-8581.572265625,10012.8212890625,-2481.647216796875,-9326.2431640625,-3853.865478515625
193841038,447.0125427246094,-11890.9716796875,1564.3092041015625,-8619.48046875,10013.6708984375,-2451.941650390625,-9329.640625,-3836.274658203125
193841042,440.2622985839844,-11854.671875,1544.684326171875,-8453.072265625,10107.369140625,-2389.893310546875,-9300.203125,-3845.975341796875
193841046,433.1097412109375,-11869.6923828125,1543.2537841796875,-8446.880859375,10139.4443359375,-2409.205078125,-9249.419921875,-3870.450439453125
193841050,447.4372253417969,-11905.5673828125,1580.067138671875,-8580.0966796875,10053.7919921875,-2469.018310546875,-9322.1748046875,-3861.42041015625
193841054,454.7685852050781,-11891.3740234375,1592.5394287109375,-8573.8837890625,10022.7236328125,-2448.164306640625,-9352.908203125,-3831.290283203125
193841058,445.783203125,-11858.13671875,1570.32177734375,-8501.6875,10079.4970703125,-2405.070068359375,-9292.3798828125,-3824.517578125
193841062,436.9765930175781,-11859.09765625,1573.13818359375,-8424.6630859375,10126.7041015625,-2409.92041015625,-9283.1044921875,-3833.346435546875
193841066,447.4595642089844,-11903.0634765625,1575.775634765625,-8566.9091796875,10043.3759765625,-2470.29248046875,-9313.7705078125,-3857.933349609375
193841070,453.628662109375,-11900.2255859375,1582.972900390625,-8630.388671875,10008.1728515625,-2462.69287109375,-9316.6767578125,-3849.685546875
