timestamp,thumb,index,middle,ring,pinky
88040156,0,0,0,1,1
88045161,1,0,0,0,0
88050166,0,0,0,0,0
88055171,1,0,1,1,1
88060176,1,0,0,0,0
88065179,1,1,0,1,1
88070183,1,0,1,1,1
88075186,0,0,0,0,0
88080190,0,1,1,0,0
88085194,0,1,1,1,1
88090199,0,0,1,0,0
88095204,1,1,1,0,0
88100208,0,1,0,1,1
88105213,1,0,0,1,1
88110218,0,1,0,0,0
88115224,0,0,0,1,1
88120229,1,1,1,1,1
88125234,1,0,1,0,0
88130238,0,0,1,1,1
88135242,1,1,0,0,0
88140247,0,1,1,1,1
88145251,1,1,1,0,0
88150255,0,0,1,0,0
88155260,0,0,1,1,1
88160264,0,1,0,0,0
88165268,1,1,1,1,1
88170272,0,1,1,0,0
88175276,0,0,0,0,0
88180279,1,0,1,0,0
88185283,1,1,0,1,1
88190288,1,1,0,0,0
88195292,0,0,0,1,1
88200295,0,1,0,1,1
88205299,1,0,1,1,1
88210303,1,0,0,0,0
88215307,1,0,0,1,1
88220311,0,1,0,0,0
88225316,1,1,0,0,0
88230320,0,0,1,0,0
88235324,1,1,1,1,1
88240328,0,1,0,1,1
88245333,1,0,0,1,1
88250337,1,1,1,0,0
88255341,1,1,0,1,1
88260346,1,0,1,0,0
88265350,0,1,1,0,0
88270355,0,0,0,1,1
88275360,0,1,1,1,1
88280364,1,0,0,0,0
88285369,0,0,1,1,1
88290374,0,0,0,0,0
88295378,1,0,1,1,1
88300383,0,1,0,1,1
88305388,0,0,0,1,1
88310392,1,0,0,1,1
88315397,0,1,0,0,0
88320401,0,1,1,0,0
88325406,1,0,1,1,1
88330410,1,1,0,1,1
88335414,1,1,1,0,0
88340419,1,0,0,0,0
88345423,0,0,1,0,0
88350428,0,1,1,1,1
88355433,0,0,1,1,1
88360439,1,1,1,1,1
88365445,1,1,0,0,0
88370452,0,0,0,0,0
88375459,1,0,1,0,0
88380465,0,1,1,0,0
88385473,0,0,1,1,1
