timestamp,exg_1,exg_2,exg_3,exg_4,exg_5,exg_6,exg_7,exg_8
202097417,-2355.0244140625,-8070.09716796875,-6820.32177734375,-3470.264892578125,-3256.11279296875,9790.0859375,-2847.58984375,14176.146484375
202097421,-2344.899169921875,-8041.4423828125,-6816.36572265625,-3428.444580078125,-3201.70849609375,9804.8828125,-2850.942626953125,14475.01171875
202097425,-2385.51220703125,-8232.1923828125,-6953.76171875,-3444.046142578125,-3339.417724609375,9652.421875,-2865.135986328125,14299.2607421875
202097430,-2386.33935546875,-8235.4111328125,-6922.201171875,-3468.4990234375,-3343.887939453125,9674.974609375,-2862.38671875,14059.8505859375
202097434,-2379.499755859375,-8115.44921875,-6816.29833984375,-3453.7021484375,-3257.90087890625,9781.1455078125,-2852.90966796875,14118.009765625
202097438,-2361.75244140625,-8048.8857421875,-6790.0576171875,-3414.586669921875,-3203.094482421875,9820.3056640625,-2858.07275390625,14433.52734375
202097441,-2373.800048828125,-8226.626953125,-6913.751953125,-3416.285400390625,-3327.392333984375,9676.8076171875,-2860.375,14366.248046875
202097446,-2396.0400390625,-8240.8642578125,-6933.73486328125,-3438.860595703125,-3356.3603515625,9669.3203125,-2850.272216796875,14091.232421875
202097450,-2365.306396484375,-8110.46435546875,-6855.66015625,-3441.967529296875,-3283.940673828125,9762.6611328125,-2848.0146484375,14096.865234375
202097454,-2349.078857421875,-7985.7197265625,-6780.669921875,-3421.7392578125,-3199.94287109375,9840.154296875,-2855.725830078125,14405.095703125
202097458,-2379.611328125,-8154.07275390625,-6904.65478515625,-3408.462158203125,-3300.503173828125,9707.5859375,-2857.71533203125,14427.1796875
202097462,-2411.73095703125,-8254.365234375,-6942.2060546875,-3435.10546875,-3363.53515625,9662.8603515625,-2845.51123046875,14128.515625
202097466,-2411.663818359375,-8166.142578125,-6871.73095703125,-3445.454345703125,-3306.337158203125,9737.671875,-2850.67431640625,14079.54296875
202097471,-2447.069091796875,-8037.888671875,-6778.16650390625,-3421.60498046875,-3223.9931640625,9830.9453125,-2861.26904296875,14342.9130859375
202097475,-2566.494384765625,-8221.462890625,-6877.96728515625,-3442.7275390625,-3328.219482421875,9716.19140625,-2870.50048828125,14475.2353515625
202097478,-2458.6025390625,-8313.6865234375,-6952.5546875,-3455.266845703125,-3377.84033203125,9650.611328125,-2854.451904296875,14159.78515625
202097482,-2331.64453125,-8144.66259765625,-6898.798828125,-3366.105712890625,-3310.1591796875,9713.46484375,-2859.637451171875,14068.388671875
202097486,-2285.97998046875,-7928.07421875,-6810.12939453125,-3395.386474609375,-3210.872802734375,9842.3447265625,-2864.733642578125,14290.833984375
202097490,-2332.427001953125,-8004.0927734375,-6876.2685546875,-3372.185302734375,-3230.765869140625,9783.5595703125,-2863.951416015625,14512.6748046875
202097494,-2381.51123046875,-8209.169921875,-6961.3837890625,-3378.779052734375,-3351.308837890625,9651.86328125,-2862.0068359375,14258.3564453125
202097498,-2393.6259765625,-8195.78125,-6926.58203125,-3398.11328125,-3344.625732421875,9694.7119140625,-2853.021484375,14093.5126953125
202097502,-2419.665771484375,-8044.080078125,-6789.58837890625,-3397.375732421875,-3220.8193359375,9834.1640625,-2848.662841796875,14211.0380859375
202097506,-2487.346923828125,-8100.71923828125,-6811.8955078125,-3345.36328125,-3208.369384765625,9804.927734375,-2868.376953125,14473.40234375
202097510,-2495.3486328125,-8363.8212890625,-6909.0361328125,-3333.583984375,-3365.748046875,9629.0419921875,-2876.937744140625,14254.7353515625
202097514,-2433.1884765625,-8323.1640625,-6862.0751953125,-3360.495361328125,-3376.25341796875,9644.978515625,-2889.1640625,14066.8466796875
202097518,-2596.80322265625,-8184.5380859375,-6830.51416015625,-3367.04443359375,-3279.336181640625,9771.69140625,-2878.1669921875,14142.5302734375
202097522,-2397.6044921875,-8066.8564453125,-6796.025390625,-3334.522705078125,-3212.593994140625,9834.1640625,-2846.852294921875,14472.0166015625
202097526,-2215.549560546875,-8146.31689453125,-6951.951171875,-3338.166015625,-3374.107666015625,9647.3701171875,-2868.66748046875,14393.7412109375
202097530,-2283.052001953125,-8143.9921875,-6949.91748046875,-3361.903564453125,-3367.200927734375,9655.931640625,-2871.260498046875,14155.1142578125
202097534,-2326.2353515625,-8046.15869140625,-6838.2255859375,-3385.43994140625,-3267.51220703125,9780.8779296875,-2857.31298828125,14157.3486328125
202097538,-2373.263427734375,-7955.00830078125,-6794.3046875,-3375.9404296875,-3192.34326171875,9850.3916015625,-2870.455810546875,14465.0205078125
202097542,-2564.84033203125,-8310.78125,-6931.27587890625,-3357.9248046875,-3339.66357421875,9667.7548828125,-2883.08447265625,14385.3818359375
202097546,-2567.25439453125,-8467.265625,-6898.55322265625,-3385.01513671875,-3395.83349609375,9620.66015625,-2879.441162109375,14049.345703125
202097550,-2385.154541015625,-8242.3623046875,-6773.96435546875,-3430.63525390625,-3321.84912109375,9720.7509765625,-2875.328369140625,14053.1455078125
202097554,-2305.0458984375,-7994.52587890625,-6701.3212890625,-3431.61865234375,-3213.085693359375,9813.5107421875,-2916.388671875,14372.5517578125
202097558,-2649.665283203125,-8352.51171875,-6887.3994140625,-3395.02880859375,-3329.426513671875,9663.28515625,-2945.311767578125,14398.5693359375
202097562,-2537.079345703125,-8447.126953125,-6937.1767578125,-3411.345703125,-3417.5146484375,9607.31640625,-2898.775390625,14099.9501953125
202097566,-2114.5419921875,-7975.6611328125,-6828.63671875,-3432.9150390625,-3340.64697265625,9718.806640625,-2879.86572265625,14132.6953125
202097570,-2189.956787109375,-7774.763671875,-6754.56298828125,-3425.784912109375,-3192.2314453125,9856.5380859375,-2917.28271484375,14402.7490234375
202097574,-2330.6611328125,-8016.56494140625,-6900.34130859375,-3378.84619140625,-3281.213623046875,9735.3916015625,-2903.715087890625,14574.6337890625
202097578,-2425.834716796875,-8290.75390625,-6918.4013671875,-3379.740234375,-3414.296142578125,9611.607421875,-2890.9970703125,14243.1123046875
202097582,-2365.306396484375,-8247.32421875,-6860.28662109375,-3432.646728515625,-3367.513916015625,9685.4130859375,-2889.320556640625,14052.51953125
202097586,-2276.77099609375,-7976.17529296875,-6731.048828125,-3409.60205078125,-3204.971923828125,9835.1025390625,-2887.443115234375,14243.6044921875
202097590,-2328.8505859375,-8004.91943359375,-6824.16650390625,-3373.23583984375,-3241.31591796875,9781.32421875,-2909.5712890625,14528.701171875
202097594,-2383.165283203125,-8249.447265625,-6956.6005859375,-3389.3291015625,-3398.359130859375,9632.5068359375,-2894.68505859375,14274.2041015625
202097598,-2361.037109375,-8228.8173828125,-6901.615234375,-3421.873291015625,-3379.673095703125,9675.8017578125,-2885.207763671875,14074.916015625
202097602,-2333.790283203125,-8020.4765625,-6762.296875,-3419.861572265625,-3233.470458984375,9814.29296875,-2910.5771484375,14182.025390625
202097606,-2318.4794921875,-8005.34423828125,-6790.3037109375,-3396.3251953125,-3219.366455078125,9795.2275390625,-2903.1787109375,14492.46875
202097609,-2375.968017578125,-8253.0244140625,-6935.0087890625,-3395.878173828125,-3385.529296875,9629.220703125,-2912.1865234375,14326.484375
202097613,-2454.69091796875,-8306.1767578125,-6895.2451171875,-3424.19775390625,-3380.567138671875,9644.2861328125,-2907.85009765625,14086.9853515625
202097617,-2412.11083984375,-8129.35205078125,-6768.689453125,-3440.067626953125,-3245.450927734375,9797.7529296875,-2899.580078125,14102.9892578125
202097621,-2292.707763671875,-7915.9150390625,-6755.2333984375,-3421.381591796875,-3190.13037109375,9831.6611328125,-2906.710205078125,14426.6875
202097625,-2368.860107421875,-8186.48291015625,-6906.26416015625,-3406.04833984375,-3365.189208984375,9635.14453125,-2921.529541015625,14425.8154296875
202097629,-2412.89306640625,-8309.9541015625,-6889.388671875,-3424.42138671875,-3396.191162109375,9653.7412109375,-2917.930908203125,14125.2294921875
202097633,-2378.8291015625,-8147.32275390625,-6740.59326171875,-3447.22021484375,-3294.66943359375,9763.107421875,-2911.1806640625,14105.42578125
202097637,-2351.73876953125,-7958.00341796875,-6671.75,-3423.147216796875,-3185.81640625,9828.978515625,-2917.26025390625,14414.4384765625
202097641,-2398.69970703125,-8194.8203125,-6907.31494140625,-3383.1376953125,-3335.64013671875,9672.806640625,-2930.537109375,14458.494140625
202097645,-2361.081787109375,-8242.98828125,-6912.9921875,-3424.644775390625,-3405.556396484375,9643.1015625,-2918.46728515625,14180.4609375
202097650,-2358.109130859375,-8107.40234375,-6799.98193359375,-3454.372802734375,-3307.9912109375,9752.736328125,-2911.001708984375,14105.9404296875
202097654,-2344.407470703125,-7915.3564453125,-6707.0654296875,-3440.9169921875,-3177.4345703125,9850.4580078125,-2911.29248046875,14361.46484375
202097658,-2387.367431640625,-8114.0185546875,-6856.37548828125,-3432.244384765625,-3313.7802734375,9685.681640625,-2933.7333984375,14487.1494140625
202097662,-2411.3955078125,-8299.1806640625,-6903.58203125,-3444.672119140625,-3413.871337890625,9618.2685546875,-2936.996826171875,14199.2138671875
