timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
294,5696.7446,-5217.791,838.2351,5602.3975,-4562.5947,2796.7173,-6933.0415,-7023.611
298,5652.3984,-5195.082,849.5451,5577.6094,-4561.902,2793.7222,-6924.995,-7029.221
302,5639.7026,-5192.8916,847.2205,5445.064,-4551.955,2775.6619,-6914.624,-7029.333
306,5646.1177,-5151.451,844.76184,5519.4727,-4570.328,2765.0671,-6922.626,-7025.4214
310,5656.243,-5201.452,835.24,5549.8936,-4621.2007,2756.5735,-6936.3496,-7016.9727
314,5658.992,-5244.993,848.91925,5705.4614,-4550.4575,2800.4949,-6933.5557,-7027.545
318,5677.254,-5206.973,842.86194,5617.798,-4532.0845,2791.6658,-6912.21,-7034.6304
322,5690.8438,-5202.033,844.76184,5584.2256,-4549.5186,2792.314,-6910.198,-7022.6274
327,5697.37,-5225.7485,832.5354,5608.0303,-4538.7676,2818.7786,-6913.7744,-7031.546
331,5676.248,-5231.4927,840.0009,5623.6094,-4526.8315,2826.0652,-6912.322,-7037.8716
335,5687.625,-5214.2373,843.7113,5552.151,-4530.408,2810.5977,-6910.243,-7028.5283
339,5654.567,-5201.1167,834.5247,5596.296,-4538.9688,2808.2285,-6918.625,-7033.133
343,5654.835,-5202.525,826.1875,5355.6123,-4554.3022,2777.182,-6930.8066,-7024.863
347,5673.2974,-5199.6865,834.0777,5494.3047,-4571.2,2771.4822,-6928.057,-7019.543
351,5681.5454,-5225.346,848.4722,5714.1343,-4560.896,2792.8281,-6912.2324,-7028.171
355,5746.8125,-5237.036,844.2924,5617.306,-4558.6606,2774.9915,-6904.409,-7028.7295
359,5651.0576,-5230.308,829.8309,5604.007,-4560.8286,2803.758,-6920.1226,-7034.0044
363,5603.6045,-5149.082,828.48975,5493.545,-4570.373,2803.3335,-6931.745,-7043.37
367,5629.041,-5188.4883,837.54224,5589.322,-4545.6294,2807.1108,-6928.214,-7040.598
371,5646.1846,-5236.589,835.8211,5553.917,-4539.103,2805.0098,-6922.7153,-7042.7666
375,5660.0205,-5219.8477,826.4781,5569.831,-4555.017,2783.2168,-6928.6387,-7026.338
379,5673.722,-5211.555,821.04663,5653.4937,-4553.743,2807.178,-6925.375,-7035.4126
383,5666.5693,-5200.111,827.2157,5531.923,-4549.787,2808.3625,-6920.793,-7040.71
387,5658.9697,-5207.666,832.6919,5597.0107,-4550.994,2805.3003,-6922.2236,-7038.43
391,5669.52,-5210.1694,827.26044,5635.8804,-4565.3887,2789.8552,-6925.2856,-7041.4478
395,5715.587,-5202.19,821.9407,5542.137,-4580.3643,2743.9895,-6925.487,-7040.3525
399,5683.4673,-5193.9194,830.30023,5389.654,-4572.9883,2748.6165,-6918.5576,-7038.542
403,5659.842,-5194.97,824.64526,5653.8516,-4546.211,2818.9573,-6916.01,-7057.273
407,5671.8667,-5197.0713,815.3246,5587.7124,-4544.378,2802.9758,-6913.4395,-7113.8228
411,5672.314,-5179.57,796.0127,5426.288,-4557.0513,2769.806,-6924.3247,-7098.758
415,5659.2607,-5199.9546,810.47424,5634.629,-4589.126,2791.9116,-6927.163,-7022.9854
419,5656.198,-5189.1587,824.5335,5530.246,-4593.5293,2767.3247,-6918.58,-7028.7964
423,5703.3384,-5206.5483,820.89014,5658.657,-4557.4985,2819.382,-6916.479,-7032.552
427,5712.86,-5226.106,809.60254,5612.2773,-4588.4556,2823.2935,-6919.6084,-7018.4927
431,5671.6436,-5229.347,813.89404,5645.1343,-4555.442,2823.1147,-6922.0894,-7028.4614
435,5655.5723,-5228.565,821.5607,5608.455,-4533.157,2816.7444,-6918.111,-7032.485
439,5667.1284,-5228.833,818.2303,5604.409,-4547.999,2817.415,-6913.2827,-7035.1445
443,5660.825,-5232.901,812.32947,5594.597,-4567.8027,2796.7397,-6917.753,-7034.7197
447,5707.317,-5170.607,812.88824,5552.62,-4567.5117,2781.5405,-6907.27,-7038.587
451,5677.1865,-5194.8584,817.60443,5502.5747,-4554.7715,2780.8699,-6898.4634,-7045.65
455,5658.0537,-5208.828,813.7823,5585.947,-4550.3457,2809.8154,-6907.158,-7045.2026
459,5693.5703,-5212.0913,799.9913,5581.521,-4559.063,2807.5132,-6911.383,-7039.8384
463,5730.786,-5224.9883,802.04767,5608.2983,-4551.9106,2817.281,-6907.248,-7043.951
467,5689.7036,-5220.183,810.85425,5591.9595,-4551.6196,2811.1565,-6903.426,-7052.4
471,5644.0615,-5187.415,810.5413,5590.2383,-4562.5273,2793.0515,-6913.931,-7055.283
475,5659.9756,-5191.1704,802.1147,5593.837,-4566.059,2788.0671,-6907.1807,-7056.4683
479,5682.886,-5216.0923,799.276,5585.388,-4547.485,2818.8901,-6903.515,-7055.9316
483,5667.5977,-5203.531,811.6813,5534.4263,-4551.441,2792.2917,-6902.1294,-7056.066
487,5667.5083,-5197.317,814.72107,5543.724,-4555.6206,2773.8516,-6894.798,-7057.3843
491,5687.4683,-5210.9517,802.7182,5501.971,-4551.687,2805.3452,-6892.8755,-7053.495
495,5691.894,-5224.7427,800.103,5646.3857,-4546.5684,2817.348,-6898.061,-7050.0083
499,5674.6387,-5216.0703,811.94946,5604.3647,-4539.796,2810.9778,-6900.475,-7049.159
503,5671.9565,-5214.729,817.0904,5596.6084,-4532.5093,2825.5957,-6900.408,-7049.0474
507,5687.826,-5212.6055,811.413,5595.2676,-4552.067,2809.838,-6906.5547,-7044.532
511,5696.2305,-5207.4873,811.413,5589.1206,-4564.9863,2794.5493,-6912.4336,-7041.403
515,5682.864,-5194.657,808.30615,5532.124,-4568.9424,2769.493,-6907.3374,-7047.438
519,5675.7114,-5208.5376,809.8037,5563.774,-4556.9395,2785.1167,-6902.5986,-7055.5293
523,5674.303,-5228.8555,808.66376,5590.5063,-4553.6313,2830.4685,-6905.37,-7056.222
527,5678.863,-5222.351,800.2148,5598.419,-4559.51,2823.5618,-6908.902,-7055.239
531,5672.962,-5210.84,807.3897,5584.1587,-4553.922,2817.3032,-6909.617,-7052.9365
535,5662.5684,-5209.4985,820.0408,5573.6533,-4554.7046,2810.5083,-6912.2993,-7056.915
539,5704.1206,-5201.9214,813.9611,5517.9307,-4564.4946,2801.6348,-6891.11,-7057.7197
543,5716.593,-5217.7017,801.6006,5481.609,-4573.0776,2789.1848,-6878.28,-7054.389
547,5652.7563,-5211.801,805.5792,5625.1743,-4569.2554,2809.8826,-6913.9756,-7067.264
551,5620.4805,-5209.186,820.0632,5620.972,-4561.4546,2819.5608,-6928.9067,-7056.8706
555,5638.697,-5207.934,820.3761,5602.979,-4562.3486,2818.868,-6911.316,-7057.809
559,5653.2256,-5209.767,812.3518,5601.66,-4573.2563,2808.3625,-6908.8125,-7054.926
563,5671.2188,-5214.841,811.21185,5586.841,-4570.328,2805.7922,-6897.726,-7061.5645
567,5658.143,-5214.93,820.33136,5578.191,-4563.444,2809.413,-6887.6455,-7071.22
571,5640.843,-5222.217,817.8056,5580.4707,-4561.365,2820.4773,-6892.3613,-7067.979
575,5620.2344,-5220.049,809.82605,5584.7173,-4566.6626,2822.556,-6906.6665,-7053.093
579,5647.571,-5216.696,808.14966,5582.84,-4571.8706,2817.2585,-6906.0186,-7048.287
583,5635.255,-5217.9253,818.6997,5575.4863,-4570.3506,2805.725,-6903.582,-7055.641
587,5625.3975,-5218.305,819.10205,5577.9897,-4572.809,2809.1,-6895.8706,-7058.547
591,5631.0303,-5220.2944,813.2906,5585.8125,-4569.6353,2811.9165,-6875.374,-7044.1074
595,5656.8687,-5230.9785,807.8144,5581.186,-4558.8843,2816.7893,-6828.1675,-7041.8276
599,5607.762,-5235.9185,820.1526,5564.4443,-4547.2163,2823.4277,-6828.212,-7047.55
603,5537.1978,-5227.8047,835.1953,5534.6494,-4566.372,2810.7988,-6938.2495,-7048.6226
607,5583.3765,-5206.4365,821.8289,5535.9907,-4585.483,2800.942,-6953.7617,-7053.3613
611,5637.6465,-5224.4297,808.4179,5583.2646,-4572.541,2822.4666,-6920.9717,-7062.168
615,5663.217,-5221.077,818.7891,5604.096,-4570.8423,2825.8416,-6912.053,-7050.813
619,5676.4937,-5240.255,827.6404,5592.138,-4573.0327,2825.3052,-6903.157,-7056.6914
623,5667.7544,-5227.425,820.84546,5557.739,-4589.551,2816.2305,-6912.635,-7053.8975
627,5643.994,-5193.763,802.44995,5530.8945,-4584.745,2820.7454,-6924.1455,-7037.447
631,5607.9185,-5225.2793,798.0914,5552.24,-4562.0806,2832.212,-6926.2915,-7038.7207
635,5615.7417,-5230.3306,801.3324,5592.451,-4557.99,2838.135,-6926.515,-7039.168
639,5607.516,-5236.835,793.4422,5593.077,-4565.9697,2837.0845,-6924.0786,-7037.134
643,5626.046,-5245.1943,777.2596,5570.301,-4575.335,2823.5618,-6930.136,-7029.534
647,5651.661,-5247.5415,765.8378,5515.874,-4582.0854,2787.2625,-6934.2935,-7023.5215
651,5644.799,-5252.3022,765.3014,5573.139,-4569.4565,2825.6853,-6934.1147,-7034.6304
655,5649.694,-5247.832,757.4783,5501.5913,-4570.686,2827.898,-6934.159,-7030.428
659,5655.17,-5246.938,735.14886,5444.639,-4581.4146,2808.2507,-6939.4565,-7027.9697
663,5648.42,-5250.246,731.8185,5633.735,-4570.507,2836.2576,-6942.407,-7032.7305
667,5640.6416,-5244.345,745.72125,5615.2725,-4565.031,2844.5725,-6935.6567,-7038.274
671,5642.385,-5238.8467,751.2198,5600.52,-4568.0933,2841.1526,-6933.824,-7038.9443
675,5673.5654,-5240.523,741.6756,5584.4043,-4578.7773,2833.2847,-6936.439,-7038.587
679,5675.801,-5244.5464,738.3005,5576.7153,-4574.374,2837.3975,-6942.161,-7038.587
683,5638.4736,-5232.521,753.49963,5572.2227,-4570.6187,2829.9768,-6948.107,-7039.481
687,5635.8804,-5236.455,761.3004,5571.709,-4567.445,2833.0613,-6947.168,-7042.5205
691,5663.999,-5237.2373,754.10315,5570.0103,-4576.3184,2827.7861,-6949.8057,-7038.497
695,5691.939,-5240.2324,750.1916,5560.3765,-4580.118,2823.7854,-6950.0293,-7040.844
699,5674.6387,-5231.113,763.78143,5535.2085,-4573.368,2822.8242,-6949.5596,-7050.6343
703,5625.733,-5221.1885,772.54333,5501.234,-4572.1836,2820.79,-6965.9434,-7045.806
707,5641.4463,-5224.318,766.9778,5547.703,-4575.894,2818.7114,-6983.266,-7030.339
711,5666.9272,-5212.896,757.0089,5576.425,-4580.4536,2822.2654,-6992.9893,-7024.9746
715,5659.1934,-5215.0195,763.5579,5569.7417,-4568.473,2831.4072,-6989.7705,-7030.272
719,5668.358,-5225.3237,770.73285,5568.155,-4563.0864,2832.7036,-6984.6074,-7033.7363
723,5713.7095,-5230.6436,766.15076,5556.934,-4572.6304,2826.177,-6980.785,-7029.266
727,5710.4014,-5222.686,760.5628,5556.04,-4580.2974,2817.5715,-6981.925,-7028.886
731,5652.555,-5217.0537,764.832,5564.3774,-4573.323,2831.9214,-6991.536,-7036.642
735,5627.6777,-5204.7827,770.7105,5560.086,-4571.647,2831.139,-6997.012,-7035.703
739,5636.663,-5207.7554,768.073,5558.7446,-4576.1396,2815.18,-6995.2466,-7030.607
743,5676.203,-5221.3896,758.1488,5555.66,-4575.022,2830.0437,-6991.6255,-7032.9985
747,5687.6475,-5216.942,763.625,5541.243,-4573.0327,2831.1614,-6992.162,-7030.965
751,5689.4355,-5214.282,774.44324,5565.7407,-4570.798,2830.9602,-6988.9434,-7031.278
755,5690.687,-5217.0312,769.7717,5574.771,-4573.592,2833.4412,-6989.48,-7028.5283
759,5719.521,-5215.3325,759.42285,5548.6196,-4580.3643,2829.7756,-6993.0337,-7021.6665
763,5719.521,-5215.668,766.039,5510.6436,-4579.157,2825.5288,-6999.471,-7017.0396
767,5704.545,-5212.0913,778.7348,5499.6465,-4574.3066,2826.9817,-6988.3174,-7024.0806
771,5696.208,-5217.7017,777.88544,5543.0986,-4578.174,2832.9495,-6982.6626,-7022.538
775,5676.7397,-5227.38,770.04,5596.6978,-4582.912,2828.7026,-6997.1465,-7017.9785
779,5678.304,-5224.407,771.98456,5584.0024,-4583.3594,2830.9827,-6999.717,-7019.0063
783,5685.7476,-5214.975,784.7027,5554.2744,-4577.123,2832.4802,-6990.5527,-7023.79
787,5675.175,-5219.043,783.51807,5556.867,-4570.82,2839.5432,-6993.4136,-7030.115
791,5685.68,-5216.316,772.40924,5580.113,-4579.2915,2832.1,-6996.789,-7029.1094
795,5708.9263,-5233.616,767.60364,5552.62,-4581.8394,2825.1487,-6991.693,-7028.372
799,5648.8,-5201.899,777.349,5534.359,-4582.644,2822.0867,-6987.692,-7031.2554
803,5667.4414,-5202.0107,780.72406,5549.3794,-4569.859,2824.5452,-6976.1357,-7035.4126
807,5673.1187,-5222.798,770.59875,5606.5996,-4568.54,2828.6804,-6986.172,-7023.343
811,5642.206,-5216.8525,769.57056,5532.5483,-4582.488,2814.487,-7004.4106,-7019.2524
815,5633.6455,-5199.731,777.88544,5364.1504,-4580.8335,2792.94,-7002.131,-7005.2153
819,5638.943,-5210.348,782.3558,5559.1245,-4567.378,2830.8037,-6987.1777,-7012.2563
823,5624.9507,-5225.4805,780.36646,5598.799,-4564.919,2840.7727,-6987.535,-7011.4966
827,5635.836,-5217.5005,776.1867,5598.799,-4571.2,2839.2974,-6989.994,-7012.279
831,5631.768,-5207.42,785.9544,5577.6094,-4572.3174,2829.5298,-6986.9766,-7015.2515
835,5608.835,-5212.449,793.4646,5549.044,-4565.366,2834.5588,-6980.8076,-7021.219
839,5620.7485,-5214.148,789.68713,5538.449,-4570.1943,2832.212,-6978.304,-7023.9463
843,5636.1934,-5217.1875,781.97577,5569.25,-4575.6255,2830.4014,-6979.22,-7022.8286
847,5612.4336,-5217.2993,784.6133,5557.828,-4573.0776,2824.2324,-6975.7114,-7024.17
851,5645.581,-5208.448,792.41406,5547.5464,-4571.692,2823.4277,-6971.107,-7029.646
855,5644.1284,-5205.5874,788.0555,5548.1055,-4580.789,2830.7815,-6976.0913,-7034.586
859,5628.5938,-5214.148,777.1031,5537.086,-4590.2437,2826.311,-6980.651,-7028.819
863,5628.974,-5203.933,779.9641,5548.1055,-4586.6675,2822.9136,-6982.7744,-7024.013
867,5590.931,-5210.8623,788.726,5570.6357,-4573.1445,2831.9883,-6981.9697,-7030.5625
871,5587.4443,-5213.0303,790.5365,5565.137,-4579.1797,2830.1333,-6982.7744,-7018.6714
875,5597.033,-5212.695,781.5734,5560.3765,-4590.847,2823.83,-6987.893,-7011.161
879,5592.6523,-5201.5415,780.7017,5538.8965,-4590.2437,2826.1323,-6986.887,-7014.5586
883,5597.2793,-5202.212,795.0292,5532.012,-4578.576,2828.4568,-6983.6016,-7018.0903
887,5598.24,-5203.9106,797.242,5517.595,-4573.636,2830.8262,-6976.784,-7019.23
891,5612.657,-5206.772,788.1896,5556.8003,-4582.0854,2827.384,-6974.1465,-7014.6255
895,5619.8545,-5210.3926,783.7639,5583.4434,-4585.1475,2826.1099,-6974.8394,-7015.43
899,5601.8164,-5209.1636,795.90094,5541.5786,-4578.7773,2815.7388,-6967.486,-7019.99
903,5597.257,-5205.8555,798.9184,5530.492,-4577.794,2822.5337,-6963.5073,-7025.712
907,5593.3003,-5213.254,790.8271,5559.773,-4582.756,2834.6929,-6964.58,-7026.2485
911,5601.2354,-5203.866,784.1215,5546.295,-4587.606,2835.4082,-6967.7095,-7021.711
915,5565.674,-5201.6084,796.9291,5540.5503,-4576.8325,2834.447,-6969.43,-7013.3965
919,5557.359,-5210.0127,804.3052,5541.8467,-4571.6694,2841.756,-6972.314,-7013.4185
923,5589.4785,-5208.247,796.5268,5542.3384,-4580.6323,2832.8376,-6969.207,-7010.3115
927,5613.3726,-5194.2773,786.312,5542.629,-4588.0083,2828.077,-6969.229,-7007.8306
931,5607.4717,-5193.8525,795.38684,5521.3726,-4580.3643,2827.2944,-6963.328,-7013.6646
935,5575.1064,-5196.356,803.1429,5538.6504,-4576.9893,2826.1323,-6957.204,-7021.4653
939,5563.0586,-5197.4956,796.3703,5515.2036,-4587.338,2824.7017,-6959.1265,-7027.0757
943,5574.704,-5197.943,786.0438,5500.027,-4591.741,2821.3936,-6966.636,-7020.057
947,5576.2686,-5198.2783,789.7542,5523.3394,-4585.058,2826.758,-6971.6655,-7015.4526
951,5575.978,-5203.6875,801.1089,5566.9478,-4574.6196,2837.688,-6964.334,-7021.376
955,5587.2207,-5206.6377,796.6832,5539.88,-4577.6147,2834.5142,-6959.864,-7017.0845
959,5598.7095,-5198.837,786.0885,5522.5347,-4589.685,2825.8416,-6961.6743,-7018.3135
963,5591.4453,-5196.468,788.0778,5555.839,-4584.7,2832.4353,-6962.546,-7014.715
967,5593.524,-5196.199,799.8125,5547.9043,-4575.536,2837.8445,-6957.316,-7013.3066
971,5599.0,-5198.882,798.24786,5554.766,-4578.5537,2828.1885,-6955.237,-7014.849
975,5632.26,-5207.5986,789.48596,5549.8486,-4585.17,2822.891,-6957.003,-7010.3115
979,5648.688,-5202.1675,786.58026,5523.6304,-4587.494,2823.182,-6965.6304,-7012.815
983,5624.459,-5193.83,795.3645,5554.945,-4580.1406,2827.4734,-6971.129,-7018.2017
987,5605.0576,-5186.3423,798.5831,5545.244,-4577.168,2831.8767,-6970.593,-7013.1055
991,5624.101,-5192.936,789.0166,5535.4316,-4584.611,2822.4219,-6967.0835,-7008.233
995,5634.003,-5189.2256,784.30035,5502.3735,-4594.0884,2805.412,-6969.341,-7008.166
999,5622.693,-5186.6104,791.20703,5495.534,-4590.177,2814.8223,-6969.43,-7014.4243
1003,5617.53,-5193.0703,792.61523,5509.1016,-4582.376,2825.6628,-6963.2837,-7021.6216
1007,5631.142,-5199.463,782.8475,5600.252,-4582.331,2832.212,-6962.7695,-7020.37
1011,5647.0786,-5197.518,772.25275,5563.9976,-4587.5166,2826.8699,-6962.3003,-7020.5264
1015,5640.999,-5198.569,779.98645,5549.245,-4580.5654,2825.7747,-6962.5015,-7016.8833
1019,5625.152,-5199.776,788.65894,5541.5337,-4580.7666,2819.7173,-6966.681,-7018.649
1023,5631.1196,-5198.8145,782.5793,5515.092,-4589.1934,2812.6987,-6965.6753,-7015.2515
1027,5663.619,-5188.555,772.92334,5457.4688,-4597.687,2806.3508,-6963.0825,-7011.8315
1031,5644.106,-5196.8926,775.4938,5572.3794,-4580.8784,2824.21,-6961.697,-7025.645
1035,5616.9263,-5204.6035,787.58606,5586.103,-4573.636,2834.134,-6967.5303,-7022.0015
1039,5620.7036,-5199.776,789.1507,5571.284,-4581.683,2827.7415,-6968.7153,-7018.157
1043,5637.155,-5199.15,784.72504,5561.36,-4589.7744,2824.344,-6968.3574,-7015.7207
1047,5638.317,-5196.937,789.48596,5543.97,-4588.0977,2822.9807,-6969.52,-7020.057
1051,5628.1694,-5195.5957,800.103,5534.0684,-4582.488,2826.8252,-6965.6304,-7025.3545
1055,5638.138,-5196.9146,798.3149,5509.884,-4584.3203,2814.6433,-6968.4243,-7023.745
1059,5673.052,-5209.454,788.14484,5526.67,-4584.8794,2820.1196,-6964.759,-7023.9688
1063,5661.1157,-5211.9126,788.97186,5538.181,-4586.7793,2820.4102,-6969.6094,-7023.4097
1067,5623.252,-5182.319,796.3703,5419.985,-4595.7646,2802.7075,-6969.8105,-7025.757
1071,5609.617,-5179.7036,793.84454,5552.1064,-4582.8003,2823.8076,-6973.409,-7028.1934
1075,5626.3364,-5201.1616,783.07104,5614.1772,-4576.2065,2834.9165,-6974.0127,-7028.3047
1079,5638.4287,-5190.88,781.39465,5558.566,-4583.4263,2822.1536,-6975.13,-7025.0864
1083,5629.9126,-5182.699,791.45294,5505.7485,-4585.2144,2812.8105,-6972.515,-7024.3486
1087,5626.672,-5189.203,791.16235,5575.933,-4582.018,2824.9028,-6966.5244,-7030.2046
1091,5643.771,-5195.082,780.1876,5570.1665,-4583.4487,2830.9155,-6963.1943,-7031.3223
1095,5657.2266,-5192.087,777.17017,5562.4326,-4587.6284,2825.104,-6970.0337,-7028.864
1099,5629.5996,-5191.975,786.312,5553.805,-4582.2417,2819.7395,-6972.001,-7031.166
1103,5641.044,-5193.5845,786.58026,5548.0605,-4583.158,2822.4219,-6969.6987,-7037.2456
1107,5653.047,-5192.288,779.6959,5552.017,-4592.0767,2820.6338,-6970.7046,-7025.69
1111,5645.782,-5189.427,771.60455,5521.775,-4592.5234,2816.0515,-6971.7324,-7021.2417
1115,5667.0835,-5186.007,782.3558,5475.775,-4587.852,2803.758,-6964.9155,-7023.9688
1119,5654.5444,-5191.774,785.1274,5520.4785,-4583.8286,2813.101,-6961.3613,-7033.7363
1123,5639.077,-5179.6816,774.91266,5561.7397,-4591.585,2819.0913,-6961.473,-7039.324
1127,5626.202,-5188.421,767.8495,5586.841,-4588.746,2824.1875,-6964.58,-7036.195
1131,5625.5093,-5197.988,775.6502,5563.193,-4578.442,2827.965,-6967.575,-7031.546
1135,5626.9175,-5194.8135,789.0166,5540.528,-4581.3477,2823.1594,-6962.233,-7030.8755
1139,5631.2314,-5186.052,786.5355,5549.8486,-4590.9814,2817.549,-6960.691,-7031.613
1143,5643.8823,-5184.5093,776.14197,5523.6973,-4596.055,2812.654,-6963.9097,-7030.8755
1147,5643.6367,-5194.523,779.62885,5553.827,-4587.025,2828.658,-6966.6587,-7029.892
1150,5623.1626,-5193.2266,790.51416,5559.7505,-4584.611,2824.0088,-6966.547,-7029.601
1155,5626.94,-5190.388,789.03894,5554.878,-4585.863,2828.9038,-6967.173,-7030.7637
1159,5652.7783,-5190.3433,779.6959,5556.621,-4590.177,2831.3625,-6969.1396,-7030.808
1163,5645.872,-5197.876,780.58997,5533.241,-4588.0757,2823.5618,-6969.52,-7034.854
1167,5673.901,-5198.2783,796.19147,5421.885,-4592.6577,2804.6968,-6964.6694,-7027.299
1171,5674.415,-5184.9565,791.2741,5464.957,-4601.1064,2808.0273,-6965.4517,-7026.472
1175,5624.995,-5177.938,779.3159,5560.2197,-4597.3516,2826.1323,-6970.8384,-7026.0024
1179,5637.892,-5186.1636,777.7513,5529.5757,-4592.0767,2825.5288,-6977.7007,-7027.6343
1183,5621.106,-5187.3257,786.55786,5555.4146,-4585.17,2827.2275,-6981.12,-7032.239
1187,5613.8193,-5194.0312,788.7037,5571.284,-4584.7676,2829.7979,-6980.4946,-7036.4185
