timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
524,12085.834,-6531.895,4178.8374,4693.9556,-2881.7434,2841.7336,1525.0372,-6236.5615
528,12114.489,-6563.6343,4105.3228,4728.601,-2954.1406,2782.5017,1511.2686,-6203.0786
532,12129.532,-6595.8433,4147.7686,4692.8384,-2809.7483,2824.0981,1517.6611,-6204.6655
536,12121.753,-6575.2573,4219.741,4673.8394,-2767.8613,2894.171,1533.9556,-6232.918
540,12121.888,-6573.849,4194.484,4690.7373,-2818.0186,2859.5256,1534.8273,-6214.545
544,12132.326,-6604.0913,4120.902,4736.983,-2842.4937,2826.0652,1517.4823,-6174.58
548,12151.727,-6587.64,4143.7007,4709.937,-2843.1196,2848.7297,1507.2676,-6190.472
552,12124.324,-6557.9126,4212.499,4671.649,-2826.9146,2883.4644,1522.6455,-6241.5234
556,12120.591,-6566.317,4201.4126,4690.536,-2835.8552,2870.21,1526.6018,-6239.7803
560,12136.416,-6592.6694,4131.586,4734.0103,-2853.2224,2832.1672,1509.078,-6193.7354
564,12137.042,-6572.5977,4136.324,4721.7837,-2860.2185,2844.103,1498.5951,-6188.639
568,12137.422,-6544.7695,4243.054,4668.0947,-2827.451,2890.17,1519.0469,-6252.2075
572,12132.996,-6562.7627,4261.0474,4687.183,-2820.8125,2878.6812,1525.1489,-6236.986
576,12169.787,-6589.227,4197.188,4719.3027,-2840.5938,2843.8794,1514.9789,-6201.9385
580,12157.226,-6606.2144,4151.479,4716.509,-2849.0874,2838.7385,1500.8302,-6186.002
584,12108.678,-6572.173,4212.343,4655.0635,-2830.759,2881.587,1507.7816,-6238.171
588,12117.193,-6561.4663,4228.771,4673.1465,-2828.5908,2870.4111,1523.1149,-6244.6973
592,12158.276,-6567.6353,4179.5303,4712.2393,-2841.4878,2854.4072,1519.4939,-6214.3887
596,12106.845,-6581.1807,4139.7217,4736.7817,-2871.3499,2835.14,1503.3113,-6194.7637
600,12123.206,-6568.6636,4210.197,4677.2144,-2846.9194,2870.2546,1515.6494,-6243.379
604,12130.761,-6570.519,4225.284,4688.927,-2822.2876,2892.718,1533.1956,-6269.3735
608,12116.1875,-6559.9243,4190.3037,4710.25,-2883.6208,2856.3293,1523.4502,-6235.958
612,12116.881,-6603.51,4145.6006,4738.704,-2871.7969,2818.0857,1501.6796,-6171.965
616,12112.03,-6585.1143,4208.275,4682.6904,-2840.795,2870.2546,1500.8749,-6214.478
620,12122.625,-6552.213,4242.7637,4679.449,-2826.758,2902.2622,1532.525,-6235.4663
624,12140.439,-6574.4526,4235.119,4706.674,-2817.549,2879.6646,1536.0342,-6226.168
628,12147.189,-6597.8325,4172.0425,4740.738,-2847.2769,2839.4314,1511.4473,-6174.9375
632,12132.4375,-6571.234,4205.749,4695.766,-2836.0789,2871.8862,1501.8807,-6217.071
636,12111.784,-6559.276,4275.7993,4676.7896,-2829.6414,2891.7346,1518.8905,-6247.089
640,12135.075,-6571.0327,4247.703,4698.56,-2835.073,2873.0486,1523.1597,-6235.22
644,12100.072,-6600.917,4169.5615,4736.804,-2853.7812,2836.5034,1495.9799,-6193.266
648,12107.516,-6581.695,4181.1846,4706.406,-2857.3352,2856.0835,1483.3735,-6203.816
652,12149.895,-6545.06,4238.3154,4675.2695,-2831.005,2894.059,1521.3491,-6251.2017
656,12134.293,-6558.7173,4228.5923,4695.029,-2829.0828,2882.9504,1519.1587,-6244.496
660,12150.476,-6584.6675,4176.893,4732.937,-2854.7424,2845.3323,1496.7845,-6189.913
664,12094.864,-6581.583,4157.3125,4705.6455,-2859.928,2845.6453,1482.7253,-6199.86
668,12104.878,-6554.7607,4221.8423,4668.922,-2843.4995,2883.7998,1513.7272,-6255.5605
672,12112.209,-6541.238,4228.302,4681.5283,-2891.9133,2864.6218,1528.4122,-6258.5557
676,12096.004,-6566.4956,4175.1494,4712.9995,-2904.7656,2821.9077,1499.221,-6215.238
680,12110.577,-6615.8706,4152.708,4726.455,-2829.2168,2844.8406,1469.426,-6185.756
684,12128.57,-6571.5244,4229.71,4675.337,-2820.9912,2901.9941,1492.5377,-6235.0415
688,12112.701,-6564.64,4226.6924,4679.539,-2830.9827,2889.5664,1515.5154,-6249.7935
692,12134.136,-6577.716,4136.7266,4709.6465,-2853.3567,2854.6753,1505.4794,-6224.469
696,12137.824,-6602.102,4127.786,4737.3853,-2858.9893,2844.4382,1483.9547,-6194.16
700,12104.945,-6571.435,4243.233,4681.461,-2840.7502,2883.4868,1477.3162,-6252.3643
704,12056.173,-6572.2397,4253.157,4686.3115,-2840.929,2883.8892,1484.1559,-6258.131
708,12100.899,-6567.6577,4201.547,4710.5186,-2868.0642,2859.213,1487.5757,-6209.2476
712,12108.432,-6588.9814,4139.5654,4747.6,-2857.4917,2843.6782,1469.6942,-6182.4253
716,12125.509,-6562.9414,4192.8745,4695.677,-2843.3877,2881.4304,1477.6962,-6220.1997
720,12115.138,-6559.4546,4226.6704,4682.847,-2833.9106,2890.9746,1498.7739,-6245.6807
724,12127.185,-6573.9165,4193.746,4703.0083,-2840.3704,2871.2827,1500.3608,-6229.498
728,12128.392,-6599.2856,4128.792,4744.605,-2860.0176,2838.3586,1477.5845,-6189.2876
732,12110.577,-6572.955,4166.0522,4702.941,-2846.9417,2874.1885,1464.1733,-6217.853
736,12113.483,-6540.1875,4211.024,4676.4766,-2852.3955,2893.7463,1487.7097,-6261.4165
740,12130.761,-6545.954,4173.384,4695.498,-2903.648,2861.7832,1495.2423,-6248.9443
744,12158.521,-6601.476,4118.2197,4745.4097,-2852.932,2839.5432,1479.2161,-6202.743
748,12172.112,-6584.6006,4150.853,4712.15,-2833.2847,2879.0835,1473.5612,-6211.9746
752,12136.461,-6554.269,4213.5273,4678.533,-2830.3342,2904.855,1490.2131,-6267.4736
756,12112.254,-6567.3223,4193.6343,4696.9507,-2835.654,2888.002,1490.5261,-6253.325
760,12139.746,-6587.2827,4133.061,4731.149,-2857.9834,2848.7969,1473.047,-6222.48
764,12152.51,-6582.164,4131.34,4721.091,-2858.8552,2855.9048,1461.4017,-6203.4136
768,12191.558,-6559.03,4195.9365,4677.974,-2836.4587,2892.8298,1482.2336,-6248.3184
772,12129.375,-6561.064,4193.277,4694.3135,-2836.0564,2877.9211,1489.3191,-6261.819
776,12097.435,-6559.0522,4141.4204,4728.4893,-2860.1516,2853.0662,1466.4979,-6226.4585
780,12134.449,-6577.068,4114.1963,4735.977,-2885.0515,2843.9912,1452.1034,-6217.652
784,12128.369,-6556.5264,4184.023,4684.657,-2845.31,2894.5957,1470.4319,-6283.2544
788,12118.4,-6536.522,4205.056,4689.016,-2890.5051,2876.8037,1480.6019,-6240.3613
792,12183.064,-6573.134,4163.549,4710.049,-2857.9834,2831.0942,1477.1598,-6221.9434
796,12179.086,-6603.9346,4103.8027,4734.882,-2848.3723,2849.4675,1456.2385,-6193.5117
800,12162.813,-6565.7354,4183.7324,4697.286,-2836.6821,2893.0085,1470.3201,-6248.162
804,12142.54,-6557.801,4205.9277,4695.4087,-2834.2683,2889.4995,1490.8613,-6257.2144
808,12135.566,-6578.409,4158.7207,4711.927,-2845.69,2864.555,1473.5164,-6247.8936
812,12140.35,-6601.4087,4118.845,4746.3037,-2858.475,2844.9077,1442.2687,-6196.3955
816,12135.254,-6569.4907,4180.2456,4703.5225,-2842.8289,2885.9902,1451.0529,-6241.367
820,12108.812,-6567.211,4217.7964,4689.0386,-2832.279,2887.063,1472.4435,-6258.7344
824,12127.319,-6579.951,4188.7393,4709.468,-2847.5898,2863.415,1465.5145,-6247.5806
828,12159.818,-6588.177,4123.852,4750.506,-2869.3828,2836.3022,1448.1472,-6205.157
832,12147.503,-6565.3555,4163.638,4713.67,-2858.1846,2869.3157,1451.3882,-6234.058
836,12130.918,-6558.0913,4207.47,4688.5913,-2821.9749,2897.2554,1470.4766,-6270.4243
840,12133.533,-6568.127,4186.7725,4699.186,-2836.9282,2872.6462,1471.6613,-6260.433
844,12141.714,-6593.0493,4139.5654,4745.253,-2859.5928,2838.895,1451.8129,-6214.2544
848,12158.41,-6578.1406,4166.4097,4720.666,-2851.1216,2860.7104,1443.9451,-6221.385
852,12166.77,-6555.4536,4240.595,4678.8237,-2825.283,2889.1418,1466.2074,-6257.7954
856,12154.923,-6566.4062,4225.6865,4691.989,-2836.28,2873.0261,1466.0286,-6252.9453
860,12143.568,-6593.3623,4164.219,4731.842,-2856.821,2840.0796,1443.2074,-6213.271
864,12157.427,-6584.064,4159.101,4719.8613,-2864.376,2848.484,1429.1929,-6205.0454
868,12193.904,-6550.0,4224.167,4678.98,-2850.1826,2887.5996,1460.7535,-6256.231
872,12118.334,-6556.996,4221.6636,4692.659,-2845.757,2876.1555,1462.6088,-6262.221
876,12146.407,-6586.5674,4172.892,4732.915,-2838.3809,2845.6006,1447.9237,-6228.582
880,12145.535,-6574.6094,4144.751,4731.3057,-2851.099,2832.4353,1430.4893,-6213.8745
884,12128.771,-6537.237,4197.389,4674.353,-2834.2905,2881.721,1445.8003,-6291.815
888,12118.981,-6559.321,4194.9976,4689.016,-2834.894,2878.0776,1461.2452,-6296.2183
892,12128.012,-6588.266,4156.3516,4730.0537,-2830.2896,2852.6638,1444.6603,-6222.636
896,12129.688,-6602.0347,4109.435,4747.935,-2846.7405,2833.5083,1425.2814,-6202.095
900,12154.767,-6556.862,4161.5596,4686.1772,-2816.2527,2885.588,1459.5242,-6279.879
904,12143.211,-6556.683,4177.8315,4695.3413,-2812.0059,2888.9407,1489.4979,-6314.502
908,12137.132,-6570.34,4140.7056,4706.8306,-2843.8794,2851.971,1477.2938,-6259.025
912,12111.359,-6601.23,4097.9688,4752.406,-2848.5063,2831.832,1415.5137,-6186.5156
916,12128.66,-6573.447,4156.5303,4703.0527,-2822.2207,2878.7483,1416.2289,-6235.8237
920,12115.294,-6562.0474,4191.6895,4686.557,-2808.3403,2888.7395,1439.4076,-6266.5576
924,12110.086,-6570.429,4164.264,4711.703,-2821.3267,2866.7454,1436.8595,-6249.2573
928,12084.136,-6579.102,4089.9668,4753.1206,-2845.623,2832.346,1411.3115,-6209.4937
932,12094.73,-6557.7783,4133.799,4709.602,-2857.6257,2853.3567,1413.7478,-6239.9814
936,12102.039,-6573.6255,4178.0776,4687.25,-2796.762,2873.6074,1437.5077,-6263.5176
940,12159.215,-6584.265,4157.536,4701.086,-2801.0535,2860.822,1445.7555,-6258.4214
944,12098.262,-6601.0737,4092.6267,4748.1587,-2830.1555,2830.7144,1418.7993,-6220.915
948,12090.707,-6570.407,4106.0825,4722.924,-2845.2876,2851.6355,1413.4349,-6231.532
952,12112.164,-6554.0234,4168.846,4682.355,-2806.5073,2886.9736,1444.4591,-6281.3765
956,12104.028,-6560.17,4157.1562,4700.46,-2808.3625,2872.9592,1448.1472,-6277.2637
960,12112.835,-6578.431,4089.0059,4742.2134,-2872.5344,2819.6501,1430.5116,-6242.596
964,12129.688,-6573.469,4082.2332,4727.93,-2850.0486,2826.3335,1423.672,-6230.7944
968,12138.137,-6555.476,4166.2983,4687.496,-2807.3345,2881.4304,1452.9528,-6290.809
972,12145.469,-6575.369,4180.335,4704.8857,-2816.0962,2862.1855,1469.6495,-6304.22
976,12133.6,-6593.6978,4111.469,4741.0957,-2840.8843,2854.6084,1444.9956,-6278.0464
980,12121.239,-6595.3066,4084.2896,4748.315,-2851.4343,2855.1672,1428.1647,-6231.756
984,12124.212,-6547.206,4205.5254,4686.6245,-2816.4316,2897.9485,1443.3192,-6243.8926
988,12139.947,-6545.8423,4216.6787,4682.7354,-2831.5413,2885.8784,1458.8536,-6261.9976
992,12141.378,-6567.1885,4121.8403,4714.43,-2865.5383,2835.207,1446.672,-6239.847
996,12108.924,-6585.226,4067.66,4752.1147,-2867.8853,2813.8389,1424.432,-6216.9365
1000,12078.078,-6561.422,4149.177,4703.8354,-2828.9263,2877.5413,1434.602,-6246.128
1004,12058.565,-6557.1523,4159.1455,4711.2783,-2818.756,2891.8018,1451.0977,-6259.1367
1008,12112.724,-6570.7197,4127.2944,4717.3135,-2837.5764,2875.5295,1448.7954,-6281.3096
1012,12109.84,-6583.997,4075.483,4740.09,-2862.8337,2851.8813,1425.0131,-6208.0854
1016,12104.006,-6555.029,4134.9385,4672.0513,-2833.8435,2892.1145,1421.1462,-6224.223
1020,12083.555,-6553.8,4189.1416,4652.3594,-2811.6482,2901.3235,1438.8936,-6281.5107
1024,12118.334,-6574.542,4144.371,4673.0566,-2824.8582,2873.5403,1434.4009,-6254.6885
1028,12158.88,-6594.48,4079.551,4718.364,-2859.2798,2845.243,1418.9111,-6206.588
1032,12157.718,-6559.008,4142.65,4691.028,-2839.588,2880.8716,1417.9723,-6232.27
1036,12120.435,-6507.8447,4184.403,4672.364,-2878.033,2889.2087,1447.5437,-6269.977
1040,12105.615,-6547.9214,4174.702,4694.604,-2903.0894,2842.7395,1458.5854,-6262.78
1044,12093.322,-6584.9805,4114.8,4729.9644,-2851.2332,2846.9194,1434.7809,-6230.124
1048,12102.509,-6560.1475,4108.4966,4706.8525,-2830.0662,2879.6646,1426.6224,-6237.2095
1052,12102.308,-6540.59,4168.9355,4691.676,-2801.277,2901.301,1448.7506,-6265.753
1056,12105.95,-6549.7764,4168.019,4703.947,-2816.2527,2873.004,1445.912,-6255.158
1060,12116.143,-6558.8066,4113.995,4729.7856,-2853.133,2851.6133,1427.6283,-6226.056
1064,12111.583,-6548.3013,4116.409,4723.6167,-2849.1099,2866.0078,1415.2007,-6225.8774
1068,12125.218,-6531.7383,4192.5615,4687.7197,-2825.9312,2899.8706,1437.6865,-6268.077
1072,12147.748,-6554.2246,4192.3154,4687.027,-2841.9795,2888.27,1457.5126,-6272.704
1076,12151.347,-6571.949,4113.593,4716.397,-2884.4033,2852.8425,1437.1948,-6253.9736
1080,12146.81,-6561.1533,4086.6365,4738.8604,-2883.375,2863.795,1421.1016,-6245.86
1084,12156.733,-6509.6772,4188.7393,4690.3125,-2827.317,2905.8608,1451.2317,-6274.2466
1088,12154.342,-6515.2876,4188.6724,4689.329,-2858.8552,2903.514,1473.5612,-6274.7827
1092,12144.775,-6544.233,4145.064,4715.838,-2868.7124,2880.2234,1451.8129,-6250.643
1096,12137.132,-6576.107,4111.581,4732.825,-2868.109,2887.6665,1421.8616,-6226.436
1100,12158.521,-6579.549,4175.9316,4694.2686,-2832.793,2934.784,1449.533,-6275.677
1104,12151.347,-6601.789,4217.171,4696.3027,-2823.763,2945.7363,1470.3201,-6293.5137
1108,12156.778,-6644.816,4156.2847,4710.295,-2852.0825,2917.8862,1462.8993,-6289.133
1112,12171.889,-6699.086,4126.8696,4707.5234,-2870.9028,2923.2283,1434.3114,-6243.3115
1116,12126.559,-6733.083,4210.9795,4630.0967,-2821.3936,2984.025,1440.3688,-6285.601
1120,12177.029,-6764.711,4176.96,4617.066,-2798.416,2996.7654,1467.5038,-6321.23
1124,12180.472,-6743.946,4089.1624,4654.6167,-2839.342,2944.9316,1463.9945,-6308.5786
1128,12145.692,-6726.1094,3993.9885,4695.453,-2920.166,2865.2253,1429.5282,-6268.077
1132,12168.514,-6683.8643,4010.8418,4691.944,-2825.283,2907.8726,1430.8916,-6280.192
1136,12198.487,-6653.131,4037.865,4688.4795,-2770.9905,2946.3398,1467.9731,-6302.3203
1140,12203.382,-6606.706,4022.1516,4683.562,-2809.279,2902.7764,1479.2607,-6293.2456
1144,12214.268,-6624.0957,3970.1838,4715.8604,-2894.931,2857.6257,1458.5854,-6255.8955
1148,12168.849,-6610.2603,3994.5696,4708.9985,-2827.6074,2907.2244,1457.7584,-6260.3438
