timestamp,exg_1,exg_2,exg_3,exg_4,exg_5,exg_6,exg_7,exg_8
199967778,-2284.884765625,-8568.138671875,-8666.28515625,-5114.1015625,-2246.931396484375,7923.44775390625,-3306.49365234375,2716.16162109375
199967782,-2245.858642578125,-8667.58203125,-8621.134765625,-5231.73876953125,-2200.372802734375,8002.55029296875,-3259.08544921875,2775.170166015625
199967787,-2174.757568359375,-8666.0615234375,-8648.9404296875,-5202.6142578125,-2147.533203125,7988.0439453125,-3294.043701171875,2665.043212890625
199967791,-2185.53125,-8577.99609375,-8694.404296875,-5071.83447265625,-2149.65673828125,7941.8876953125,-3319.85986328125,2585.672119140625
199967794,-2248.697265625,-8585.3271484375,-8694.6494140625,-5056.99267578125,-2158.84326171875,7952.68359375,-3298.603271484375,2613.81298828125
199967798,-2298.56396484375,-8688.7939453125,-8652.0029296875,-5081.42333984375,-2093.66552734375,8026.73486328125,-3251.4189453125,2687.39501953125
199967802,-2293.646728515625,-8712.2177734375,-8643.3525390625,-5086.6533203125,-2121.3369140625,8000.44921875,-3287.67333984375,2729.930419921875
199967806,-2235.7109375,-8578.041015625,-8689.732421875,-5170.71826171875,-2229.139404296875,7913.63525390625,-3339.5517578125,2712.406494140625
199967810,-2198.987060546875,-8524.0615234375,-8698.2255859375,-5176.52978515625,-2229.98876953125,7923.02294921875,-3318.518798828125,2718.95556640625
199967815,-2230.346435546875,-8609.466796875,-8655.5341796875,-5153.216796875,-2168.387451171875,7998.72802734375,-3261.5888671875,2792.4033203125
199967819,-2201.468017578125,-8685.6865234375,-8637.09375,-5145.14794921875,-2110.541015625,8021.16943359375,-3267.132080078125,2759.613525390625
199967822,-2171.740234375,-8601.2861328125,-8677.349609375,-5074.82958984375,-2161.41357421875,7942.60302734375,-3318.85400390625,2685.226806640625
199967826,-2197.981201171875,-8567.5576171875,-8688.32421875,-5115.666015625,-2180.301025390625,7940.14453125,-3303.27490234375,2686.4560546875
199967830,-2268.053955078125,-8639.708984375,-8652.5390625,-5076.1259765625,-2116.08447265625,8004.11474609375,-3251.932861328125,2750.985595703125
199967834,-2419.822265625,-8757.771484375,-8622.833984375,-5132.78759765625,-2119.63818359375,8015.89453125,-3258.9736328125,2808.161376953125
199967838,-2298.407470703125,-8674.17578125,-8670.755859375,-5263.9697265625,-2219.774169921875,7926.5322265625,-3331.974609375,2759.904052734375
199967842,-2132.222412109375,-8542.7470703125,-8689.62109375,-5178.2509765625,-2217.047119140625,7927.24755859375,-3318.496337890625,2770.72216796875
199967846,-2205.02197265625,-8545.876953125,-8666.7099609375,-5054.44482421875,-2139.44189453125,7987.6416015625,-3265.88037109375,2840.19140625
199967850,-2198.383544921875,-8634.27734375,-8638.748046875,-5127.95947265625,-2126.544921875,8022.8681640625,-3251.843505859375,2906.576171875
199967854,-2207.346435546875,-8625.26953125,-8663.6259765625,-5131.71484375,-2214.454345703125,7940.77001953125,-3330.521728515625,2896.204833984375
199967858,-2208.79931640625,-8575.3359375,-8688.279296875,-5180.95556640625,-2272.926513671875,7909.23193359375,-3340.580078125,2881.944580078125
199967862,-2187.7216796875,-8556.3818359375,-8680.6572265625,-5165.0859375,-2182.02197265625,7973.068359375,-3286.8017578125,2839.364501953125
199967866,-2186.04541015625,-8649.9912109375,-8642.01171875,-5071.7451171875,-2080.031005859375,8048.14794921875,-3237.001953125,2897.031982421875
199967870,-2202.183349609375,-8656.517578125,-8661.904296875,-5094.96826171875,-2148.82958984375,7977.58349609375,-3312.215576171875,2884.224365234375
199967874,-2220.42236328125,-8586.6015625,-8690.8271484375,-5142.17529296875,-2223.79736328125,7926.62158203125,-3335.9755859375,2893.723876953125
199967878,-2233.3193359375,-8602.560546875,-8690.3134765625,-5169.466796875,-2198.472900390625,7962.8759765625,-3293.373046875,2893.947509765625
199967882,-2228.066650390625,-8682.5126953125,-8656.4951171875,-5103.43994140625,-2100.66162109375,8042.8505859375,-3235.169189453125,2936.303955078125
199967886,-2230.972412109375,-8684.189453125,-8659.4677734375,-5095.19189453125,-2158.5302734375,7981.98681640625,-3307.499267578125,2980.515625
199967890,-2262.532958984375,-8618.4970703125,-8679.4287109375,-5203.888671875,-2259.11328125,7909.09765625,-3354.86279296875,2969.406982421875
199967894,-2271.697265625,-8610.9873046875,-8683.8095703125,-5229.66015625,-2226.7255859375,7939.7421875,-3311.209716796875,2939.45556640625
199967898,-2255.08984375,-8681.7080078125,-8670.7783203125,-5124.13720703125,-2124.46630859375,8030.93701171875,-3235.90673828125,2991.62451171875
199967902,-2232.291015625,-8694.1357421875,-8675.986328125,-5185.78369140625,-2146.25927734375,8018.0849609375,-3285.1923828125,2982.9296875
199967906,-2270.624267578125,-8636.2666015625,-8687.609375,-5214.95263671875,-2208.262939453125,7953.533203125,-3342.43505859375,2953.581787109375
199967910,-2246.551513671875,-8607.9921875,-8694.6943359375,-5129.3232421875,-2177.663330078125,7970.4755859375,-3306.247802734375,2965.04833984375
199967914,-2205.267822265625,-8654.23828125,-8676.7685546875,-5079.4560546875,-2109.088134765625,8037.798828125,-3230.5869140625,3008.164794921875
199967918,-2298.407470703125,-8717.7841796875,-8680.9033203125,-5122.37158203125,-2133.406982421875,8023.58349609375,-3262.259521484375,3016.189208984375
199967922,-2416.51416015625,-8684.8154296875,-8703.7919921875,-5220.451171875,-2232.80517578125,7933.6845703125,-3359.288330078125,3009.1259765625
199967926,-2259.2919921875,-8645.900390625,-8690.044921875,-5232.90087890625,-2224.1103515625,7943.36279296875,-3330.789794921875,3025.576904296875
199967930,-2294.048828125,-8723.9306640625,-8682.84765625,-5140.0517578125,-2155.602294921875,8007.33349609375,-3246.92626953125,3054.99169921875
199967934,-2223.39501953125,-8729.541015625,-8694.0244140625,-5114.59326171875,-2136.312744140625,8030.19970703125,-3235.2138671875,3091.425048828125
199967938,-2139.26318359375,-8626.2314453125,-8685.91015625,-5125.9033203125,-2184.972412109375,7962.09375,-3347.7548828125,3048.733154296875
199967942,-2174.62353515625,-8591.0498046875,-8682.423828125,-5121.20947265625,-2199.053955078125,7953.60009765625,-3334.410888671875,3066.748779296875
199967946,-2223.551513671875,-8608.908203125,-8676.298828125,-5183.6826171875,-2195.83544921875,7987.306640625,-3258.638427734375,3122.0693359375
199967950,-2244.450439453125,-8672.611328125,-8671.068359375,-5268.2392578125,-2238.169677734375,8005.00927734375,-3235.70556640625,3161.2294921875
199967954,-2168.275634765625,-8626.0078125,-8681.9091796875,-5167.8798828125,-2215.057861328125,7959.076171875,-3343.418701171875,3147.796142578125
199967958,-2198.785888671875,-8594.111328125,-8680.970703125,-5068.7275390625,-2150.26025390625,7976.39892578125,-3331.66162109375,3139.995361328125
199967962,-2203.30078125,-8631.3271484375,-8675.5166015625,-5111.888671875,-2168.65576171875,7995.80029296875,-3264.8076171875,3166.303466796875
199967966,-2207.480712890625,-8693.7333984375,-8668.2744140625,-5193.830078125,-2194.360107421875,8017.50390625,-3218.964111328125,3202.960205078125
199967970,-2238.99658203125,-8679.4501953125,-8679.2490234375,-5129.099609375,-2178.490478515625,7958.6962890625,-3331.795654296875,3194.71240234375
199967974,-2255.0673828125,-8654.998046875,-8685.4189453125,-5055.83056640625,-2142.817138671875,7964.6640625,-3347.64306640625,3190.443359375
199967978,-2203.63623046875,-8633.6298828125,-8676.701171875,-5075.6787109375,-2140.42529296875,8003.109375,-3279.06787109375,3228.12841796875
199967982,-2227.708984375,-8683.9208984375,-8666.3525390625,-5079.2998046875,-2109.04345703125,8044.2587890625,-3214.292724609375,3243.864013671875
199967986,-2246.640869140625,-8699.947265625,-8681.685546875,-5095.1025390625,-2154.573974609375,7996.58251953125,-3316.86474609375,3220.50634765625
199967990,-2226.837158203125,-8648.60546875,-8686.8486328125,-5097.2705078125,-2194.449462890625,7952.59423828125,-3358.282470703125,3275.558837890625
199967994,-2199.277587890625,-8645.0732421875,-8685.4404296875,-5107.0830078125,-2182.759521484375,7972.62158203125,-3305.845458984375,3288.254638671875
199967998,-2227.552490234375,-8700.2822265625,-8677.4833984375,-5089.96142578125,-2135.3515625,8031.76416015625,-3218.159423828125,3308.48291015625
199968002,-2201.9375,-8673.5498046875,-8685.708984375,-5091.59326171875,-2152.785888671875,8008.048828125,-3289.215576171875,3337.67431640625
199968006,-2170.980224609375,-8609.9140625,-8694.0458984375,-5112.6708984375,-2205.916015625,7951.4765625,-3369.592529296875,3353.677978515625
199968010,-2200.953857421875,-8618.2734375,-8689.330078125,-5119.2646484375,-2198.964599609375,7958.875,-3330.096923828125,3368.318603515625
199968014,-2218.567138671875,-8673.1923828125,-8677.4384765625,-5104.15478515625,-2150.394287109375,8010.8427734375,-3244.378173828125,3382.668212890625
199968018,-2238.124755859375,-8724.466796875,-8675.583984375,-5081.98193359375,-2137.85498046875,8014.17333984375,-3281.70556640625,3346.793701171875
199968022,-2242.349365234375,-8720.1533203125,-8684.0107421875,-5107.35107421875,-2190.1357421875,7966.18408203125,-3376.096923828125,3333.27099609375
199968026,-2195.947021484375,-8635.57421875,-8681.126953125,-5112.76025390625,-2181.060791015625,7968.82177734375,-3331.393310546875,3381.43896484375
199968030,-2202.00439453125,-8640.357421875,-8667.849609375,-5094.9013671875,-2175.361083984375,7956.39404296875,-3256.69384765625,3530.100341796875
199968034,-2219.99755859375,-8696.4599609375,-8659.244140625,-5098.0751953125,-2168.05224609375,7949.97900390625,-3280.9677734375,3519.97509765625
199968038,-2212.040283203125,-8679.4951171875,-8666.576171875,-5120.6728515625,-2207.480712890625,7939.4736328125,-3383.696533203125,3515.19189453125
199968042,-2218.455322265625,-8698.583984375,-8668.833984375,-5107.61962890625,-2187.60986328125,7967.21240234375,-3334.45556640625,3516.443603515625
199968046,-2221.4951171875,-8744.6728515625,-8663.1337890625,-5085.15576171875,-2151.22119140625,7998.8623046875,-3250.4130859375,3524.84765625
199968050,-2224.468017578125,-8780.189453125,-8666.1513671875,-5067.02880859375,-2140.04541015625,8004.2265625,-3237.471435546875,3532.000244140625
199968054,-2219.19287109375,-8740.4033203125,-8668.05078125,-5089.0673828125,-2181.10546875,7916.16064453125,-3376.3203125,3567.427734375
199968058,-2230.570068359375,-8718.767578125,-8650.52734375,-5126.283203125,-2244.6962890625,7853.3076171875,-3411.747802734375,3594.51806640625
199968062,-2239.57763671875,-8736.4921875,-8632.958984375,-5120.35986328125,-2223.573974609375,7916.0712890625,-3348.224365234375,3608.53271484375
199968066,-2223.640869140625,-8765.125,-8650.8408203125,-5049.01318359375,-2141.006591796875,8026.15380859375,-3251.50830078125,3606.453857421875
199968070,-2239.77880859375,-8756.720703125,-8653.90234375,-5061.75390625,-2152.383544921875,7987.17236328125,-3359.04248046875,3646.754150390625
199968074,-2261.616455078125,-8736.291015625,-8644.8720703125,-5141.1025390625,-2288.013916015625,7913.7021484375,-3400.21435546875,3749.795654296875
199968078,-2218.7236328125,-8758.1513671875,-8643.77734375,-5163.2978515625,-2360.098388671875,7907.39892578125,-3354.907470703125,3695.1904296875
199968082,-2193.80126953125,-8800.9326171875,-8613.2001953125,-5099.41650390625,-2218.567138671875,7934.22119140625,-3308.706298828125,3663.249755859375
199968086,-2209.80517578125,-8771.47265625,-8624.9345703125,-5147.31640625,-2197.958740234375,7899.37451171875,-3429.249267578125,3678.9853515625
199968090,-2196.908203125,-8703.92578125,-8647.8232421875,-5101.62939453125,-2214.38720703125,7925.7275390625,-3440.20166015625,3694.117431640625
199968094,-2221.8974609375,-8711.525390625,-8638.099609375,-5030.01416015625,-2141.006591796875,8050.830078125,-3269.546142578125,3758.04345703125
199968098,-2246.551513671875,-8777.4404296875,-8646.146484375,-5011.529296875,-2105.891845703125,8050.2041015625,-3216.751220703125,3752.85791015625
199968102,-2238.057861328125,-8783.5869140625,-8673.52734375,-5021.341796875,-2129.83056640625,7992.8720703125,-3315.68017578125,3776.796630859375
199968106,-2214.23095703125,-8715.8837890625,-8664.720703125,-5042.66552734375,-2173.662353515625,7967.435546875,-3378.9580078125,3837.637939453125
199968110,-2185.24072265625,-8693.30859375,-8662.91015625,-5043.82763671875,-2155.110595703125,8024.72314453125,-3308.237060546875,3792.263916015625
199968114,-2193.39892578125,-8737.0732421875,-8654.5283203125,-5017.720703125,-2103.5673828125,8082.97216796875,-3213.152587890625,3832.050048828125
199968118,-2207.480712890625,-8771.2041015625,-8661.63671875,-5030.1708984375,-2121.1806640625,8067.77294921875,-3271.91552734375,3840.7001953125
199968122,-2192.393310546875,-8721.5615234375,-8661.5244140625,-5057.99853515625,-2172.74609375,8017.81640625,-3368.094970703125,3874.38427734375
199968126,-2187.20751953125,-8700.5283203125,-8637.697265625,-5061.03857421875,-2174.757568359375,8002.3046875,-3333.47216796875,3904.4697265625
199968130,-2202.697265625,-8736.1796875,-8645.5205078125,-5045.3251953125,-2139.86669921875,8053.98193359375,-3244.534423828125,3913.700927734375
199968134,-2209.1123046875,-8761.5263671875,-8660.541015625,-5028.22607421875,-2116.24072265625,8078.3896484375,-3256.470458984375,3914.59521484375
199968138,-2170.264892578125,-8725.5625,-8645.0732421875,-5049.28125,-2162.1513671875,8027.38330078125,-3366.86572265625,3938.310302734375
199968142,-2195.63427734375,-8702.2265625,-8634.568359375,-5069.107421875,-2177.43994140625,8010.91015625,-3352.895751953125,3968.17236328125
199968146,-2230.525390625,-8711.681640625,-8627.728515625,-5070.7392578125,-2154.43994140625,8025.14794921875,-3289.036865234375,3983.013916015625
199968150,-2220.80224609375,-8732.423828125,-8643.4423828125,-5061.1279296875,-2133.45166015625,8035.0498046875,-3277.235107421875,3990.970947265625
199968154,-2212.82275390625,-8706.8310546875,-8641.318359375,-5060.05517578125,-2154.976318359375,8042.2470703125,-3359.9365234375,4020.74365234375
199968158,-2212.174560546875,-8684.994140625,-8628.376953125,-5059.7197265625,-2163.24658203125,8042.73876953125,-3340.512939453125,4042.178955078125
199968162,-2221.98681640625,-8697.287109375,-8637.787109375,-5056.63525390625,-2146.795654296875,8050.13720703125,-3274.955322265625,4050.806640625
199968166,-2208.732421875,-8721.7177734375,-8648.3818359375,-5041.79345703125,-2116.017333984375,8064.48681640625,-3237.359619140625,4060.373291015625
199968170,-2200.260986328125,-8705.2001953125,-8627.3935546875,-5053.99755859375,-2154.171630859375,8031.78662109375,-3340.177734375,4096.6279296875
199968174,-2201.445556640625,-8688.1005859375,-8611.27734375,-5075.43310546875,-2181.776123046875,8001.61181640625,-3361.121337890625,4116.3642578125
199968178,-2199.366943359375,-8681.9990234375,-8605.689453125,-5077.310546875,-2164.677001953125,8012.74267578125,-3316.015380859375,4131.22802734375
199968182,-2206.474853515625,-8733.765625,-8613.333984375,-5054.8916015625,-2121.359375,8041.33056640625,-3264.025146484375,4129.43994140625
199968186,-2182.983154296875,-8736.693359375,-8637.8095703125,-5057.17138671875,-2143.576904296875,8057.33447265625,-3330.7451171875,4144.9970703125
199968190,-2203.166748046875,-8664.1845703125,-8640.8271484375,-5064.77099609375,-2157.412841796875,8045.2421875,-3359.780029296875,4197.00927734375
199968194,-2291.009033203125,-8698.896484375,-8611.7919921875,-5062.267578125,-2144.314697265625,8055.3896484375,-3310.986328125,4233.2861328125
199968198,-2275.38525390625,-8751.982421875,-8633.5625,-5050.01904296875,-2111.993896484375,8089.52099609375,-3246.68017578125,4203.20068359375
199968202,-2195.298828125,-8686.7373046875,-8654.86328125,-5052.79052734375,-2127.05908203125,8071.0810546875,-3322.497314453125,4240.5283203125
199968206,-2209.82763671875,-8661.8818359375,-8629.6064453125,-5072.59423828125,-2163.1572265625,8047.0302734375,-3363.46826171875,4298.2626953125
199968210,-2218.9248046875,-8674.0634765625,-8619.1005859375,-5073.3544921875,-2155.5576171875,8061.58154296875,-3318.5634765625,4308.38818359375
199968214,-2211.41455078125,-8699.791015625,-8632.556640625,-5055.98681640625,-2115.793701171875,8106.28466796875,-3240.91357421875,4305.8623046875
199968218,-2205.468994140625,-8704.4619140625,-8645.453125,-5053.505859375,-2124.26513671875,8099.08740234375,-3278.28564453125,4314.60205078125
199968222,-2214.543701171875,-8673.326171875,-8628.935546875,-5074.7177734375,-2167.359130859375,8050.0029296875,-3364.876220703125,4349.4482421875
199968226,-2214.2978515625,-8666.2626953125,-8639.26171875,-5079.27734375,-2167.11328125,8050.56201171875,-3332.06396484375,4374.52685546875
