timestamp,thumb,index,middle,ring,pinky
200792452,0,0,1,0,0
200797455,0,1,0,0,0
200802459,1,1,0,1,1
200807464,1,1,1,1,1
200812467,0,0,1,1,1
200817470,0,0,0,1,1
200822475,1,1,0,0,0
200827479,0,0,0,0,0
200832484,0,1,1,0,0
200837489,0,1,0,1,1
200842494,1,0,0,0,0
200847499,0,1,0,0,0
200852504,0,0,1,0,0
200857510,1,0,1,0,0
200862515,1,1,0,1,1
200867520,0,1,1,0,0
200872524,1,1,1,1,1
200877528,1,0,1,1,1
200882533,1,1,0,0,0
200887537,1,1,1,0,0
200892542,1,0,0,1,1
200897547,0,1,0,1,1
200902551,0,0,0,1,1
200907556,0,0,1,1,1
200912561,0,1,1,1,1
200917566,0,0,0,0,0
200922570,1,1,0,1,1
200927575,0,1,1,1,1
200932580,1,1,1,1,1
200937585,0,0,1,0,0
200942590,0,0,0,0,0
200947595,0,1,1,0,0
200952599,1,0,1,1,1
200957602,1,0,0,1,1
200962606,1,1,1,0,0
200967609,1,0,0,0,0
200972613,0,0,1,1,1
