thumb_angle,thumb_percent,index_angle,index_percent,middle_angle,middle_percent,ring_angle,ring_percent,pinky_angle,pinky_percent,timestamp
,,,,,,,,,,1728848753.234074
147.22793412232684,58.91173648930737,167.01100573973093,100.0,171.38144495969505,100.0,170.01789874981682,100.0,173.62747596960656,100.0,1728848753.3572102
143.9128384222649,45.65135368905965,167.31202543182218,100.0,173.40291906314098,100.0,172.30060950966853,100.0,173.604911756504,100.0,1728848753.438812
142.34886390055738,39.395455602229504,167.4776841356438,100.0,174.35584809934306,100.0,174.13494250555013,100.0,174.55347345395106,100.0,1728848753.482568
145.64046854605272,52.561874184210865,166.89503227027814,100.0,173.30854264504387,100.0,173.7941777846991,100.0,174.5315800940138,100.0,1728848753.555394
145.8902328671317,53.56093146852675,166.53216345063365,100.0,172.15402898680273,100.0,174.5018363708419,100.0,177.21064807785166,100.0,1728848753.600917
147.87090487437615,61.483619497504606,166.03372767219892,100.0,171.81833490094346,100.0,174.5901471873746,100.0,177.71983351531236,100.0,1728848753.6706848
149.3635706432531,67.45428257301239,166.3027622183786,100.0,172.0756930447219,100.0,174.90598402346575,100.0,177.9321071318613,100.0,1728848753.732173
153.22459819069496,82.89839276277985,167.64651447959608,100.0,173.31398330338507,100.0,175.9734930227034,100.0,177.98958614361086,100.0,1728848753.79724
153.08361550382173,82.33446201528693,167.3538606386065,100.0,173.0039589767703,100.0,175.74630497751872,100.0,178.06255664981313,100.0,1728848753.865258
155.04894992019425,90.19579968077699,166.59513032747736,100.0,172.79121193715883,100.0,175.48883111206726,100.0,177.5543413403084,100.0,1728848753.931475
154.2244953716677,86.8979814866708,167.39737118995887,100.0,172.26966506227845,100.0,175.43605238809673,100.0,177.55933691402035,100.0,1728848754.000243
157.6544630924064,100.0,167.91577398038825,100.0,173.16075263863002,100.0,176.28400007614874,100.0,177.93502526170525,100.0,1728848754.0663302
159.82441328873514,100.0,167.3493652476257,100.0,172.46230677145337,100.0,175.79692566440633,100.0,177.54180671286176,100.0,1728848754.13407
163.65477361864066,100.0,168.3376387245531,100.0,173.51777532015527,100.0,176.03568263771763,100.0,176.76708723376447,100.0,1728848754.199635
171.73733571202078,100.0,169.36505090154793,100.0,175.01452987443525,100.0,176.36585640133873,100.0,176.56430344999055,100.0,1728848754.267487
177.48141650790095,100.0,170.4891769494111,100.0,175.26591995342625,100.0,176.83585509424304,100.0,177.2194742220206,100.0,1728848754.334592
173.49970553409605,100.0,171.75730394822415,100.0,175.4461052889835,100.0,177.02474501598007,100.0,177.42787206331943,100.0,1728848754.400456
172.65678643757403,100.0,172.25711427037345,100.0,176.56539732564795,100.0,177.88333883758793,100.0,176.8118854585078,100.0,1728848754.467577
173.78311657681806,100.0,171.85762363490258,100.0,176.46408013616056,100.0,177.95576756196576,100.0,176.44328127970397,100.0,1728848754.5338109
175.1124909098619,100.0,171.8128646612179,100.0,176.132928871744,100.0,177.62061312722273,100.0,175.937773792891,100.0,1728848754.6002681
178.5635618179635,100.0,171.22943050636135,100.0,175.34102414152116,100.0,177.3526484712205,100.0,175.4744436242563,100.0,1728848754.667962
142.34315001228012,39.37260004912048,169.59473538601733,100.0,173.9140667106008,100.0,176.89713659635504,100.0,176.24720655593538,100.0,1728848754.734726
95.84666282810228,0.0,170.56959639442115,100.0,175.53215382317546,100.0,177.2120091362863,100.0,176.0354083217998,100.0,1728848754.801037
97.45528577136241,0.0,169.59626377674905,100.0,174.94579355899367,100.0,176.2736433364989,100.0,176.72153155513962,100.0,1728848754.869035
101.56580494047394,0.0,169.52801778831468,100.0,174.4064083282565,100.0,175.05228385353027,100.0,176.80910654304137,100.0,1728848754.9338849
102.34106757889143,0.0,169.62446372689982,100.0,174.2182124707855,100.0,174.89775097112738,100.0,176.3887284227281,100.0,1728848755.000314
100.83365402959757,0.0,169.43104057326204,100.0,174.48271626719966,100.0,175.10583113395728,100.0,175.61928976538576,100.0,1728848755.0669591
101.15206001798238,0.0,169.61860526717354,100.0,174.3835115536843,100.0,175.09916303983186,100.0,174.86296328809482,100.0,1728848755.134561
101.59481484627734,0.0,169.28719332483655,100.0,174.20563368451442,100.0,174.49668531982232,100.0,174.15048920799762,100.0,1728848755.2017438
102.8064229907627,0.0,169.71690819221683,100.0,174.12111932714956,100.0,174.64751670883555,100.0,174.22811180993125,100.0,1728848755.268755
102.16897514646156,0.0,169.16122636469353,100.0,174.1138019876044,100.0,174.58442853504596,100.0,173.99798078921063,100.0,1728848755.334774
102.74250254024774,0.0,169.38393133556016,100.0,174.5425026218904,100.0,175.79882337361028,100.0,175.38095483017744,100.0,1728848755.4014652
95.91567231714542,0.0,170.60593544850806,100.0,175.26155954865152,100.0,176.90280395362745,100.0,175.83278643767215,100.0,1728848755.463171
144.31966128053335,47.27864512213341,170.10091986356824,100.0,175.96647989910323,100.0,179.7647250368541,100.0,175.6677214166838,100.0,1728848755.503041
160.57995780187397,100.0,171.92925627024073,100.0,176.35642915014853,100.0,178.94787994429626,100.0,176.23134009020163,100.0,1728848755.567455
171.3956981529584,100.0,172.16684478087257,100.0,176.80997237167205,100.0,178.72283228442572,100.0,176.87490292020598,100.0,1728848755.635007
175.87213860324465,100.0,171.8690181189751,100.0,176.16371741115233,100.0,178.44092015315508,100.0,176.13263493851755,100.0,1728848755.702688
176.62197567647036,100.0,171.98719862741024,100.0,175.9790754638419,100.0,178.77911492457105,100.0,175.92721379525446,100.0,1728848755.767113
177.06304885329794,100.0,171.86745891926537,100.0,175.98466771534916,100.0,178.62642539991754,100.0,175.82948680912784,100.0,1728848755.834128
176.99179345494943,100.0,171.41584652568503,100.0,176.46828549613855,100.0,178.8029340976372,100.0,176.00889496297754,100.0,1728848755.901243
176.77673755304482,100.0,171.20915630014193,100.0,175.8470090850843,100.0,177.9626280062846,100.0,176.30862119232495,100.0,1728848755.96853
155.78719749922752,93.14878999691007,171.00613508316343,100.0,176.44943972144654,100.0,178.64373629276386,100.0,175.85233570603506,100.0,1728848756.0348952
100.49263876555311,0.0,169.69539740570312,100.0,175.4701264893348,100.0,178.13533748434153,100.0,176.69856387838664,100.0,1728848756.102326
98.34468462542237,0.0,170.01794678664987,100.0,176.18323361573601,100.0,178.56510598781185,100.0,175.75047675335975,100.0,1728848756.167521
100.05524317091248,0.0,170.10787167816082,100.0,174.65204471739426,100.0,175.91427199697438,100.0,176.2312967275953,100.0,1728848756.235321
98.7983262867028,0.0,170.02780136810034,100.0,174.2267297095462,100.0,175.60639686890968,100.0,176.14440634192223,100.0,1728848756.300916
98.75470061314817,0.0,169.95741892533556,100.0,174.63785196974865,100.0,175.86502737884476,100.0,176.1986975593199,100.0,1728848756.368116
98.43176753529225,0.0,170.01678393204935,100.0,174.66820131491468,100.0,175.85802940955858,100.0,175.98775067822527,100.0,1728848756.435041
99.66248931834718,0.0,169.8202437016608,100.0,174.60728729189407,100.0,176.0646925173676,100.0,175.68694326986682,100.0,1728848756.496045
