timestamp,thumb,index,middle,ring,pinky
412,0.0,0.0,1.0,1.0,1.0
5417,1.0,0.0,0.0,1.0,1.0
10419,0.0,1.0,0.0,1.0,1.0
15423,0.0,0.0,1.0,1.0,1.0
20426,1.0,1.0,1.0,0.0,0.0
25430,0.0,0.0,0.0,1.0,1.0
30432,1.0,1.0,1.0,1.0,1.0
35434,0.0,1.0,1.0,0.0,0.0
40436,1.0,0.0,1.0,1.0,1.0
45439,1.0,0.0,0.0,1.0,1.0
50442,0.0,0.0,0.0,0.0,0.0
55444,0.0,0.0,1.0,0.0,0.0
60447,1.0,0.0,1.0,0.0,0.0
65449,0.0,1.0,1.0,1.0,1.0
70453,1.0,0.0,0.0,0.0,0.0
75456,1.0,1.0,0.0,1.0,1.0
80460,1.0,1.0,0.0,0.0,0.0
85464,0.0,1.0,0.0,0.0,0.0
90467,1.0,1.0,0.0,1.0,1.0
95471,0.0,0.0,1.0,1.0,1.0
100475,0.0,0.0,0.0,0.0,0.0
105477,0.0,1.0,1.0,1.0,1.0
110481,0.0,1.0,1.0,0.0,0.0
115484,1.0,1.0,1.0,0.0,0.0
120487,1.0,0.0,1.0,0.0,0.0
125490,1.0,1.0,0.0,0.0,0.0
130494,0.0,1.0,0.0,0.0,0.0
135498,1.0,0.0,1.0,1.0,1.0
140502,1.0,0.0,0.0,0.0,0.0
145506,0.0,0.0,0.0,1.0,1.0
150510,1.0,0.0,0.0,1.0,1.0
155514,1.0,1.0,1.0,1.0,1.0
160518,0.0,1.0,0.0,1.0,1.0
