timestamp,THUMB,INDEX,MIDDLE,RING,PINKY
1386964.349454,154.69112275412024,144.7519837268271,144.35871372788748,138.41879884646312,134.92381715732762
1386964.356538,161.34254887524074,143.12681852011892,144.67886257396876,142.43426555467863,140.82159240484927
1386964.364354,156.2023271229217,142.74500846338526,145.5109145253571,141.28464017995643,140.09488482963388
1386964.388298,162.61007189269444,150.84765710272856,154.58328916785072,144.13171797899145,135.1241737879968
1386964.396207,154.88660438735826,154.68880875220725,157.72323987732253,152.7911685756432,147.79273623467122
1386964.404271,155.75439104665276,156.95675692402543,162.9239558836087,157.21067571916004,151.2037107968722
1386964.411695,163.40764893967898,157.75312109668488,158.40226373338015,153.90712217534553,153.03620241351527
1386964.452616,169.28653427614128,169.29005461421656,170.6374437591622,170.82308705022209,159.05968419653246
1386964.468457,168.2272563146433,168.95803079045967,172.0010234042968,169.38846114221653,161.34318896178684
1386964.476339,171.47858830693164,167.3563952482214,168.44365574477501,166.9610030124471,157.65910929720766
1386964.484421,173.00300447207638,168.2715435837664,165.67528896188577,167.84510743676992,153.99653350242605
1386964.492754,166.66078333423974,167.2628128000816,170.00835389572137,166.352874220319,163.29945048997354
1386964.510225,168.75833642598795,166.19293588594917,170.13713247263885,166.4546883567161,164.2540261295086
1386964.517063,169.72827405374815,166.45427259888,168.63265495553543,164.86091770369856,163.1817330549112
1386964.524305,168.75553492649297,166.94151784046403,169.33745170936828,167.02581799908714,165.3797517703146
1386964.533685,171.06515241376977,166.96131461690882,170.6952547509796,168.38328786507097,167.12483647140255
1386964.54065,170.28125058614808,167.19001686556985,171.6369055591164,169.34453570195492,168.34789994439387
1386964.549573,170.06299537454808,167.02179750017675,172.64195163441266,170.16303264956503,169.41760521406945
1386964.556456,169.27686253269655,167.19812627285714,173.21055883779695,170.992199650808,169.72205404510484
1386964.565156,170.0296113802267,167.04342265166056,172.04595246762733,169.77267391435487,170.99734435946337
1386964.572604,169.67110129311857,167.71714466846555,172.21328072922788,170.46226212936796,170.83681744010224
1386964.580302,168.14492112375885,167.26084252338234,172.31800675148884,170.6912137076082,171.27523771838807
1386964.587908,170.28382724424762,165.72226160841078,172.5996896140648,171.97181830250796,171.1360663250422
1386964.596891,168.20363888674268,164.8540612407136,172.42744107914214,172.22000535710666,171.4495174108535
1386964.604802,168.2500224085187,165.79783931786758,172.74468810220898,172.57295475054528,171.86133687325574
1386964.611955,165.31433731484688,165.9111511099052,172.50855382244774,173.01206548387688,173.72989853829333
1386964.620599,164.62835104224897,167.64170298463264,173.11421225062398,174.01068045806934,172.90708573751857
1386964.628838,164.72447027365666,167.08688367519838,172.3183294251203,173.36526468703337,174.27663730352327
1386964.636386,160.06889497137425,166.6238437700465,173.74885468966866,175.5414603646752,173.86813878280412
1386964.645095,158.77239910710526,165.96266536857567,173.8218660633048,175.81417501405403,172.745019902427
1386964.652667,158.54184973800014,166.19897247929694,173.61100639366902,175.9751066007874,173.32361288246392
1386964.660642,159.48978439708023,165.88364773404857,172.82003379328796,176.13940559109946,174.29130872812271
1386964.678046,157.23814921203342,166.46209744080534,173.23959994757533,175.91608872336545,174.21371559706643
1386964.684942,158.04498507602042,166.43148182127578,173.17421092221807,175.56431231720904,174.8426137149373
1386964.69266,161.6526231050672,164.87543504509333,172.60837699919318,175.38278858733975,174.8803527633344
1386964.701047,161.69999002684872,166.1375233652459,172.75023129271105,175.12582332632797,175.32055316037682
1386964.708656,162.21483580997838,166.09672298983597,172.51626020281628,175.63028493017345,175.8147780660508
1386964.717209,159.57980503048748,166.08961904109606,172.19650010254546,175.48816999340494,176.9662277379063
1386964.724031,157.99149014367646,166.29377758366337,172.32386317955587,176.29860206633788,176.4999376970138
1386964.732821,156.5421147528177,165.16792258983477,172.1293106686386,174.62221287397603,176.66821709365124
1386964.740487,156.20536709013683,164.07854261224662,172.11618967320635,176.00797848506411,175.14539307399681
1386964.74783,156.59372763532727,164.50022375152116,172.08579331082274,175.1245537476882,176.3895441332723
1386964.756842,158.34407457795155,164.90694704397944,172.00193148974998,174.40299848557672,176.49016122730805
1386964.765418,154.94801563539534,164.60172429411935,172.4801771149971,175.53159561702594,175.03515542798564
1386964.772792,156.87009437687348,164.13099509115403,171.8688397502757,175.006197486421,176.0023381301586
1386964.779647,154.80149322186026,164.52518620436106,171.9822574026493,174.36625488119623,177.02043442845718
1386964.787924,156.4147197801111,164.504747565019,171.7465699394883,174.1243240605081,175.60490916345293
1386964.796619,155.10326561649896,164.09760340820242,172.42824503266777,175.53592361026685,175.38766227117023
1386964.804636,153.9607418368452,163.22307681264547,171.40497803544417,175.04422281206627,175.9311516440399
1386964.811701,154.8737044681131,164.30312394272607,171.85676081521797,174.9221704493377,176.9788535880134
1386964.820845,156.20568094969875,164.94313713352858,172.37312981433735,174.51521574406792,175.4077345722198
1386964.82847,154.65460780284658,164.92639998129332,172.4153671324722,174.79159923609754,175.71739316783504
1386964.837474,156.23495746775163,165.1676251731536,172.57511176292462,175.73159101016716,176.85556652038466
1386964.854434,157.74241712819608,165.09577847563216,172.31255859123686,174.7247866998125,175.38081879808047
1386964.861419,156.8788639103945,164.65514669045197,171.72327718783296,173.7433114128443,174.52213749540473
1386964.869079,157.35703089423643,165.75341269524532,172.12174490581418,173.68890174811344,173.33833955701704
1386964.876368,158.5642836513405,164.2633852277751,171.46480086213933,174.0451745585888,175.33094214448752
1386964.885071,158.5614051973697,165.0751986735774,172.1539877744798,174.76754809128096,174.26953695471428
1386964.892695,160.79786779934116,165.35981882870183,172.13291402544723,174.66721657719881,173.40783678896628
1386964.901328,156.0408971448786,165.07344766810326,172.89349313873527,175.91048155101052,173.82304681575025
1386964.908484,159.3657051587272,164.55488244161833,172.0518239343654,175.3416397783916,174.29663244433308
1386964.917908,159.27281577311405,164.95777316967778,172.9390956003187,174.9531898103189,173.19033839832144
1386964.925528,158.34529241317964,165.01064340342475,173.47505587340754,175.41629540151226,173.46618135306437
1386964.933863,162.97499549275256,164.42432837804745,173.27080741669565,175.1695900320115,173.64441350883664
1386964.940933,160.18136777470227,163.94858759780752,172.76412679042195,175.42754272049856,174.31059696256813
1386964.949133,162.14652495645873,164.5839350818061,173.32976644183648,175.59077688354918,173.45963264172752
1386964.957241,163.48026615734642,164.19078990440912,172.7210053170492,175.60527453121327,174.6550443917383
1386964.965376,163.417396341461,164.92215041186998,173.11994864576513,175.15851321507097,173.71123604591153
1386964.972649,163.01479512422227,165.56996493193336,173.06393986031102,175.5356810085327,174.9432140624469
1386964.980866,162.8835390750662,165.0508309383151,173.59656280593921,174.4485100208618,174.48751088025568
1386964.988944,162.60271501641606,165.06154888224145,173.5762718576367,174.36853598879682,174.35393055618096
1386964.996931,165.36668450879708,163.86229624088102,172.14517744020335,174.1337619028288,176.70000704598624
1386965.004245,164.3608940074745,163.8209320812218,172.18161604012752,175.15015985471373,176.62893146692005
1386965.022507,167.47191395223464,164.0270762445997,172.0831005084291,176.20709555105213,177.16495101227068
1386965.030342,164.61146813804208,164.0283956855037,172.2340579732693,174.96821396445245,176.05302188369478
1386965.03741,167.80438157616499,164.50216594503607,173.05964799281801,175.54775265803684,175.93550416523428
1386965.043873,167.2052103782565,164.59950371712935,173.03564345195988,174.8673058603889,175.7645461966529
1386965.052604,166.77681837901773,164.5727898398155,173.15189854300274,175.35374310251603,176.0637070719586
1386965.060914,167.94935457868152,164.4711643927935,172.67018928151526,175.79431661989003,176.44561900720606
1386965.068385,168.75346461387673,165.5100256509486,173.24958303641844,174.80394125747998,176.12815762414527
1386965.077318,169.25941778317372,165.07906020121834,173.16070237902537,174.43312595796525,176.5884410718204
1386965.085168,168.16362719053163,165.59464384904177,173.53151090770598,174.0767479598,175.72172647042217
1386965.093286,167.03830489439383,165.5961633222794,173.51911690188686,174.10987693607112,176.2928509452996
1386965.100745,167.64422329577195,165.6927211908508,173.65373090666367,173.1972636966946,175.8596351107678
1386965.108626,168.4701202109946,166.42315295791866,174.29885548977956,174.35895873084854,176.64317669359608
1386965.116619,168.44891537434995,165.98577793776826,173.93626034996478,173.23908849832355,176.17082121349105
1386965.123946,167.0265681671049,165.9545994736787,174.67349908308273,174.01936372612323,176.59849415874538
1386965.132879,168.16645968925877,167.00171619188745,174.9223367672163,173.93334029138438,176.38235497222868
1386965.140805,167.58194431897928,166.9991899930179,174.81948360703507,174.62641796260252,176.64568097379316
1386965.149286,168.63252242222657,166.63649472331915,174.75582060858014,174.75343229474146,176.1363974484118
1386965.156412,167.1009803349998,167.00858155459835,175.0545610411795,173.8695817991004,176.51210472412873
1386965.165251,168.88731499255064,166.8224637589891,174.56681364255127,174.86501611680697,177.92473381119396
1386965.173201,169.35088462557852,166.6861700517594,174.44314185812163,174.8143581081489,177.43780260074223
1386965.19007,170.11945723165127,166.55954193065892,174.0969969245451,174.55874883395867,177.57470305243888
1386965.197352,168.46134162859434,166.29003694727058,175.06479253447478,175.7577565853195,176.24024762541848
1386965.204939,168.28990680680658,166.69776581625388,174.32521415487466,174.8661275445055,177.93348217570497
1386965.212361,168.6893924293082,166.41380432190027,174.20068893931125,174.9921774838966,177.98513589123257
1386965.2206,168.54669504118874,166.5434964573926,174.22613164842136,175.27459989646914,178.1530708887668
1386965.228752,170.9258372506924,166.99352212391074,174.39312278299641,174.8469296023385,177.84142092478524
1386965.237107,170.36284727324602,166.7675010163768,174.3382408557461,175.1854148903409,177.34144819477046
1386965.244756,170.6889681913461,166.96519142850798,174.4586950984365,175.0588653842683,177.71829382540128
1386965.252337,169.947436763952,167.22122074716842,174.88403670431774,175.53730393242842,178.05328830542388
1386965.260291,169.8457349201549,166.93599396375814,174.46260084465388,175.22605977211282,178.64512837321988
1386965.269235,169.31935392157072,166.69168445585242,174.57174596395203,175.7591513947393,177.87014327880522
1386965.276976,170.81418301821176,167.15510153459698,174.43275962710786,175.41268542878308,177.81826761190237
1386965.285042,170.4046646035495,166.79634260579596,174.42475825881624,175.7991231799605,178.6975034515914
1386965.292246,169.4181677765761,166.95797877363117,174.19802834820408,175.8785978335894,177.97918734581143
1386965.300094,169.18102814911333,166.9860866222325,174.21157169261275,175.7077157932415,178.55287239642445
1386965.308995,170.15663718745787,167.30580021157218,174.35154980925614,175.6086573103203,178.45171078828935
1386965.31734,170.76197767978215,167.14258188467625,174.62412307946954,175.81712870480598,177.8253014704188
