timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
63656,-307.02356,1299.3964,-7275.9175,2346.5085,-468.09024,-1680.203,7368.722,-561.23
63660,-253.55818,1253.3964,-7335.619,2239.533,-482.2836,-1662.7462,7360.2285,-470.77243
63664,-209.36879,1203.485,-7375.0474,2106.3613,-512.41376,-1615.897,7323.795,-443.70447
63668,-209.36879,1203.485,-7375.0474,2106.3613,-512.41376,-1615.897,7323.795,-443.70447
63672,-294.9536,1295.7306,-7260.517,2337.4783,-453.62866,-1684.2263,7364.5645,-555.86554
63676,-133.75284,1157.6191,-7402.004,2005.5773,-537.5818,-1605.3917,7324.421,-466.50327
63680,-133.75284,1157.6191,-7402.004,2005.5773,-537.5818,-1605.3917,7324.421,-466.50327
63684,-190.12393,1184.3519,-7408.2397,2049.8562,-532.2174,-1602.8883,7320.9116,-408.1652
63688,-309.83987,1296.8483,-7300.035,2325.0732,-463.1952,-1672.0669,7364.8325,-501.97546
63692,-273.87592,1290.6567,-7328.3545,2299.2346,-465.0057,-1679.0854,7372.432,-512.8831
63696,-169.8062,1166.6046,-7422.612,2006.5385,-540.1746,-1589.8572,7316.24,-391.73666
63700,-169.8062,1166.6046,-7422.612,2006.5385,-540.1746,-1589.8572,7316.24,-391.73666
63704,-286.4376,1280.062,-7267.893,2294.8982,-466.61502,-1666.9037,7352.271,-567.4214
63708,-279.88855,1291.4614,-7279.0244,2316.5125,-468.4702,-1682.1699,7365.749,-514.1125
63712,-182.25612,1203.485,-7409.536,2098.2253,-534.6761,-1625.24,7336.58,-407.78522
63716,-153.84706,1147.7844,-7428.5576,1973.1672,-540.75574,-1589.5443,7302.8066,-385.20996
63720,-280.15677,1298.4799,-7286.423,2331.9128,-456.44498,-1683.4216,7363.2236,-560.5594
63724,-280.15677,1298.4799,-7286.423,2331.9128,-456.44498,-1683.4216,7363.2236,-560.5594
63728,-178.45633,1218.8854,-7372.857,2141.7666,-509.06097,-1638.7405,7338.1445,-538.58765
63732,-268.82443,1258.0903,-7339.5977,2217.0918,-491.67133,-1640.3052,7336.9155,-465.1845
63736,-268.82443,1258.0903,-7339.5977,2217.0918,-491.67133,-1640.3052,7336.9155,-465.1845
63740,-300.27335,1304.4926,-7241.518,2344.1838,-441.49167,-1685.4109,7367.6714,-514.6266
63744,-221.10345,1244.344,-7361.368,2194.9414,-486.50806,-1654.1185,7353.5005,-459.23895
63748,-136.72562,1152.523,-7473.06,1960.3821,-554.27856,-1584.314,7313.96,-367.23917
63752,-292.45023,1308.9406,-7269.726,2346.8884,-452.71222,-1680.4265,7362.307,-580.31836
63756,-292.45023,1308.9406,-7269.726,2346.8884,-452.71222,-1680.4265,7362.307,-580.31836
63760,-239.78952,1260.1019,-7338.5024,2240.673,-480.02606,-1662.344,7354.9756,-464.06693
63764,-145.3981,1159.4073,-7456.654,1979.6046,-545.0473,-1593.0536,7313.2,-360.33246
63768,-312.7903,1308.9406,-7281.416,2339.5793,-458.47897,-1678.4371,7360.2954,-529.75867
63772,-312.7903,1308.9406,-7281.416,2339.5793,-458.47897,-1678.4371,7360.2954,-529.75867
63776,-252.73117,1279.8162,-7319.213,2271.5854,-473.0523,-1672.1117,7360.474,-500.88025
63780,-133.73048,1166.3364,-7399.9473,2012.9087,-534.542,-1605.3917,7316.3965,-403.42664
63784,-289.16452,1303.0173,-7301.175,2321.0723,-458.12137,-1674.928,7354.8193,-580.4748
63788,-289.16452,1303.0173,-7301.175,2321.0723,-458.12137,-1674.928,7354.8193,-580.4748
63792,-281.72137,1292.2214,-7324.4653,2304.6436,-469.69955,-1675.1292,7354.931,-478.93082
63796,-164.68765,1189.5375,-7434.0337,2059.6238,-531.2339,-1612.8125,7318.721,-379.9126
63800,-292.07025,1299.7986,-7301.421,2300.4192,-472.62762,-1661.2263,7345.2524,-519.63336
63804,-292.07025,1299.7986,-7301.421,2300.4192,-472.62762,-1661.2263,7345.2524,-519.63336
63808,-266.23163,1304.5596,-7295.632,2321.318,-457.51785,-1681.5664,7358.1274,-535.1231
63812,-176.77995,1212.6268,-7414.789,2105.4897,-518.4934,-1626.1118,7327.036,-424.102
63816,-159.16678,1166.9398,-7467.5835,1979.0681,-550.2329,-1585.3868,7298.359,-369.89902
63820,-277.60867,1300.1562,-7242.144,2334.9302,-459.9095,-1680.2477,7358.619,-545.3602
63824,-277.60867,1300.1562,-7242.144,2334.9302,-459.9095,-1680.2477,7358.619,-545.3602
63828,-179.88684,1222.5063,-7309.4453,2152.7188,-506.51288,-1638.2488,7333.8086,-478.39438
63832,-125.974434,1157.2169,-7471.2046,1955.5541,-546.9248,-1588.5608,7303.678,-430.29343
63836,-292.85257,1307.3759,-7273.347,2348.2742,-466.23505,-1674.7045,7353.8135,-487.648
63840,-292.85257,1307.3759,-7273.347,2348.2742,-466.23505,-1674.7045,7353.8135,-487.648
63844,-211.98395,1245.5734,-7356.0933,2201.6245,-505.23883,-1643.6132,7337.832,-450.47705
63848,-144.72754,1152.903,-7461.7944,1964.4724,-547.57306,-1587.9349,7301.555,-361.04773
63852,-230.5806,1237.0126,-7341.2964,2162.1067,-519.02985,-1623.586,7322.4985,-467.53143
63856,-228.27837,1262.8959,-7350.17,2238.393,-467.95612,-1664.445,7344.5376,-481.09894
63860,-228.27837,1262.8959,-7350.17,2238.393,-467.95612,-1664.445,7344.5376,-481.09894
63864,-138.17848,1161.7096,-7463.6724,1980.5433,-539.32526,-1595.378,7303.589,-375.48697
63868,-298.14993,1306.0348,-7248.1343,2337.5454,-460.53534,-1678.1913,7349.7007,-536.46423
63872,-298.14993,1306.0348,-7248.1343,2337.5454,-460.53534,-1678.1913,7349.7007,-536.46423
63876,-239.87892,1277.4692,-7318.632,2271.5854,-480.54016,-1669.1389,7342.5703,-534.65375
63880,-158.29506,1179.2109,-7468.9917,2014.0262,-553.3621,-1601.8601,7304.93,-400.74442
63884,-198.30467,1194.8795,-7422.6567,2058.998,-553.1386,-1592.1371,7297.2856,-370.9272
63888,-295.40067,1298.7705,-7267.7593,2325.878,-462.3682,-1671.2847,7341.8105,-519.3875
63892,-159.74792,1192.7114,-7430.0327,2057.5898,-532.68677,-1614.5336,7312.731,-404.72302
63896,-159.74792,1192.7114,-7430.0327,2057.5898,-532.68677,-1614.5336,7312.731,-404.72302
63900,-167.61574,1175.5676,-7448.54,2009.8912,-548.3777,-1594.037,7298.381,-395.96115
63904,-259.7943,1290.2097,-7264.697,2317.6748,-455.23798,-1686.9084,7348.382,-534.5867
63908,-259.7943,1290.2097,-7264.697,2317.6748,-455.23798,-1686.9084,7348.382,-534.5867
63912,-158.67503,1160.6144,-7457.7715,1983.6279,-548.1989,-1592.5618,7295.945,-361.8971
63916,-158.67503,1160.6144,-7457.7715,1983.6279,-548.1989,-1592.5618,7295.945,-361.8971
63920,-294.0819,1280.822,-7340.782,2264.8127,-487.49155,-1654.9232,7332.244,-472.56058
63924,-284.9624,1301.1621,-7276.141,2338.73,-486.3516,-1673.341,7351.2207,-524.059
63928,-144.41463,1161.6425,-7489.5776,1963.2878,-541.40393,-1596.0487,7298.426,-357.87378
63932,-144.41463,1161.6425,-7489.5776,1963.2878,-541.40393,-1596.0487,7298.426,-357.87378
63936,-252.46295,1260.3701,-7342.101,2215.9966,-490.08435,-1645.8036,7323.303,-479.15436
63940,-276.33463,1304.4254,-7262.9536,2339.5793,-462.09998,-1684.4498,7348.851,-578.0608
63944,-211.80513,1248.5908,-7366.487,2200.261,-499.3156,-1654.2302,7335.5967,-449.4936
63948,-244.30457,1237.5043,-7363.6704,2164.0066,-510.5809,-1630.7162,7310.6743,-455.39444
63952,-244.30457,1237.5043,-7363.6704,2164.0066,-510.5809,-1630.7162,7310.6743,-455.39444
63956,-285.16354,1297.6305,-7248.8047,2345.3909,-462.90463,-1683.3993,7344.068,-530.33984
63960,-220.05292,1265.3099,-7332.825,2238.5496,-503.29422,-1661.8298,7340.112,-467.5538
63964,-130.8471,1153.283,-7429.3623,1981.795,-558.9054,-1597.5239,7302.784,-367.2168
63968,-301.45798,1312.8744,-7326.5664,2335.2432,-472.8735,-1679.6888,7350.2817,-533.62555
63972,-301.45798,1312.8744,-7326.5664,2335.2432,-472.8735,-1679.6888,7350.2817,-533.62555
63976,-247.36676,1284.5771,-7362.8433,2267.495,-479.132,-1675.2856,7348.65,-475.44397
63980,-154.80818,1178.3169,-7472.3,2012.7522,-542.96857,-1610.3314,7307.0757,-355.52686
63984,-188.40285,1198.0758,-7427.753,2052.3596,-539.32526,-1605.2129,7300.214,-401.41498
63988,-250.74187,1286.2087,-7299.5654,2291.8809,-477.07562,-1680.4489,7342.168,-520.2592
63992,-250.74187,1286.2087,-7299.5654,2291.8809,-477.07562,-1680.4489,7342.168,-520.2592
63996,-137.39618,1171.6338,-7371.65,2051.9348,-537.69354,-1621.1943,7305.377,-422.09033
64000,-145.42046,1164.4589,-7396.103,2007.3208,-552.9151,-1596.071,7289.038,-415.78714
64004,-280.82733,1304.7384,-7329.6064,2285.98,-478.90848,-1669.4741,7338.86,-547.55066
64008,-293.94778,1307.1077,-7310.9204,2314.3442,-493.81708,-1675.9338,7345.99,-470.70538
64012,-148.5497,1164.8389,-7469.9756,1972.2732,-541.62744,-1598.0826,7288.993,-361.18182
64016,-148.5497,1164.8389,-7469.9756,1972.2732,-541.62744,-1598.0826,7288.993,-361.18182
64020,-276.1558,1278.5645,-7313.1333,2254.531,-488.13974,-1656.7113,7328.7124,-504.85886
64024,-304.18488,1304.1796,-7298.202,2330.6833,-486.61984,-1676.6267,7346.4375,-511.38556
64028,-194.59428,1232.274,-7402.8086,2148.2932,-532.68677,-1640.0815,7322.275,-447.95132
64032,-255.07811,1262.4489,-7340.447,2212.6663,-483.6694,-1648.5082,7316.7095,-465.0057
64036,-255.07811,1262.4489,-7340.447,2212.6663,-483.6694,-1648.5082,7316.7095,-465.0057
64040,-286.08,1311.4438,-7289.798,2337.836,-460.37888,-1686.4614,7347.488,-519.5663
64044,-208.7206,1246.4227,-7337.899,2191.3428,-499.8297,-1656.756,7324.8677,-478.26028
64048,-246.07036,1247.585,-7403.926,2164.856,-522.53906,-1621.865,7306.7407,-434.16028
64052,-246.07036,1247.585,-7403.926,2164.856,-522.53906,-1621.865,7306.7407,-434.16028
64056,-301.39093,1310.2369,-7297.1963,2342.3064,-462.45758,-1681.1194,7341.2515,-525.10956
64060,-234.91684,1260.8843,-7333.1826,2235.2415,-485.68106,-1663.238,7330.009,-477.2321
64064,-131.07063,1159.1838,-7399.0757,1977.5482,-547.6624,-1599.379,7291.1616,-394.7318
64068,-205.50194,1220.9193,-7373.5947,2100.8853,-517.57697,-1618.2887,7301.555,-453.33807
64072,-255.48044,1287.617,-7338.4575,2268.8586,-481.993,-1667.3507,7340.2905,-467.41968
64076,-255.48044,1287.617,-7338.4575,2268.8586,-481.993,-1667.3507,7340.2905,-467.41968
64080,-154.56232,1181.0885,-7456.743,2012.5734,-545.0473,-1603.9835,7299.1187,-362.47824
64084,-198.97523,1199.797,-7415.951,2052.6277,-537.1124,-1601.7708,7293.888,-407.517
64088,-270.99255,1287.5499,-7298.4927,2295.7253,-489.36908,-1667.3284,7340.112,-512.7267
64092,-270.99255,1287.5499,-7298.4927,2295.7253,-489.36908,-1667.3284,7340.112,-512.7267
64096,-182.74786,1191.1915,-7399.5005,2052.6948,-534.63135,-1614.31,7307.7017,-409.52866
64100,-173.82951,1174.4277,-7419.483,2007.0302,-548.1095,-1591.1984,7289.7085,-385.83582
64104,-285.00708,1289.0698,-7290.1777,2296.776,-473.25348,-1658.3654,7328.31,-507.96576
64108,-175.70706,1212.3586,-7375.696,2099.6558,-544.9579,-1621.2615,7314.787,-451.6617
64112,-175.70706,1212.3586,-7375.696,2099.6558,-544.9579,-1621.2615,7314.787,-451.6617
64116,-160.23965,1164.4812,-7437.431,1977.5929,-548.86945,-1588.5831,7289.9766,-381.14194
64120,-291.82437,1279.8832,-7304.7515,2258.7778,-462.7258,-1656.0854,7325.9854,-498.08627
64124,-207.58066,1231.2012,-7389.8667,2151.266,-503.89774,-1640.8639,7319.5034,-449.09125
64128,-207.58066,1231.2012,-7389.8667,2151.266,-503.89774,-1640.8639,7319.5034,-449.09125
64132,-147.54387,1151.003,-7451.647,1960.4939,-547.48364,-1588.2479,7282.467,-392.94366
64136,-271.81955,1261.8453,-7334.4346,2213.024,-489.59262,-1639.5898,7313.737,-477.12033
64140,-298.73108,1309.544,-7279.6724,2340.2275,-462.99405,-1678.0796,7338.212,-525.1766
64144,-159.39029,1156.0546,-7463.9404,1967.1323,-559.0395,-1586.5492,7278.5996,-342.0264
64148,-159.39029,1156.0546,-7463.9404,1967.1323,-559.0395,-1586.5492,7278.5996,-342.0264
64152,-253.87111,1241.1029,-7356.741,2165.5935,-509.35156,-1623.0049,7296.258,-449.98532
64156,-304.18488,1309.6558,-7263.3784,2345.6592,-474.57224,-1672.8716,7328.3325,-540.1523
64160,-133.93166,1159.1392,-7444.8745,1983.695,-537.3136,-1599.1555,7280.1196,-344.97684
64164,-133.93166,1159.1392,-7444.8745,1983.695,-537.3136,-1599.1555,7280.1196,-344.97684
64168,-219.24826,1219.2877,-7397.131,2109.7366,-516.41473,-1614.1982,7287.362,-433.86972
64172,-303.20142,1305.5431,-7254.527,2340.4065,-464.46924,-1670.8823,7320.5986,-555.21735
64176,-165.64877,1180.2391,-7436.135,2016.105,-539.6382,-1606.0176,7295.207,-366.18863
64180,-165.64877,1180.2391,-7436.135,2016.105,-539.6382,-1606.0176,7295.207,-366.18863
64184,-194.50488,1202.7026,-7428.58,2058.4392,-524.86365,-1606.8893,7290.58,-399.8727
64188,-299.1334,1313.8356,-7304.103,2324.0227,-460.82593,-1672.2681,7334.054,-534.3185
64192,-260.10724,1295.9318,-7307.5005,2297.5134,-469.0737,-1674.7491,7336.826,-528.7752
64196,-176.39996,1182.6532,-7433.7207,2014.7863,-535.1902,-1596.8309,7285.0815,-351.99527
64200,-176.39996,1182.6532,-7433.7207,2014.7863,-535.1902,-1596.8309,7285.0815,-351.99527
64204,-300.74274,1295.7529,-7292.838,2302.878,-468.82785,-1656.3536,7324.0186,-492.25247
64208,-267.1257,1296.2224,-7258.6396,2323.7097,-468.09024,-1672.514,7339.6646,-538.0289
64212,-191.59915,1217.0748,-7409.693,2105.8472,-519.9686,-1631.1632,7309.266,-417.7988
64216,-291.80203,1285.784,-7321.1797,2263.2036,-478.34967,-1656.3536,7322.655,-483.17767
64220,-291.80203,1285.784,-7321.1797,2263.2036,-478.34967,-1656.3536,7322.655,-483.17767
64224,-294.14896,1311.7122,-7293.8213,2334.2598,-487.62567,-1676.202,7342.1455,-508.47983
64228,-203.42323,1234.2856,-7381.686,2153.859,-497.7063,-1646.7424,7320.487,-438.42947
64232,-264.37643,1259.2526,-7322.3643,2217.2708,-482.44006,-1646.2059,7312.7085,-498.60037
64236,-264.37643,1259.2526,-7322.3643,2217.2708,-482.44006,-1646.2059,7312.7085,-498.60037
64240,-300.96625,1306.5488,-7257.768,2346.5085,-453.22632,-1684.718,7333.831,-494.50998
64244,-223.09276,1255.6316,-7351.757,2201.9822,-495.337,-1656.5101,7314.7427,-435.09906
