timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
121,20.988289,1930.9448,-5437.911,2658.6506,54.09122,-2133.5857,7090.6216,-833.6977
121,20.988289,1930.9448,-5437.911,2658.6506,54.09122,-2133.5857,7090.6216,-833.6977
126,55.0747,1916.8856,-5532.2354,2631.5156,40.680176,-2146.9521,7072.405,-786.9155
128,55.0747,1916.8856,-5532.2354,2631.5156,40.680176,-2146.9521,7072.405,-786.9155
131,33.05823,1905.0168,-5446.4272,2583.6829,46.558685,-2115.6372,7080.2725,-860.5645
135,32.834713,1930.0955,-5406.2163,2638.087,55.566437,-2125.4497,7088.5874,-890.0912
140,42.870647,1916.9526,-5516.232,2639.026,37.7968,-2145.6333,7067.532,-760.8534
143,42.870647,1916.9526,-5516.232,2639.026,37.7968,-2145.6333,7067.532,-760.8534
146,15.959146,1917.8467,-5490.974,2585.1133,44.97171,-2115.8384,7076.92,-794.29156
150,-12.94166,1941.5619,-5424.0083,2620.7866,49.397354,-2115.8608,7092.343,-785.1274
153,21.927061,1945.5405,-5480.7373,2667.2114,39.048496,-2146.9297,7080.116,-788.61426
157,48.905617,1930.4755,-5524.077,2641.2832,32.365326,-2146.572,7066.638,-797.9573
162,2.1681192,1928.2179,-5405.4116,2598.9714,51.923103,-2114.5198,7088.655,-826.724
166,2.1681192,1928.2179,-5405.4116,2598.9714,51.923103,-2114.5198,7088.655,-826.724
170,27.872625,1937.3151,-5443.164,2664.3503,43.161217,-2144.1804,7082.1724,-844.6501
174,55.901714,1928.9779,-5505.123,2647.4746,34.86872,-2148.6062,7069.857,-823.10297
177,37.52858,1923.39,-5501.703,2587.6614,38.757923,-2128.333,7072.293,-756.29364
182,35.405163,1937.2704,-5437.084,2662.7856,43.608253,-2137.7656,7089.1016,-819.83966
186,35.405163,1937.2704,-5437.084,2662.7856,43.608253,-2137.7656,7089.1016,-819.83966
190,63.836582,1928.3074,-5481.743,2654.0686,37.215656,-2148.785,7076.3164,-792.6376
194,29.59371,1920.9983,-5530.7827,2605.677,35.449867,-2128.7131,7073.3213,-785.1274
198,0.58114535,1931.146,-5448.238,2579.682,45.61991,-2104.4167,7090.331,-811.6813
202,45.686966,1943.0594,-5512.7,2657.6448,39.003796,-2145.9016,7079.669,-820.1302
206,45.686966,1943.0594,-5512.7,2657.6448,39.003796,-2145.9016,7079.669,-820.1302
210,46.446926,1930.252,-5528.4805,2612.6284,36.74627,-2132.066,7069.5884,-815.9281
214,11.287631,1928.9109,-5451.188,2573.8481,46.178703,-2102.8967,7080.854,-797.28674
219,7.3984275,1946.9264,-5404.92,2634.1978,51.677235,-2123.5498,7091.3813,-818.0515
223,55.141754,1932.9789,-5508.5425,2619.602,38.467354,-2138.0337,7066.6157,-791.29645
227,55.141754,1932.9789,-5508.5425,2619.602,38.467354,-2138.0337,7066.6157,-791.29645
231,22.664669,1923.2782,-5441.13,2567.5671,44.1894,-2108.5742,7074.282,-788.2566
235,0.17881395,1946.0099,-5413.7266,2619.155,49.039726,-2118.1853,7090.063,-827.8863
239,38.623814,1928.7544,-5501.077,2630.9568,27.447943,-2134.9717,7067.711,-786.1332
243,38.623814,1928.7544,-5501.077,2630.9568,27.447943,-2134.9717,7067.711,-786.1332
247,14.930965,1919.5679,-5462.9673,2579.1008,29.191378,-2104.0144,7074.953,-770.2411
251,-0.8046628,1936.5552,-5397.544,2609.5215,40.814285,-2107.4565,7094.22,-815.2128
254,41.52954,1947.6863,-5441.3086,2659.2988,37.77445,-2140.269,7090.1523,-842.34784
259,21.547081,1928.1956,-5506.442,2590.6565,25.235119,-2112.0164,7079.669,-766.57544
263,21.547081,1928.1956,-5506.442,2590.6565,25.235119,-2112.0164,7079.669,-766.57544
267,-6.236137,1933.8506,-5417.951,2598.681,33.32645,-2100.0134,7093.0356,-790.6706
271,16.406181,1942.8359,-5437.8887,2668.262,34.19817,-2131.44,7092.9463,-833.5636
275,43.384735,1932.1742,-5496.495,2657.7341,24.85514,-2137.6538,7080.921,-822.81244
279,45.306988,1916.5726,-5494.975,2600.5808,26.598576,-2119.1018,7076.875,-826.5675
283,1.9446018,1948.2675,-5436.2573,2662.8528,39.406124,-2130.3,7100.0986,-775.382
287,1.9446018,1948.2675,-5436.2573,2662.8528,39.406124,-2130.3,7100.0986,-775.382
291,36.52275,1939.1926,-5486.66,2667.6584,30.063097,-2140.1125,7089.057,-781.23816
295,42.44596,1918.8972,-5486.7275,2616.9421,26.240948,-2126.5002,7081.3677,-805.6239
299,2.3469331,1943.3501,-5424.6343,2655.3425,36.567455,-2123.6392,7103.0713,-827.7298
303,2.3469331,1943.3501,-5424.6343,2655.3425,36.567455,-2123.6392,7103.0713,-827.7298
307,33.16999,1937.1139,-5474.1436,2671.257,30.48778,-2142.3477,7091.873,-804.2605
311,18.82017,1914.0469,-5438.6714,2585.9404,31.292442,-2104.9084,7087.0454,-796.9738
315,18.82017,1914.0469,-5438.6714,2585.9404,31.292442,-2104.9084,7087.0454,-796.9738
319,-2.4139884,1936.4657,-5416.8784,2651.0286,36.679214,-2117.0007,7104.301,-798.7843
323,41.90952,1937.7845,-5474.6353,2683.0586,29.906633,-2137.1396,7097.8857,-828.6015
327,8.0019245,1909.0625,-5474.076,2591.1484,27.470293,-2108.0378,7087.7383,-805.75806
331,8.0019245,1909.0625,-5474.076,2591.1484,27.470293,-2108.0378,7087.7383,-805.75806
335,-10.482968,1925.1334,-5412.43,2644.368,36.299232,-2114.6763,7106.9385,-813.24585
339,13.947489,1927.1898,-5443.03,2691.1052,29.347841,-2138.5703,7106.983,-838.5928
343,38.22148,1916.2151,-5496.3164,2665.1997,21.837654,-2137.989,7094.399,-801.2653
347,-5.654991,1925.4686,-5419.3145,2643.742,31.247738,-2111.2117,7110.023,-817.71625
351,-5.654991,1925.4686,-5419.3145,2643.742,31.247738,-2111.2117,7110.023,-817.71625
355,37.68504,1922.5406,-5480.178,2688.0432,25.391582,-2141.4758,7100.881,-832.15546
359,37.68504,1922.5406,-5480.178,2688.0432,25.391582,-2141.4758,7100.881,-832.15546
363,36.232178,1904.9498,-5480.5137,2638.1316,22.597614,-2120.823,7094.1753,-823.77356
367,6.236137,1913.5105,-5401.9697,2651.6768,29.750172,-2109.4458,7108.9277,-873.79675
371,29.638412,1931.9283,-5443.5215,2709.1655,22.754076,-2145.4546,7109.464,-799.4325
375,29.638412,1931.9283,-5443.5215,2709.1655,22.754076,-2145.4546,7109.464,-799.4325
379,33.08058,1923.9487,-5517.774,2665.982,18.931927,-2128.9143,7104.457,-798.44904
383,5.9008603,1926.0945,-5446.7627,2658.5166,29.459599,-2114.6985,7115.3647,-791.5647
387,9.700657,1940.5785,-5402.953,2730.1091,36.343937,-2138.0784,7126.563,-860.1622
391,23.759905,1939.7068,-5459.324,2741.5532,27.850273,-2148.8743,7118.539,-818.65497
