timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
106,-716.90985,1423.9178,-6051.511,2243.6233,-131.07063,-1955.8671,6511.734,-768.7435
112,-679.58246,1458.1608,-6110.9,2312.6902,-159.50204,-1991.4734,6549.3965,-781.90875
113,-679.58246,1458.1608,-6110.9,2312.6902,-159.50204,-1991.4734,6549.3965,-781.90875
115,-691.8312,1468.7108,-6099.098,2304.219,-161.35724,-1997.5754,6527.782,-772.0069
119,-695.0722,1467.9731,-6042.8613,2265.9304,-164.5759,-2013.1992,6494.7686,-796.61615
123,-676.9673,1501.389,-6090.5596,2310.7456,-143.31938,-2037.965,6494.791,-783.2275
129,-682.64465,1529.5969,-6099.2544,2281.5542,-162.09485,-2044.1788,6504.6484,-772.6998
132,-682.64465,1529.5969,-6099.2544,2281.5542,-162.09485,-2044.1788,6504.6484,-772.6998
136,-683.7622,1549.5793,-6071.9634,2249.4348,-165.73819,-2027.035,6532.722,-775.2926
141,-665.8361,1604.8552,-6098.383,2350.9119,-138.02202,-2029.6278,6548.8823,-771.4928
144,-665.8361,1604.8552,-6098.383,2350.9119,-138.02202,-2029.6278,6548.8823,-771.4928
148,-666.28314,1593.5453,-6063.4023,2352.2083,-154.85289,-2001.3304,6541.931,-777.6395
152,-674.3298,1593.1876,-6040.045,2314.5232,-137.46323,-1988.8806,6538.0195,-777.416
156,-665.21027,1604.9894,-6018.14,2347.7825,-139.45253,-1972.519,6531.828,-776.92426
161,-651.5981,1645.7142,-6043.107,2437.1,-154.89758,-1940.5562,6538.3994,-770.6882
164,-651.5981,1645.7142,-6043.107,2437.1,-154.89758,-1940.5562,6538.3994,-770.6882
168,-670.7535,1652.0398,-6016.0166,2402.656,-172.46606,-1902.2229,6555.3643,-745.56476
172,-674.62036,1667.5966,-6011.3677,2419.42,-171.63904,-1877.9265,6555.901,-752.4491
176,-651.48627,1704.2311,-6012.6865,2509.3857,-177.58461,-1856.9606,6522.06,-770.1741
180,-651.48627,1704.2311,-6012.6865,2509.3857,-177.58461,-1856.9606,6522.06,-770.1741
184,-662.79626,1692.2058,-5989.6416,2465.688,-159.01031,-1842.6555,6553.442,-762.26154
188,-653.945,1675.3303,-5929.247,2453.7969,-175.81882,-1817.3309,6547.0273,-787.8319
192,-659.51056,1669.8765,-6042.1235,2573.8928,-139.7431,-1843.1696,6560.0806,-741.8097
196,-659.51056,1669.8765,-6042.1235,2573.8928,-139.7431,-1843.1696,6560.0806,-741.8097
200,-665.322,1644.8202,-6034.0547,2509.2292,-169.00154,-1819.2085,6532.9453,-736.6241
204,-659.15295,1617.0593,-6017.0225,2475.0981,-184.04427,-1789.2795,6510.75,-762.93207
208,-641.1598,1627.9222,-6027.7515,2553.1504,-146.98508,-1804.1434,6511.89,-768.7212
212,-636.3318,1635.9912,-6034.7026,2591.9978,-163.86064,-1802.8694,6501.0273,-774.8456
216,-639.1928,1602.2401,-6011.412,2470.8289,-183.48547,-1757.6741,6518.1934,-753.5444
221,-639.1928,1602.2401,-6011.412,2470.8289,-183.48547,-1757.6741,6518.1934,-753.5444
225,-627.12286,1619.6744,-6025.4043,2538.1523,-197.61177,-1758.5906,6487.3926,-769.5482
228,-620.28326,1639.1205,-6033.675,2586.1191,-188.46991,-1769.0735,6461.5093,-786.8708
233,-628.4193,1594.484,-6048.2705,2472.3264,-207.89357,-1725.8676,6491.371,-762.4627
237,-628.4193,1594.484,-6048.2705,2472.3264,-207.89357,-1725.8676,6491.371,-762.4627
240,-622.18317,1605.4587,-6057.3677,2517.2534,-198.25998,-1737.8705,6479.726,-766.3072
244,-617.37756,1618.7804,-6061.905,2596.6245,-205.43489,-1744.3077,6452.971,-776.3208
249,-607.431,1572.8029,-6065.213,2475.5005,-213.14624,-1717.0387,6443.583,-762.06036
253,-607.431,1572.8029,-6065.213,2475.5005,-213.14624,-1717.0387,6443.583,-762.06036
256,-597.6186,1581.2295,-6051.802,2487.8162,-221.66225,-1711.3837,6441.5493,-763.625
260,-583.917,1615.1818,-6032.512,2585.158,-195.39896,-1732.7296,6428.4287,-789.3071
264,-600.14435,1625.486,-6120.0415,2575.122,-218.01892,-1724.9735,6429.1216,-746.4365
268,-593.4612,1603.0,-6107.212,2472.17,-199.37756,-1719.9443,6426.7524,-755.0643
273,-600.3455,1617.8192,-6099.344,2593.4058,-199.1317,-1703.404,6385.424,-757.3218
277,-600.3455,1617.8192,-6099.344,2593.4058,-199.1317,-1703.404,6385.424,-757.3218
280,-591.24835,1646.8318,-6102.831,2594.9033,-209.72643,-1705.9745,6445.662,-768.1624
285,-586.93445,1640.1934,-6089.0845,2429.791,-198.32703,-1692.34,6419.0186,-761.3004
289,-586.93445,1640.1934,-6089.0845,2429.791,-198.32703,-1692.34,6419.0186,-761.3004
292,-596.6798,1686.0815,-6092.683,2556.7266,-208.74294,-1703.0242,6404.6914,-771.2246
296,-595.4505,1703.6724,-6086.939,2582.811,-209.86053,-1703.3594,6391.5483,-781.1264
300,-593.3494,1681.2759,-6083.966,2489.448,-180.08801,-1703.2924,6407.8877,-764.0497
305,-591.6954,1708.1874,-6076.344,2522.5955,-200.40575,-1696.1398,6379.5454,-771.4258
309,-591.6954,1708.1874,-6076.344,2522.5955,-200.40575,-1696.1398,6379.5454,-771.4258
312,-580.2513,1723.2301,-6063.0,2571.7693,-196.44948,-1714.893,6379.4785,-805.9368
316,-575.8256,1715.2058,-6087.2295,2496.4216,-216.07431,-1700.2078,6391.5483,-783.69684
321,-570.8635,1703.5159,-6070.935,2473.3098,-224.16565,-1695.8492,6366.358,-785.90967
325,-570.8635,1703.5159,-6070.935,2473.3098,-224.16565,-1695.8492,6366.358,-785.90967
328,-566.572,1740.2174,-6058.373,2556.4585,-236.88379,-1713.1718,6378.875,-805.53455
333,-564.62744,1709.5508,-6080.9263,2373.867,-261.31424,-1685.2322,6411.419,-753.4773
336,-564.62744,1709.5508,-6080.9263,2373.867,-261.31424,-1685.2322,6411.419,-753.4773
340,-583.0229,1732.3943,-6089.4424,2445.4597,-224.1433,-1705.997,6399.416,-755.19836
344,-592.7906,1763.5973,-6061.48,2567.5002,-230.4912,-1725.2417,6383.0103,-794.00104
348,-588.96844,1754.1426,-6059.8037,2517.8794,-256.7545,-1711.2943,6391.973,-782.3558
352,-572.5399,1716.681,-6064.1177,2367.6755,-264.51056,-1696.3856,6402.8135,-763.178
356,-573.1881,1724.5935,-6056.943,2402.1643,-240.34831,-1704.8346,6405.205,-785.59674
360,-598.84796,1753.1367,-6043.6436,2542.1755,-237.46494,-1730.6732,6398.3657,-790.1565
364,-598.84796,1753.1367,-6043.6436,2542.1755,-237.46494,-1730.6732,6398.3657,-790.1565
368,-579.71484,1690.1495,-6036.5806,2401.4043,-247.07619,-1713.9541,6421.7456,-772.54333
372,-614.87415,1746.923,-6072.321,2561.4875,-237.84491,-1755.6625,6413.14,-792.5035
376,-614.87415,1746.923,-6072.321,2561.4875,-237.84491,-1755.6625,6413.14,-792.5035
380,-595.09283,1740.3739,-6061.3237,2575.234,-234.62627,-1760.781,6414.0117,-809.46844
384,-571.84705,1707.2262,-6071.762,2440.0505,-213.05682,-1752.4885,6420.3823,-770.30817
388,-597.73035,1729.6674,-6040.8496,2555.8325,-221.66225,-1758.0094,6398.9917,-799.5889
392,-597.73035,1729.6674,-6040.8496,2555.8325,-221.66225,-1758.0094,6398.9917,-799.5889
396,-590.7566,1743.7937,-6012.0156,2607.2864,-242.8517,-1756.5565,6440.1636,-823.3489
400,-580.5419,1707.2485,-6022.5435,2488.7327,-276.2005,-1734.3165,6418.259,-776.65607
404,-573.5681,1676.1127,-6047.5327,2370.492,-228.0772,-1738.8763,6405.5405,-743.7767
408,-599.33966,1754.3661,-6019.66,2648.1006,-193.34259,-1787.6255,6367.319,-798.4937
412,-599.33966,1754.3661,-6019.66,2648.1006,-193.34259,-1787.6255,6367.319,-798.4937
416,-592.3659,1727.4993,-6009.1772,2537.1018,-220.65642,-1755.3943,6351.248,-768.0283
420,-580.2736,1721.2184,-6044.5376,2380.9973,-236.97319,-1718.2456,6404.468,-729.18097
424,-601.75366,1758.6129,-6015.5024,2517.6558,-221.86342,-1739.1445,6404.1997,-764.80963
428,-598.6244,1784.8539,-6011.7476,2568.6848,-237.75551,-1742.3408,6394.6553,-767.53656
432,-598.6244,1784.8539,-6011.7476,2568.6848,-237.75551,-1742.3408,6394.6553,-767.53656
436,-560.85,1745.2466,-6028.5337,2379.3208,-218.13068,-1740.3516,6402.456,-736.60175
440,-583.2464,1766.9501,-6009.199,2469.823,-216.81192,-1738.6752,6385.9604,-760.2946
444,-597.6186,1798.9131,-6020.979,2566.3826,-205.09961,-1775.712,6389.2017,-785.6415
448,-597.6186,1798.9131,-6020.979,2566.3826,-205.09961,-1775.712,6389.2017,-785.6415
452,-578.93256,1751.5498,-6051.31,2395.2354,-223.00336,-1753.9191,6394.3423,-729.9409
456,-594.6235,1764.8267,-6049.589,2412.625,-207.24538,-1766.123,6385.9155,-740.66974
460,-622.362,1815.2299,-6038.3237,2596.021,-195.66718,-1786.1056,6383.345,-783.56274
464,-607.2075,1812.4806,-6061.257,2571.2554,-207.24538,-1782.8198,6400.601,-783.1157
468,-574.70807,1745.0677,-6103.032,2352.387,-190.4145,-1776.0249,6373.466,-727.661
472,-574.70807,1745.0677,-6103.032,2352.387,-190.4145,-1776.0249,6373.466,-727.661
476,-607.8333,1778.4388,-6045.1187,2556.168,-151.47777,-1803.6516,6355.808,-795.87854
480,-577.7032,1750.1193,-6127.9766,2399.6387,-189.5875,-1794.2192,6438.04,-740.66974
484,-577.7032,1750.1193,-6127.9766,2399.6387,-189.5875,-1794.2192,6438.04,-740.66974
488,-583.29114,1712.613,-6127.261,2304.8672,-207.35713,-1758.8364,6413.52,-706.3598
492,-624.3289,1748.6664,-6082.692,2514.5266,-175.34944,-1788.8325,6413.073,-778.10895
496,-624.21716,1731.1873,-6076.411,2572.306,-177.4505,-1801.3495,6413.52,-803.70166
500,-573.72455,1669.1613,-6144.316,2281.8225,-191.15211,-1777.0084,6428.518,-710.7408
504,-573.72455,1669.1613,-6144.316,2281.8225,-191.15211,-1777.0084,6428.518,-710.7408
508,-620.97614,1706.4663,-6122.165,2483.8599,-170.87909,-1787.5585,6423.087,-757.16534
512,-639.4164,1722.6936,-6088.28,2588.5107,-174.2542,-1802.0424,6435.7153,-771.2916
516,-601.3513,1689.5907,-6130.4355,2475.5452,-183.17255,-1807.7421,6445.3936,-775.8738
520,-572.4505,1633.9796,-6179.6313,2288.4163,-216.23077,-1760.2893,6437.258,-699.8108
524,-632.53204,1689.2107,-6078.624,2594.7917,-142.09004,-1805.9987,6439.247,-793.4646
528,-632.53204,1689.2107,-6078.624,2594.7917,-142.09004,-1805.9987,6439.247,-793.4646
532,-608.7721,1675.889,-6128.7812,2511.8442,-154.71878,-1801.9082,6447.8076,-747.15173
536,-608.9509,1653.582,-6175.921,2410.278,-192.24736,-1771.1522,6434.3745,-706.4492
540,-608.9509,1653.582,-6175.921,2410.278,-192.24736,-1771.1522,6434.3745,-706.4492
544,-653.02856,1684.0251,-6114.2974,2613.7683,-166.5652,-1788.8325,6420.0693,-756.8971
548,-626.05,1685.6344,-6149.725,2550.1775,-144.25816,-1796.678,6418.885,-744.17896
552,-581.61475,1648.5753,-6220.066,2339.177,-185.743,-1779.5565,6449.2607,-671.1335
556,-599.8761,1651.9951,-6204.6655,2372.66,-174.83534,-1779.0424,6434.5757,-677.95074
560,-636.8906,1692.72,-6147.4897,2574.7197,-167.7275,-1797.9967,6449.9087,-742.7708
