timestamp,thumb,index,middle,ring,pinky
0,0.90808547,0.8756858,0.81584376,0.912702,0.9502989
9,0.90856266,0.8709033,0.81445736,0.91248333,0.95009744
18,0.9080119,0.8775885,0.8189896,0.91268814,0.9494445
25,0.9098821,0.8755723,0.81871,0.91296136,0.94894314
33,0.91063356,0.8703619,0.8215821,0.9125037,0.9502845
42,0.91133714,0.87622327,0.82313216,0.9126738,0.94594646
49,0.90913314,0.8719862,0.82098085,0.9134604,0.9509771
60,0.90946704,0.8769251,0.82057935,0.9126947,0.95077354
70,0.91191095,0.87704724,0.82261425,0.91356325,0.9515942
79,0.910683,0.8751833,0.82049775,0.91158205,0.94959325
90,0.9108998,0.8710581,0.822473,0.9119778,0.94982374
98,0.9127479,0.8750387,0.82084674,0.9119662,0.9492202
107,0.908937,0.86975914,0.81789076,0.91119325,0.9481989
116,0.9109597,0.87323797,0.8184817,0.91096777,0.9504853
123,0.9097758,0.86737984,0.8170012,0.91005206,0.94914144
132,0.9111478,0.8694284,0.8219626,0.9101612,0.9475656
140,0.9105592,0.87421995,0.81693524,0.9096025,0.9467054
148,0.90910494,0.8637351,0.8166431,0.9092042,0.9490231
157,0.9082369,0.8667094,0.8162736,0.9087614,0.9489542
164,0.9094016,0.864918,0.8137447,0.9081878,0.94807136
172,0.9106633,0.86103666,0.8139057,0.90784216,0.94895685
180,0.9104726,0.85011315,0.8112204,0.9055336,0.9482583
188,0.91016704,0.8450594,0.8108914,0.90443516,0.9469409
196,0.9125678,0.8509935,0.80675024,0.9031097,0.9468526
204,0.9123779,0.84228593,0.80707717,0.9023027,0.9458232
212,0.91328883,0.8402707,0.8040982,0.90137017,0.94555205
220,0.91328883,0.8402707,0.8040982,0.90137017,0.94555205
227,0.91423255,0.83659047,0.8006409,0.901469,0.95077693
235,0.91303736,0.8285737,0.80372375,0.8996036,0.94484377
243,0.91277206,0.8304973,0.8031821,0.9005589,0.9477651
251,0.915611,0.8374449,0.80617636,0.8997716,0.9474888
259,0.9131493,0.83278006,0.8038815,0.89980465,0.947036
267,0.912079,0.8292098,0.80271894,0.89791495,0.9464273
275,0.91325605,0.82427895,0.8016982,0.89863515,0.94747734
283,0.9121371,0.837813,0.80334985,0.899297,0.9472938
291,0.9144131,0.8332465,0.80293536,0.9002019,0.9468774
299,0.9143146,0.83155054,0.79816896,0.8982132,0.9457905
307,0.9110727,0.8310492,0.80436337,0.89996725,0.94627225
315,0.9125344,0.8324355,0.8040031,0.8994309,0.9450541
323,0.9110421,0.83156645,0.802316,0.9006673,0.94786114
332,0.911434,0.8309127,0.8023041,0.901114,0.9456944
339,0.9133296,0.8346403,0.80041236,0.90201,0.9452352
347,0.9135148,0.83331954,0.8058593,0.9020155,0.944616
355,0.91184574,0.8253226,0.80742234,0.9034601,0.9467424
363,0.9110999,0.83451784,0.8060314,0.9028133,0.94567716
372,0.91332906,0.83380353,0.80349326,0.9019588,0.94392574
379,0.9125967,0.8290991,0.80338,0.9012704,0.94541705
387,0.9129141,0.830754,0.803543,0.90172666,0.9475025
395,0.9108491,0.82577527,0.8037235,0.90004843,0.9455902
403,0.911515,0.82031596,0.7975177,0.9008259,0.946939
411,0.91299164,0.8334723,0.8037599,0.9013562,0.9469662
419,0.9134887,0.83063895,0.79925334,0.9006948,0.94530797
427,0.91076005,0.82432926,0.8036478,0.90071595,0.94399595
435,0.91229445,0.8314345,0.8033452,0.90391415,0.947308
443,0.91159606,0.83020794,0.8046348,0.900972,0.9446265
451,0.91026837,0.82414484,0.80544984,0.9038431,0.9464414
459,0.91166294,0.8286649,0.80372095,0.90233535,0.94627297
467,0.9123613,0.82037425,0.8024177,0.9024023,0.94648576
475,0.91205037,0.8156924,0.7982866,0.8998612,0.9456897
483,0.91210353,0.81438553,0.7885522,0.90129983,0.9500857
491,0.9139382,0.8032931,0.7717523,0.89778304,0.951217
499,0.9140017,0.7597706,0.76445824,0.8982767,0.94934666
507,0.9126913,0.71894526,0.76112735,0.8992076,0.95292395
515,0.91520995,0.69218934,0.7465029,0.9052746,0.9530876
523,0.9180806,0.68308544,0.74022025,0.9083933,0.95477694
531,0.9206465,0.6676147,0.73363113,0.9049663,0.95387965
539,0.92195785,0.6596613,0.73271024,0.90549725,0.9543751
547,0.9262915,0.6582203,0.7373381,0.9020483,0.95168656
555,0.9251912,0.6560811,0.73233795,0.9066996,0.9551824
563,0.9253356,0.6541543,0.7330654,0.9019806,0.95214367
571,0.9262873,0.6515768,0.73080814,0.9039672,0.95158833
579,0.9249604,0.6525591,0.7269555,0.90242267,0.9487362
587,0.92640316,0.6511605,0.731999,0.9006039,0.9515281
595,0.9295237,0.6473988,0.732767,0.8998359,0.95215243
603,0.9271412,0.6487247,0.7339952,0.9006719,0.9494835
611,0.92678255,0.65310365,0.73590016,0.90423644,0.95129156
619,0.9294735,0.65043503,0.7394247,0.9026332,0.9511092
627,0.9294099,0.6505167,0.73729306,0.90405023,0.95079064
635,0.92841053,0.65030855,0.73747617,0.9039146,0.9482489
643,0.9263624,0.6534689,0.7431958,0.90776795,0.952691
651,0.92726517,0.6524045,0.74843884,0.911504,0.95084614
