timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,thumb,index,middle,ring,pinky
310465.903643167,0.002120458986610174,0.010717272758483887,0.021991753950715065,0.0503385066986084,0.06259731948375702,0.10019388049840927,0.16552695631980896,0.2506478726863861,100.0,100.0,100.0,100.0,100.0
310465.935920584,0.0021896599791944027,0.010931611061096191,0.013172602280974388,0.049497127532958984,0.05573606491088867,0.09318991005420685,0.40627244114875793,0.22779345512390137,100.0,100.0,100.0,100.0,100.0
310465.969905625,0.0021236955653876066,0.009488916024565697,0.011608481407165527,0.042170144617557526,0.06535196304321289,0.10999079048633575,0.3872162699699402,0.2618146538734436,100.0,100.0,100.0,100.0,100.0
310466.002156459,0.0017840086948126554,0.011873411945998669,0.023533988744020462,0.042809296399354935,0.05635867267847061,0.12716670334339142,0.29778316617012024,0.30986467003822327,100.0,100.0,100.0,100.0,100.0
310466.034207292,0.0015756965149194002,0.009151267819106579,0.02856900729238987,0.04124855995178223,0.06892538070678711,0.1354101151227951,0.14990234375,0.31557735800743103,100.0,100.0,100.0,100.0,100.0
310466.066761209,0.0016311168437823653,0.007179903797805309,0.020995330065488815,0.044649552553892136,0.053353309631347656,0.13627704977989197,0.31316807866096497,0.3272345960140228,100.0,100.0,100.0,100.0,100.0
310466.098440375,0.0014699518214911222,0.005533981136977673,0.015432787127792835,0.031340740621089935,0.06061291694641113,0.10746035724878311,0.3313847482204437,0.22245821356773376,100.0,100.0,100.0,100.0,100.0
310466.131106834,0.0014190792571753263,0.004909300711005926,0.019228840246796608,0.03674335405230522,0.03997330740094185,0.06394357979297638,0.35332828760147095,0.39287513494491577,0.0,17.646228067898694,12.3114508081597,10.223741516266658,31.325593844397844
310466.165245542,0.0010129213333129883,0.004200172610580921,0.019829606637358665,0.024981260299682617,0.07448311150074005,0.0611816868185997,0.22340735793113708,0.4252655506134033,0.0,7.516315815320118,6.018649772297236,3.0569524425228853,2.141355123537983
310466.197498709,0.001270937966182828,0.007427859120070934,0.0218350887298584,0.031120967119932175,0.06722941249608994,0.08039798587560654,0.25550299882888794,0.31661781668663025,0.0,0.0,0.0,0.0,0.0
310466.229336,0.0011471807956695557,0.00787663459777832,0.021149206906557083,0.03896369785070419,0.0787649154663086,0.08666887134313583,0.35193347930908203,0.32575640082359314,0.0,0.0,0.0,0.0,0.0
310466.261417917,0.0010465026134625077,0.008091378025710583,0.02022116258740425,0.04114651679992676,0.05928239971399307,0.11376933753490448,0.2959064245223999,0.4525914788246155,0.0,0.0,0.0,0.0,0.0
310466.293342,0.0014548838371410966,0.005576181225478649,0.017066549509763718,0.05455007404088974,0.07494926452636719,0.13378176093101501,0.15474367141723633,0.49075284600257874,0.0,0.0,0.0,0.0,0.0
310466.325439959,0.0011810421710833907,0.008263754658401012,0.016081880778074265,0.04225029796361923,0.07327570766210556,0.13071498274803162,0.07425905019044876,0.3890288770198822,0.0,0.0,0.0,0.0,0.0
310466.358618334,0.001527851796709001,0.013974142260849476,0.0213028434664011,0.02275228500366211,0.06357669830322266,0.15106120705604553,0.19859084486961365,0.24110636115074158,0.0,0.0,0.0,0.0,0.0
310466.391984125,0.0015922666061669588,0.014372301287949085,0.02241363562643528,0.013972568325698376,0.038455914705991745,0.15963487327098846,0.23457792401313782,0.5204904079437256,0.0,0.0,0.0,0.0,0.0
310466.423947125,0.001994955586269498,0.01515052281320095,0.015149044804275036,0.002443599747493863,0.06298108398914337,0.1515025645494461,0.18266773223876953,0.3958939015865326,0.0,0.0,0.0,0.0,0.0
310466.45679525,0.0020149052143096924,0.013902735896408558,0.0069776056334376335,0.024176646023988724,0.07545437663793564,0.12735037505626678,0.10205017030239105,0.3904638886451721,0.0,0.0,0.0,0.0,0.0
310466.489110542,0.0015114068519324064,0.010833406820893288,0.016492009162902832,0.03549699857831001,0.09781002998352051,0.1271948367357254,0.11250744014978409,0.1826191395521164,0.0,0.0,0.0,0.0,0.0
310466.52197125,0.001560771488584578,0.007033824920654297,0.020024895668029785,0.0418703556060791,0.0922548770904541,0.12511864304542542,0.07798976451158524,0.3476392328739166,0.0,0.0,0.0,0.0,0.0
310466.554884,0.0007306814077310264,0.006225609686225653,0.02172107622027397,0.031162690371274948,0.08598075062036514,0.13988228142261505,0.10187043994665146,0.3824036121368408,0.0,0.0,0.0,0.0,0.0
310466.589355,0.0016184865962713957,0.0056938170455396175,0.018027305603027344,0.023445654660463333,0.07929348945617676,0.1327981948852539,0.08470650762319565,0.3700295090675354,0.0,0.0,0.0,0.0,0.0
310466.621283375,0.00193700788076967,0.005874752998352051,0.018421411514282227,0.03633260726928711,0.06966762244701385,0.13980384171009064,0.1406475007534027,0.17276635766029358,0.0,0.0,0.0,0.0,0.0
310466.654039167,0.0020291327964514494,0.010395693592727184,0.020166564732789993,0.05380568653345108,0.07503895461559296,0.1490335464477539,0.2450992316007614,0.4183353781700134,0.0,0.0,0.0,0.0,0.0
310466.685972667,0.0019187986617907882,0.008279060944914818,0.018500853329896927,0.041441820561885834,0.07826628535985947,0.1488604098558426,0.2850359082221985,0.3207528591156006,0.0,0.0,0.0,0.0,0.0
310466.717863959,0.0026772140990942717,0.009273314848542213,0.01703636720776558,0.029968595132231712,0.07038960605859756,0.15314793586730957,0.31018468737602234,0.3553624749183655,0.0,0.0,0.0,0.0,0.0
310466.751141584,0.0028387606143951416,0.010782098397612572,0.017280936241149902,0.033162880688905716,0.04700512811541557,0.11667704582214355,0.21845360100269318,0.1702161282300949,0.0,0.0,0.0,0.0,0.0
310466.783723292,0.0024213134311139584,0.009982943534851074,0.02172226831316948,0.02958855591714382,0.015921879559755325,0.10617580264806747,0.1210230216383934,0.2858338952064514,0.0,7.855564120727488,4.2237918270588235,0.0,0.0
310466.81553625,0.0022662044502794743,0.006994438357651234,0.024172211065888405,0.03551816940307617,0.025439739227294922,0.09031100571155548,0.35321131348609924,0.20554165542125702,100.0,100.0,100.0,100.0,100.0
310466.848108042,0.00188921089284122,0.004307484719902277,0.0274872537702322,0.037354230880737305,0.03715252876281738,0.08623842895030975,0.340251088142395,0.21152587234973907,100.0,100.0,100.0,100.0,100.0
310466.880449959,0.002743500517681241,0.00873939972370863,0.025275707244873047,0.04805941507220268,0.054067276418209076,0.08660726249217987,0.3343776762485504,0.16096921265125275,100.0,100.0,100.0,100.0,100.0
310466.912882042,0.0012675225734710693,0.008707523345947266,0.01950101926922798,0.040365029126405716,0.040581703186035156,0.10996675491333008,0.07300509512424469,0.21497893333435059,100.0,100.0,100.0,100.0,100.0
310466.945557875,0.0013990402221679688,0.010078215971589088,0.022231554612517357,0.028610611334443092,0.0434269905090332,0.11407098919153214,0.24905776977539062,0.28745579719543457,100.0,100.0,100.0,100.0,100.0
310466.977506042,0.00019298195547889918,0.01065363921225071,0.02061636373400688,0.03191995620727539,0.057161711156368256,0.10913486778736115,0.26916125416755676,0.32956641912460327,100.0,100.0,100.0,100.0,100.0
310467.010695792,0.001157307648099959,0.012991189956665039,0.021571779623627663,0.03689932823181152,0.07712922245264053,0.11291227489709854,0.25851020216941833,0.11466459929943085,100.0,100.0,100.0,100.0,100.0
310467.043641542,0.0015277743805199862,0.011103677563369274,0.022582435980439186,0.05543041229248047,0.07903771102428436,0.11009879410266876,0.16042287647724152,0.4069574773311615,100.0,100.0,100.0,100.0,100.0
310467.0757215,0.002435314701870084,0.011829400435090065,0.02152843400835991,0.051764536648988724,0.07851314544677734,0.15675297379493713,0.18575868010520935,0.3039998412132263,100.0,100.0,100.0,100.0,100.0
310467.108642292,0.0016603708500042558,0.009054613299667835,0.022391533479094505,0.04503641277551651,0.06840209662914276,0.14102736115455627,0.2538411319255829,0.3290906548500061,58.656958786381665,100.0,100.0,100.0,100.0
310467.142259084,0.0022188902366906404,0.0025396347045898438,0.015218997374176979,0.03654742240905762,0.06058058887720108,0.11657381057739258,0.2519453167915344,0.19897989928722382,0.0,16.070789311865177,13.261302243370768,8.582110094509392,49.538081268657905
310467.176078834,0.001113933278247714,0.0039015053771436214,0.010171246714890003,0.042827509343624115,0.05881905555725098,0.079928919672966,0.13615602254867554,0.3122038245201111,0.0,2.319909113781762,1.8357158241907034,0.0,6.442997369630923
310467.208051209,0.0012471794616430998,0.006145596504211426,0.011065816506743431,0.04417286068201065,0.049157191067934036,0.10443363338708878,0.04045586660504341,0.33294957876205444,0.0,0.0,0.0,0.0,0.0
310467.239327792,0.0009405255550518632,0.006809210870414972,0.01807432249188423,0.033745430409908295,0.04671430587768555,0.1078193187713623,0.08181019872426987,0.3461533188819885,0.0,0.0,0.0,0.0,0.0
310467.272666125,0.0015633642906323075,0.005863451864570379,0.019305920228362083,0.03251347690820694,0.06813578307628632,0.11709122359752655,0.11780624091625214,0.29898229241371155,0.0,0.0,0.0,0.0,0.0
310467.305039125,0.0008646130445413291,0.008594011887907982,0.014142656698822975,0.038065243512392044,0.08156947791576385,0.11267904937267303,0.1449688822031021,0.4087849259376526,0.0,0.0,0.0,0.0,0.0
310467.336979834,0.0007862925413064659,0.008374619297683239,0.015290546230971813,0.039867449551820755,0.08680582046508789,0.09887681156396866,0.07731437683105469,0.37165331840515137,0.0,0.0,0.0,0.0,0.0
310467.370301875,0.0004093170282430947,0.010792446322739124,0.024829436093568802,0.044319771230220795,0.07480478286743164,0.08505664020776749,0.06679802387952805,0.3029238283634186,0.0,0.0,0.0,0.0,0.0
310467.4023405,0.0007743596797809005,0.01072549819946289,0.036536384373903275,0.03171033784747124,0.04838066175580025,0.10597219318151474,0.09802742302417755,0.2744786739349365,0.0,0.0,0.0,0.0,0.0
310467.434810667,0.0003290534077677876,0.008973765186965466,0.036744020879268646,0.01943364180624485,0.048722028732299805,0.09932570159435272,0.10793556272983551,0.35673460364341736,0.0,0.0,0.0,0.0,0.0
310467.467256625,0.001096147345378995,0.00380706787109375,0.025034356862306595,0.020983075723052025,0.060053300112485886,0.0882287472486496,0.08625717461109161,0.38281160593032837,0.0,100.0,100.0,100.0,100.0
310467.499657292,0.0011410533916205168,0.005895519163459539,0.014425421133637428,0.04859337955713272,0.06889744102954865,0.10748223960399628,0.07770858705043793,0.3153517246246338,100.0,100.0,100.0,100.0,100.0
310467.5323315,0.0014980375999584794,0.004557943437248468,0.01698291301727295,0.06528554111719131,0.08040118217468262,0.10513748973608017,0.10561104118824005,0.40237611532211304,100.0,100.0,100.0,100.0,100.0
310467.565951709,0.0014508127933368087,0.009586858563125134,0.019593428820371628,0.06387271732091904,0.06575293838977814,0.14262309670448303,0.06371821463108063,0.36690887808799744,100.0,100.0,100.0,100.0,100.0
310467.598645084,0.0019422292243689299,0.011668157763779163,0.019222330302000046,0.046178676187992096,0.06442008167505264,0.12177924811840057,0.07444711029529572,0.2771741449832916,100.0,100.0,100.0,100.0,100.0
310467.631110209,0.0017396330367773771,0.013425993733108044,0.013818073086440563,0.054827213287353516,0.062233638018369675,0.11906900256872177,0.08121410012245178,0.2098466455936432,100.0,100.0,100.0,100.0,100.0
310467.664047542,0.0018101275200024247,0.007716965861618519,0.01440043468028307,0.04410295560956001,0.0761563777923584,0.09734654426574707,0.1548973023891449,0.3904803693294525,100.0,100.0,100.0,100.0,100.0
310467.696892084,0.0019720911514014006,0.004742550663650036,0.022183775901794434,0.04769020155072212,0.07717514038085938,0.10561804473400116,0.43121981620788574,0.404350608587265,100.0,100.0,100.0,100.0,100.0
310467.729748209,0.0021593510173261166,0.0027363537810742855,0.022152304649353027,0.04813399165868759,0.06357674300670624,0.08643617480993271,0.4205285906791687,0.46294674277305603,100.0,100.0,100.0,100.0,100.0
310467.762096667,0.0019974291790276766,0.005789279937744141,0.02011895179748535,0.03444099426269531,0.049798060208559036,0.07960285991430283,0.3529045581817627,0.22808937728405,20.114459303279546,100.0,100.0,100.0,100.0
310467.794135875,0.0022944987285882235,0.003742265747860074,0.017218375578522682,0.03004007413983345,0.0676935687661171,0.12296886742115021,0.12608742713928223,0.29685693979263306,0.0,35.43705008924185,34.895230631001574,67.86075631306376,96.72465693764227
310467.826102125,0.001995182130485773,0.00621376046910882,0.023444343358278275,0.03584408760070801,0.07102618366479874,0.1119147315621376,0.19062288105487823,0.3265816271305084,0.0,4.577721125117647,2.9079627735478955,0.0,1.441169123218561
310467.859150917,0.0030262290965765715,0.0023315667640417814,0.015522646717727184,0.04986371845006943,0.06677093356847763,0.1301683485507965,0.28715306520462036,0.30126652121543884,0.0,1.6662881597207908,0.0,0.0,0.0
310467.893158042,0.0023071467876434326,0.0029336214065551758,0.015095663256943226,0.05212235450744629,0.04446439817547798,0.10292229801416397,0.24795028567314148,0.2859806418418884,0.0,0.0,0.0,0.0,0.0
310467.925523625,0.00204009423032403,0.0028269768226891756,0.015239978209137917,0.04371514171361923,0.03355231136083603,0.09823437035083771,0.17445364594459534,0.2272956371307373,0.0,0.0,0.0,0.0,0.0
310467.957897792,0.000956761825364083,0.004528021905571222,0.023842524737119675,0.03491578251123428,0.05489935725927353,0.0986206978559494,0.12934669852256775,0.3956136107444763,0.0,0.0,0.0,0.0,0.0
310467.990071,0.0017718732124194503,0.003459501313045621,0.01359779853373766,0.03894171863794327,0.06272768974304199,0.08773474395275116,0.21673326194286346,0.3532368242740631,0.0,0.0,0.0,0.0,0.0
310468.022505417,0.001598233007825911,0.005301737692207098,0.002332997275516391,0.03164315223693848,0.04561429098248482,0.08091125637292862,0.2189817577600479,0.22757276892662048,0.0,0.0,0.0,0.0,0.0
310468.054953834,0.0021189271938055754,0.012051081284880638,0.0013832092517986894,0.026717567816376686,0.015919972211122513,0.061753083020448685,0.20501747727394104,0.4286620020866394,0.0,0.0,0.0,0.0,0.0
310468.087478375,0.001314616180025041,0.01272878609597683,0.0030284642707556486,0.02057475969195366,0.0,0.09187521785497665,0.10962527990341187,0.4776988625526428,0.0,0.0,0.0,0.0,0.0
310468.1213105,0.0019586444832384586,0.013072729110717773,0.008789253421127796,0.040955591946840286,0.0034105300437659025,0.0982264056801796,0.10264816135168076,0.32430651783943176,0.0,0.0,0.0,0.0,0.0
310468.156577125,0.0018830776680260897,0.00873718224465847,0.00986793078482151,0.05747928470373154,0.027761507779359818,0.1229819804430008,0.11226292699575424,0.2564987540245056,0.0,63.93606725898643,18.291461865028715,2.1610392695870693,0.0
310468.189239125,0.0019444942008703947,0.010711860843002796,0.00953130703419447,0.03435220569372177,0.048758506774902344,0.10513009876012802,0.09670491516590118,0.3371489644050598,100.0,100.0,100.0,100.0,100.0
310468.224165625,0.001897358917631209,0.009093428030610085,0.017371034249663353,0.026130199432373047,0.044432975351810455,0.10273432731628418,0.041239116340875626,0.380814790725708,100.0,100.0,100.0,100.0,100.0
310468.25829675,0.0018682957161217928,0.0107658626511693,0.023184562101960182,0.025120878592133522,0.03340601921081543,0.11846494674682617,0.09829197078943253,0.39096304774284363,100.0,100.0,100.0,100.0,100.0
310468.292120875,0.0019241810077801347,0.007376479916274548,0.03634081035852432,0.0345030315220356,0.03906087949872017,0.13524599373340607,0.10884658247232437,0.19786544144153595,100.0,100.0,100.0,100.0,100.0
310468.324453,0.0014063954586163163,0.005035352893173695,0.02228569984436035,0.04244227334856987,0.06180620193481445,0.1114257350564003,0.10919547080993652,0.3230171203613281,100.0,100.0,100.0,100.0,100.0
310468.3574495,0.0012021124130114913,0.010711384005844593,0.02392408810555935,0.04069709777832031,0.08472027629613876,0.09039320796728134,0.07222393900156021,0.2849694788455963,100.0,100.0,100.0,100.0,100.0
310468.392240625,0.0013613641494885087,0.010770201683044434,0.018974876031279564,0.037033699452877045,0.11051668971776962,0.04367394372820854,0.11565475165843964,0.31049856543540955,100.0,100.0,100.0,100.0,100.0
310468.425575917,0.00220511551015079,0.010935187339782715,0.018741155043244362,0.047060154378414154,0.10080194473266602,0.06345510482788086,0.13159948587417603,0.2218007594347,18.262585978592256,64.21647561476624,78.67353916923095,87.07743318214075,98.51361837651056
310468.460569875,0.002159070922061801,0.007746768184006214,0.022154640406370163,0.04879755899310112,0.09069781005382538,0.03412900120019913,0.14736251533031464,0.3712366223335266,0.0,5.059762038684999,3.4030055603003824,0.0,0.0
310468.495013875,0.0016335248947143555,0.006723260972648859,0.024741340428590775,0.055422019213438034,0.06128983572125435,0.08303050696849823,0.1369035542011261,0.3330289423465729,0.0,0.0,0.0,0.0,0.0
310468.529368917,0.0008336424943991005,0.009227490052580833,0.0296509750187397,0.041020870208740234,0.06193595007061958,0.07785534858703613,0.21517829596996307,0.1765042096376419,0.0,0.0,0.0,0.0,0.0
310468.563119375,0.0010264336597174406,0.01170208491384983,0.02192368544638157,0.04240136221051216,0.03482665866613388,0.06557202339172363,0.21068136394023895,0.2745226323604584,0.0,0.0,0.0,0.0,0.0
310468.596646584,0.001341319060884416,0.011639595031738281,0.021369433030486107,0.05468864366412163,0.040537308901548386,0.10816602408885956,0.2172469198703766,0.3193760812282562,0.0,0.0,0.0,0.0,0.0
310468.631008084,0.0016091108554974198,0.011094975285232067,0.014327431097626686,0.07029823958873749,0.03933525085449219,0.09685482829809189,0.17219752073287964,0.35630717873573303,0.0,0.0,0.0,0.0,0.0
310468.66537575,0.0015876233810558915,0.00784380454570055,0.014598345384001732,0.057361699640750885,0.06022510677576065,0.10081882774829865,0.22004051506519318,0.1718561351299286,0.0,0.0,0.0,0.0,0.0
310468.699071417,0.002252179430797696,0.008537578396499157,0.020623063668608665,0.049436189234256744,0.08155770599842072,0.1250593662261963,0.16814786195755005,0.4613064229488373,0.0,0.0,0.0,0.0,0.0
310468.732902417,0.0026730536483228207,0.007900739088654518,0.03341197967529297,0.048400022089481354,0.0965762585401535,0.1215129867196083,0.23480387032032013,0.42715662717819214,0.0,0.0,0.0,0.0,0.0
