timestamp,emg_channel_1,emg_channel_2,emg_channel_3,emg_channel_4,emg_channel_5,emg_channel_6,emg_channel_7,emg_channel_8
1386194.5778902709,4.118467807769775,-23.909992218017578,0.8019075989723206,-0.09830853343009949,-3.9556472301483154,-2.1490585803985596,1.8227344751358032,-1.48237144947052
1386194.581890271,20.332813262939453,-22.514442443847656,-1.4964253902435303,2.6112923622131348,1.978772521018982,2.09806489944458,2.461655616760254,1.1978883743286133
1386194.585890271,59.09281539916992,-24.719867706298828,9.19932746887207,8.748992919921875,2.4567651748657227,4.255123615264893,2.278276205062866,7.667052268981934
1386194.589890271,89.17752075195312,-19.436174392700195,13.289151191711426,15.246257781982422,1.2390986680984497,0.974251925945282,-0.2829461395740509,1.8002461194992065
1386194.593890271,20.583473205566406,26.767744064331055,16.56614112854004,23.636911392211914,-7.176656246185303,-5.746179103851318,-0.8327397704124451,-2.4878432750701904
1386194.5978902709,-8.61552619934082,46.259857177734375,0.6603640913963318,16.81877899169922,-6.817404270172119,-6.236329555511475,-0.6587644219398499,-5.43369722366333
1386194.6018902708,-24.103273391723633,40.59238815307617,-27.68299674987793,1.1719188690185547,5.372585296630859,-1.7424037456512451,-1.0347990989685059,-10.979927062988281
1386194.6058902708,-19.335023880004883,32.06928253173828,-41.956390380859375,-9.037243843078613,10.593196868896484,4.786341190338135,1.6888116598129272,-2.70585298538208
1386194.6098902707,9.576196670532227,38.55537033081055,-35.66312026977539,-10.78014087677002,-3.0645203590393066,5.408409118652344,3.3104774951934814,13.089228630065918
1386194.6138902707,23.375524520874023,28.82535743713379,-48.60215759277344,-29.600635528564453,7.401437759399414,7.913653373718262,2.3057405948638916,9.424985885620117
1386194.6093103539,27.939022064208984,25.47856330871582,-34.57422637939453,-28.2895565032959,7.314333438873291,5.841516494750977,1.0163252353668213,5.514556407928467
1386194.6133103538,10.643077850341797,20.138242721557617,-7.494168758392334,-14.735029220581055,2.6787283420562744,-0.3911711573600769,-3.434475898742676,-6.7219929695129395
1386194.617310354,-22.186187744140625,12.88260269165039,26.094886779785156,2.9318649768829346,1.2884583473205566,-3.486391067504883,-4.978974342346191,-14.21629810333252
1386194.621310354,-41.289825439453125,16.817092895507812,60.14787292480469,16.103269577026367,-6.777837753295898,-3.6150219440460205,-1.9080699682235718,-2.8202905654907227
1386194.625310354,-11.884892463684082,4.783954620361328,50.17658615112305,9.55272102355957,-5.347709655761719,-1.660301923751831,0.5124144554138184,0.544990599155426
1386194.629310354,3.552464485168457,-19.6666202545166,26.115415573120117,4.728435516357422,-1.1267441511154175,-2.488865613937378,-0.6601071357727051,-7.791789531707764
1386194.6333103538,6.145003795623779,-34.357261657714844,3.193516492843628,-9.310341835021973,2.173455238342285,-1.806535005569458,1.8889482021331787,-11.065191268920898
1386194.6373103538,9.86412525177002,-26.93966293334961,4.6881937980651855,-12.488179206848145,-7.0647711753845215,-1.9758679866790771,5.533816337585449,2.6446335315704346
1386194.6413103538,20.86855125427246,-46.177181243896484,1.0934562683105469,-5.685407638549805,5.757691860198975,0.724595308303833,2.102912425994873,-0.9832866191864014
1386194.6453103537,36.09477996826172,-45.45561599731445,12.525738716125488,0.12331023067235947,10.73330307006836,3.860487222671509,-0.0958113968372345,7.445472717285156
1386194.6417839369,58.455902099609375,-35.88397979736328,28.09681510925293,15.001843452453613,0.6103540062904358,-0.8876450657844543,-5.717789649963379,9.573660850524902
1386194.6457839368,53.810218811035156,-37.12983703613281,15.41766357421875,2.6087260246276855,11.864216804504395,3.667374610900879,-1.2617865800857544,6.779195308685303
1386194.6497839368,27.86573028564453,-34.33429718017578,9.056473731994629,-5.762542724609375,19.488384246826172,8.36033821105957,4.4654154777526855,8.376471519470215
1386194.653783937,8.212065696716309,-26.747037887573242,14.592873573303223,10.829915046691895,10.159131050109863,4.781257629394531,6.861205577850342,11.370057106018066
1386194.657783937,4.052990913391113,-19.468486785888672,15.987730979919434,28.81053352355957,-6.453597068786621,-4.051115036010742,2.9943549633026123,5.574613571166992
1386194.661783937,-14.990652084350586,-8.276008605957031,4.509067535400391,-6.283939838409424,-5.162982940673828,1.6177221536636353,6.05073881149292,9.110837936401367
1386194.6657839369,-15.345821380615234,-0.6547603011131287,-3.2979178428649902,-18.265304565429688,-3.411010980606079,2.6970534324645996,2.6444292068481445,6.325623989105225
1386194.6697839368,-10.825668334960938,-5.8959221839904785,-12.215370178222656,-15.975422859191895,3.1059749126434326,1.849433422088623,0.8524376749992371,-4.858120918273926
1386194.6737839368,-1.6829233169555664,-5.056546211242676,-8.680103302001953,4.654404640197754,-0.277915358543396,-2.739534616470337,1.730330467224121,-7.422667026519775
1386194.6777839367,16.152694702148438,17.165569305419922,7.62144660949707,28.671493530273438,-20.613576889038086,-11.443078994750977,-0.6715676784515381,1.2669388055801392
1386194.691771104,19.629762649536133,25.827098846435547,5.317018985748291,27.562986373901367,-12.540118217468262,-9.790201187133789,-7.323545932769775,-3.0759739875793457
1386194.695771104,23.26299285888672,12.467033386230469,-12.247748374938965,8.849565505981445,4.173799991607666,-1.387878656387329,-3.441898822784424,-6.320256233215332
1386194.699771104,35.608863830566406,10.751498222351074,-32.91388702392578,-22.308761596679688,12.717028617858887,8.463836669921875,3.749586820602417,3.6320648193359375
1386194.7037711039,52.22161865234375,28.17828369140625,-34.27669906616211,-31.349515914916992,-1.0745320320129395,7.627434730529785,4.703500747680664,16.467573165893555
1386194.7077711038,37.93336868286133,10.486748695373535,-26.00790786743164,-6.184394836425781,-0.9954063296318054,2.9972217082977295,4.123956680297852,4.186208724975586
1386194.7117711038,11.367755889892578,1.277007818222046,-23.4117488861084,-6.557854175567627,9.853291511535645,5.455872058868408,4.982802391052246,-3.8830156326293945
1386194.7157711037,-22.43747901916504,10.322793006896973,-6.307878494262695,-1.384173035621643,8.694165229797363,4.68488883972168,2.5415403842926025,-3.54054856300354
1386194.719771104,-33.16874694824219,33.625099182128906,12.404576301574707,10.034967422485352,-8.488203048706055,-2.3678741455078125,-4.2261786460876465,0.8144795894622803
1386194.723771104,-22.76749038696289,29.63890838623047,-10.86525821685791,-8.203252792358398,0.19114908576011658,1.998511552810669,-2.966543197631836,-1.387792944908142
1386194.7277711038,-26.008817672729492,21.811872482299805,-17.229820251464844,-16.913721084594727,11.25527286529541,6.858127593994141,0.4367801547050476,-1.8841978311538696
1386194.7249736039,-28.995960235595703,20.74627685546875,-6.110983371734619,0.08856416493654251,5.685728549957275,5.568747043609619,0.6707063913345337,2.4052369594573975
1386194.7289736038,-21.59829330444336,30.424652099609375,7.562187671661377,21.406070709228516,-12.392885208129883,-2.9972081184387207,-4.656046390533447,3.9443893432617188
1386194.732973604,-31.35089683532715,30.048664093017578,2.415069103240967,-1.9340747594833374,-3.2684972286224365,-2.2229042053222656,-4.009674072265625,-0.9007302522659302
1386194.736973604,-37.7685661315918,18.866628646850586,-3.939480781555176,-8.99046802520752,5.661181926727295,1.7912877798080444,0.2722858190536499,-1.2581310272216797
1386194.740973604,-35.93843078613281,17.42393684387207,-7.528083324432373,-7.331783771514893,-0.7520420551300049,-0.7742353081703186,1.997959852218628,0.9886744022369385
1386194.7449736039,-21.321468353271484,20.93185806274414,-10.926848411560059,0.5487072467803955,-14.234535217285156,-7.584112644195557,-2.544187068939209,-1.5282740592956543
1386194.7489736038,-20.868043899536133,14.488215446472168,-3.084301233291626,3.186142921447754,-3.15974497795105,6.2962117195129395,0.7742943167686462,8.95107650756836
1386194.7529736038,-25.925697326660156,4.832191467285156,2.2476441860198975,10.775510787963867,2.195718765258789,9.112120628356934,0.7732234001159668,7.968089580535889
1386194.7569736037,-26.66461181640625,-6.88746976852417,-7.187290191650391,1.7703566551208496,15.672944068908691,9.388092041015625,0.18134117126464844,-2.329089879989624
1386194.760973604,-30.86126136779785,-5.057919979095459,-14.09924602508545,-9.252384185791016,23.371381759643555,7.582508087158203,1.528368353843689,-5.477092742919922
1386194.7755606868,-33.184288024902344,11.58021354675293,0.5427612066268921,-5.119132995605469,6.204763412475586,1.0048385858535767,2.1792893409729004,4.266891956329346
