timestamp,thumb,index,middle,ring,pinky
0,0.6741999,0.5356092,0.972031,0.59413743,0.6178002
7,0.6771119,0.5306828,0.97161263,0.5942138,0.6152667
15,0.6763268,0.5333319,0.972078,0.59378445,0.6157261
21,0.67452997,0.5324478,0.96975327,0.5957529,0.6134708
29,0.68126833,0.5324545,0.97078663,0.5977899,0.6194618
38,0.67654324,0.5360922,0.9715762,0.5956209,0.6182107
48,0.6702455,0.5337787,0.9706354,0.5984339,0.62019753
55,0.67730534,0.5335421,0.9713726,0.5980314,0.6200678
63,0.6780726,0.53231096,0.9703434,0.5992673,0.62065566
71,0.6730928,0.5356123,0.9727491,0.5995543,0.6243409
78,0.6810353,0.5367228,0.9721594,0.6002864,0.62526023
88,0.67611736,0.53910875,0.97082424,0.6013867,0.62258756
95,0.6735885,0.537503,0.97088873,0.6020657,0.6301138
103,0.67404026,0.53666747,0.9699519,0.6041273,0.6288775
112,0.6630481,0.53770727,0.9703516,0.6065451,0.63485754
119,0.6761035,0.53808206,0.97233474,0.604488,0.6328237
128,0.6828002,0.53704697,0.97248185,0.6045627,0.63662356
136,0.67507386,0.53883654,0.9724224,0.60737514,0.6358861
143,0.67292804,0.5428802,0.9732486,0.60811216,0.63881904
152,0.6799181,0.54765856,0.9716716,0.6089978,0.64698607
160,0.6870183,0.5437371,0.9711958,0.6083725,0.6409169
168,0.67577004,0.5443149,0.9707993,0.61231345,0.6493084
176,0.70117545,0.5489802,0.9708167,0.6120556,0.650288
184,0.68781835,0.5453422,0.9706686,0.6123705,0.64900196
192,0.6874301,0.5387969,0.97213304,0.6089835,0.6475753
200,0.6830164,0.5392616,0.97211903,0.6130459,0.6516975
208,0.68547773,0.54237306,0.9704776,0.61368304,0.6535045
216,0.68715686,0.53759944,0.9716449,0.609257,0.6522011
224,0.68948245,0.54110193,0.9722485,0.6147114,0.6596607
232,0.6789265,0.53908354,0.9702097,0.610864,0.6515033
240,0.6833855,0.5374744,0.9702868,0.6117587,0.6516102
247,0.68068296,0.5424165,0.9704723,0.6120446,0.6602813
255,0.6956201,0.5417477,0.9703286,0.6139495,0.6585977
264,0.69601285,0.54273933,0.970502,0.6150972,0.6581506
272,0.6961559,0.5422303,0.97271514,0.6160003,0.6618185
280,0.6877919,0.5421962,0.9689005,0.6184746,0.66139483
288,0.693573,0.5447229,0.9685679,0.6180855,0.6623725
295,0.6973928,0.5465249,0.96895325,0.62258315,0.66281265
304,0.70183784,0.5477703,0.9713561,0.6200769,0.6669601
312,0.70121616,0.54628474,0.96973157,0.622689,0.67113125
319,0.7039991,0.5434858,0.96783304,0.61810726,0.66175884
328,0.6968136,0.5454823,0.9710396,0.6195934,0.66662294
336,0.69938254,0.5456515,0.9681385,0.61841404,0.6667243
343,0.6984993,0.54747164,0.965816,0.61642504,0.667302
352,0.7004692,0.5455251,0.97041076,0.6186389,0.6674267
360,0.71148276,0.54655683,0.967268,0.6166181,0.66618305
368,0.71281046,0.54804444,0.9671925,0.61655766,0.6628934
376,0.70977,0.5448787,0.968526,0.6157839,0.668875
384,0.7057907,0.54396594,0.9677988,0.6174813,0.6687728
392,0.7015853,0.5501216,0.9672644,0.615233,0.664845
400,0.7009964,0.5448499,0.9681464,0.6179976,0.6685796
408,0.699902,0.54303914,0.96706915,0.614481,0.66446584
416,0.71393543,0.5495086,0.9681583,0.6182955,0.67380476
424,0.71481097,0.55004734,0.96684396,0.61879617,0.66969085
432,0.723539,0.5491963,0.9659571,0.61852044,0.6693353
440,0.7156806,0.5458217,0.9672021,0.6191849,0.678873
448,0.71947765,0.5565649,0.9681641,0.618223,0.6713622
456,0.72584194,0.5533659,0.96811754,0.6178043,0.66905624
464,0.72872996,0.5543699,0.9686844,0.6234396,0.67662144
472,0.71933717,0.5543695,0.968026,0.62031966,0.67079085
480,0.7249169,0.55279833,0.9688736,0.6206526,0.67526454
487,0.71955025,0.55364525,0.9661209,0.6199658,0.674489
495,0.72758085,0.55552715,0.96656674,0.618445,0.6735847
