timestamp,thumb,index,middle,ring,pinky
0,0.6669492,0.5869765,0.9711617,0.97230816,0.97469395
7,0.6476608,0.5865173,0.97067493,0.9705582,0.9745967
13,0.6860051,0.5954036,0.9699853,0.970721,0.9756579
23,0.6617133,0.59312385,0.97018903,0.9708235,0.975489
30,0.6579865,0.59718496,0.9706465,0.97097546,0.9767662
38,0.6580276,0.59410113,0.97116065,0.9720322,0.97609526
46,0.66906244,0.5913913,0.9712197,0.9716904,0.97518307
54,0.65276086,0.5910965,0.9706173,0.9720772,0.9762294
62,0.66068166,0.5897845,0.97076154,0.9717875,0.9738562
70,0.6530589,0.5854549,0.9709475,0.97104394,0.97590506
78,0.6601841,0.59485435,0.9702802,0.96942455,0.9744544
86,0.65170103,0.5886592,0.9702113,0.9698255,0.9748178
94,0.6551805,0.59057575,0.96986717,0.9693831,0.97452706
102,0.6706974,0.5878155,0.96830755,0.96872514,0.9742396
111,0.66135746,0.59257054,0.97055197,0.9703692,0.9758268
119,0.66455895,0.59628034,0.9702645,0.96954054,0.9757201
127,0.6433419,0.5904254,0.9702658,0.96991175,0.97667825
134,0.684604,0.59521675,0.9700614,0.9698503,0.9737995
142,0.67693466,0.59443253,0.9705357,0.9685287,0.9762969
150,0.67701334,0.5938858,0.97081864,0.96937144,0.97426575
158,0.6770442,0.5946291,0.96990234,0.9679967,0.9746793
166,0.67341787,0.596301,0.97019064,0.96746254,0.97739905
175,0.67778397,0.59401554,0.9702948,0.96916014,0.9735926
182,0.6861233,0.59269744,0.97237796,0.97104067,0.97364074
190,0.67803526,0.5968695,0.9710154,0.9693884,0.9758295
199,0.67490727,0.59524393,0.97093314,0.9697248,0.9733393
206,0.6931666,0.5915437,0.9713324,0.970538,0.9733168
214,0.7092478,0.59927535,0.97134537,0.9691801,0.9734014
222,0.70477414,0.6037839,0.97073543,0.9678871,0.9757232
230,0.700601,0.5983006,0.9733271,0.97079164,0.9760523
239,0.7059426,0.60053134,0.9717405,0.9691855,0.975023
247,0.6958549,0.6035432,0.9710729,0.96859765,0.9770773
254,0.7055647,0.6007257,0.9715587,0.9674543,0.97568107
262,0.6917438,0.5969653,0.9720432,0.9695074,0.97533333
271,0.6993888,0.5996885,0.9710531,0.9677118,0.9766913
279,0.7061185,0.6009514,0.9720418,0.96883154,0.9778459
286,0.6991751,0.5999622,0.97370756,0.97136366,0.9748315
